Game Turn, Player, Opponent, Modifier, Change, Value, Max, Accum Amt, Accum Turns, Cooldown Turns, Reduction
43, 2, 5, 您的帝国远离印度，旃陀罗笈多十分欣喜, Update,    9.0
43, 3, 1, 喜欢每回合金币收入颇高的文明。, Activate,    8.0,    8.0,    1.0, 0, 0,    1.0
43, 3, 4, 喜欢每回合金币收入颇高的文明。, Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
43, 3, 6, 喜欢每回合金币收入颇高的文明。, Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
43, 3, 9, 喜欢每回合金币收入颇高的文明。, Activate,   -8.0,   -8.0,    1.0, 0, 0,    1.0
43, 1, 4, 他们对您拥有更多的伟人感到不开心, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
43, 3, 4, 喜欢对其进行的单边贸易, Activate,   10.0,   10.0,    0.0, 0, 2,   -1.0
43, 3,  4, 喜欢对其进行的单边贸易, Deactivate
43, 4, 3, 喜欢对其进行的单边贸易, Activate,   10.0,   10.0,    0.0, 0, 2,   -1.0
43, 4,  3, 喜欢对其进行的单边贸易, Deactivate
43, 0, 4, 防御协定, Activate,    9.0,    9.0,    1.0, 0, -1,   -1.0
43, 0, 4, 喜欢对其进行的单边贸易, Activate,    3.0,    3.0,    0.0, 0, 2,   -1.0
43, 0,  4, 喜欢对其进行的单边贸易, Deactivate
43, 4, 0, 喜欢对其进行的单边贸易, Activate,   10.0,   10.0,    0.0, 0, 2,   -1.0
43, 4,  0, 喜欢对其进行的单边贸易, Deactivate
43, 1, 3, 喜欢对其进行的单边贸易, Activate,   10.0,   10.0,    0.0, 0, 2,   -1.0
43, 1,  3, 喜欢对其进行的单边贸易, Deactivate
43, 3, 1, 喜欢对其进行的单边贸易, Activate,   10.0,   10.0,    0.0, 0, 2,   -1.0
43, 3,  1, 喜欢对其进行的单边贸易, Deactivate
43, 1, 4, 喜欢对其进行的单边贸易, Activate,   10.0,   10.0,    0.0, 0, 2,   -1.0
43, 1,  4, 喜欢对其进行的单边贸易, Deactivate
43, 4, 1, 喜欢对其进行的单边贸易, Activate,   10.0,   10.0,    0.0, 0, 2,   -1.0
43, 4,  1, 喜欢对其进行的单边贸易, Deactivate
44, 5, 0, 与一位敌人结盟, Activate,   -8.0,   -8.0,    0.0, 0, 0,    1.0
44, 5, 4, 与一位敌人结盟, Activate,   -8.0,   -8.0,    0.0, 0, 0,    1.0
44, 5, 0, 其他玩家对我们的不满, Activate,  -11.0,  -11.0,    1.0, 0, 0,    1.0
44, 5, 1, 其他玩家对我们的不满, Activate,  -26.0,  -26.0,    1.0, 0, 0,    1.0
44, 5, 2, 其他玩家对我们的不满, Activate,  -11.0,  -11.0,    1.0, 0, 0,    1.0
44, 5, 3, 其他玩家对我们的不满, Activate,  -26.0,  -26.0,    1.0, 0, 0,    1.0
44, 5, 4, 其他玩家对我们的不满, Activate,  -11.0,  -11.0,    1.0, 0, 0,    1.0
44, 5, 6, 您对土地的开发, Activate,   10.0,   10.0,    0.0, 0, 0,    1.0
44, 5, 8, 您对土地的开发, Activate,   10.0,   10.0,    0.0, 0, 0,    1.0
44, 5, 1, 您对土地的开发, Activate,   10.0,   10.0,    0.0, 0, 0,    1.0
44, 5, 0, 对您的第一印象, Update,   -6.0
44, 5, 1, 对您的第一印象, Update,   -6.0
44, 5, 2, 对您的第一印象, Update,   -2.0
44, 5, 3, 对您的第一印象, Update,   -3.0
44, 6, 0, 与一位敌人结盟, Activate,   -8.0,   -8.0,    0.0, 0, 0,    1.0
44, 6, 4, 与一位敌人结盟, Activate,   -8.0,   -8.0,    0.0, 0, 0,    1.0
44, 6, 5, 其他玩家对我们的不满, Activate,  -16.0,  -16.0,    1.0, 0, 0,    1.0
44, 6, 5, 对我们的不满, Activate,  -35.0,  -35.0,    1.0, 0, 2,   -1.0
44, 6, 5, 拒绝做出撤军承诺, Update,   -2.0
44, 7, 0, 与一位敌人结盟, Activate,   -8.0,   -8.0,    0.0, 0, 0,    1.0
44, 7, 4, 与一位敌人结盟, Activate,   -8.0,   -8.0,    0.0, 0, 0,    1.0
44, 7, 5, 其他玩家对我们的不满, Activate,  -19.0,  -19.0,    1.0, 0, 0,    1.0
44, 7, 5, 对我们的不满, Activate,  -29.0,  -29.0,    1.0, 0, 2,   -1.0
44, 7, 6, 对我们的不满, Activate,  -22.0,  -22.0,    1.0, 0, 2,   -1.0
44, 8, 0, 与一位敌人结盟, Activate,   -8.0,   -8.0,    0.0, 0, 0,    1.0
44, 8, 4, 与一位敌人结盟, Activate,   -8.0,   -8.0,    0.0, 0, 0,    1.0
44, 8, 5, 其他玩家对我们的不满, Activate,  -14.0,  -14.0,    1.0, 0, 0,    1.0
44, 8, 5, 对我们的不满, Activate,  -39.0,  -39.0,    1.0, 0, 2,   -1.0
44, 8, 6, 对我们的不满, Activate,  -29.0,  -29.0,    1.0, 0, 2,   -1.0
44, 8, 7, 对我们的不满, Activate,  -19.0,  -19.0,    1.0, 0, 2,   -1.0
44, 8, 0, 赵夫人讨厌向她宣战的文明, Activate,   -4.0,  -12.0,   -1.0, 5, 0,    1.0
44, 8, 1, 赵夫人讨厌向她宣战的文明, Activate,   -4.0,  -12.0,   -1.0, 5, 0,    1.0
44, 8, 2, 赵夫人讨厌向她宣战的文明, Activate,   -4.0,  -12.0,   -1.0, 5, 0,    1.0
44, 8, 3, 赵夫人讨厌向她宣战的文明, Activate,   -4.0,  -12.0,   -1.0, 5, 0,    1.0
44, 8, 4, 赵夫人讨厌向她宣战的文明, Activate,   -3.0,  -12.0,   -1.0, 5, 0,    1.0
44, 8, 5, 赵夫人喜欢长期与她和平共处的文明, Activate,    4.0,    8.0,    1.0, 10, 0,    1.0
44, 8, 6, 赵夫人喜欢长期与她和平共处的文明, Activate,    4.0,    8.0,    1.0, 10, 0,    1.0
44, 8, 7, 赵夫人喜欢长期与她和平共处的文明, Activate,    4.0,    8.0,    1.0, 10, 0,    1.0
44, 8, 9, 赵夫人喜欢长期与她和平共处的文明, Activate,    4.0,    8.0,    1.0, 10, 0,    1.0
44, 9, 0, 与一位敌人结盟, Activate,   -8.0,   -8.0,    0.0, 0, 0,    1.0
44, 9, 4, 与一位敌人结盟, Activate,   -8.0,   -8.0,    0.0, 0, 0,    1.0
44, 9, 5, 其他玩家对我们的不满, Activate,  -24.0,  -24.0,    1.0, 0, 0,    1.0
44, 9, 5, 对我们的不满, Activate,  -19.0,  -19.0,    1.0, 0, 2,   -1.0
44, 9, 6, 对我们的不满, Activate,  -12.0,  -12.0,    1.0, 0, 2,   -1.0
44, 9, 7, 对我们的不满, Activate,   -5.0,   -5.0,    1.0, 0, 2,   -1.0
44, 9, 8, 对我们的不满, Activate,  -15.0,  -15.0,    1.0, 0, 2,   -1.0
44, 9, 2, 尊重拥有大量土地的帝国, Activate,   13.0,   13.0,    1.0, 0, 0,    1.0
44, 9, 6, 尊重拥有大量土地的帝国, Activate,    5.0,    5.0,    1.0, 0, 0,    1.0
44, 9, 1, 喜欢每回合金币收入颇高的文明。, Activate,    6.0,    6.0,    1.0, 0, 0,    1.0
44, 9, 4, 喜欢每回合金币收入颇高的文明。, Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
44, 4, 9, 您建造区域进度落后，阿曼妮托尔很不悦。, Activate,   -8.0,   -8.0,    1.0, 0, 0,    1.0
44, 4, 0, 联盟, Activate,   18.0,   18.0,    1.0, 0, 10,   -1.0
44, 0, 5, 他们很高兴看到另一个文明食物丰饶。, Activate,    6.0,    6.0,    1.0, 0, 0,   -1.0
44, 0, 5, 他们讨厌公民不高兴的文明, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
44, 0, 3, 他们讨厌缺乏食物的文明。, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
44, 0, 1, 喜欢对其进行的单边贸易, Update,    5.0
44, 0, 3, 喜欢对其进行的单边贸易, Update,    8.0
44, 0, 1, 他们讨厌公民不高兴的文明, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
44, 1, 0, 与一位朋友结盟, Activate,    8.0,    8.0,    0.0, 0, 0,    1.0
44, 1, 4, 与一位朋友结盟, Activate,    8.0,    8.0,    0.0, 0, 0,    1.0
44, 1, 5, 汉谟拉比喜欢拥有大量不同类型区域的文明。, Activate,   -1.0,   -1.0,    1.0, 0, 0,    1.0
44, 1, 0, 喜欢对其进行的单边贸易, Update,    5.0
44, 1, 2, 喜欢对其进行的单边贸易, Update,    2.0
44, 1, 5, 对您的第一印象, Update,    0.0
44, 1, 9, 喜欢对其进行的单边贸易, Update,    0.0
44, 2, 0, 与一位朋友结盟, Activate,    8.0,    8.0,    0.0, 0, 0,    1.0
44, 2, 4, 与一位朋友结盟, Activate,    8.0,    8.0,    0.0, 0, 0,    1.0
44, 2, 3, 尊重拥有大量土地的帝国, Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
44, 2, 4, 尊重拥有大量土地的帝国, Activate,    6.0,    6.0,    1.0, 0, 0,    1.0
44, 2, 9, 尊重拥有大量土地的帝国, Activate,  -10.0,  -10.0,    1.0, 0, 0,    1.0
44, 2, 5, 尊重拥有大量土地的帝国, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
44, 2, 0, 喜欢对其进行的单边贸易, Update,    7.0
44, 2, 1, 喜欢对其进行的单边贸易, Update,    2.0
44, 2, 3, 喜欢对其进行的单边贸易, Update,    8.0
44, 2, 4, 喜欢对其进行的单边贸易, Update,    5.0
44, 3, 0, 与一位朋友结盟, Activate,    8.0,    8.0,    0.0, 0, 0,    1.0
44, 3, 4, 与一位朋友结盟, Activate,    8.0,    8.0,    0.0, 0, 0,    1.0
44, 3, 5, 他们讨厌不清理蛮族的文明, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
44, 3, 0, 喜欢对其进行的单边贸易, Update,    8.0
44, 3, 2, 喜欢对其进行的单边贸易, Update,    8.0
44, 0, 4, 联盟, Activate,   18.0,   18.0,    1.0, 0, 10,   -1.0
44, 2, 4, 喜欢对其进行的单边贸易, Activate,   10.0,   10.0,    0.0, 0, 2,   -1.0
44, 2,  4, 喜欢对其进行的单边贸易, Deactivate
44, 4, 2, 喜欢对其进行的单边贸易, Activate,   10.0,   10.0,    0.0, 0, 2,   -1.0
44, 4,  2, 喜欢对其进行的单边贸易, Deactivate
45, 5, 0, 其他玩家对我们的不满, Activate,  -15.0,  -15.0,    1.0, 0, 0,    1.0
45, 5, 1, 其他玩家对我们的不满, Activate,  -30.0,  -30.0,    1.0, 0, 0,    1.0
45, 5, 2, 其他玩家对我们的不满, Activate,  -15.0,  -15.0,    1.0, 0, 0,    1.0
45, 5, 3, 其他玩家对我们的不满, Activate,  -30.0,  -30.0,    1.0, 0, 0,    1.0
45, 5, 4, 其他玩家对我们的不满, Activate,  -15.0,  -15.0,    1.0, 0, 0,    1.0
45, 6, 5, 其他玩家对我们的不满, Activate,  -13.0,  -13.0,    1.0, 0, 0,    1.0
45, 6, 5, 对我们的不满, Activate,  -33.0,  -33.0,    1.0, 0, 2,   -1.0
45, 7, 5, 其他玩家对我们的不满, Activate,  -16.0,  -16.0,    1.0, 0, 0,    1.0
45, 7, 5, 对我们的不满, Activate,  -27.0,  -27.0,    1.0, 0, 2,   -1.0
45, 7, 6, 对我们的不满, Activate,  -20.0,  -20.0,    1.0, 0, 2,   -1.0
45, 8, 5, 其他玩家对我们的不满, Activate,  -11.0,  -11.0,    1.0, 0, 0,    1.0
45, 8, 5, 对我们的不满, Activate,  -37.0,  -37.0,    1.0, 0, 2,   -1.0
45, 8, 6, 对我们的不满, Activate,  -27.0,  -27.0,    1.0, 0, 2,   -1.0
45, 8, 7, 对我们的不满, Activate,  -17.0,  -17.0,    1.0, 0, 2,   -1.0
45, 8, 0, 赵夫人讨厌向她宣战的文明, Activate,   -4.0,  -12.0,   -1.0, 5, 0,    1.0
45, 8, 1, 赵夫人讨厌向她宣战的文明, Activate,   -4.0,  -12.0,   -1.0, 5, 0,    1.0
45, 8, 2, 赵夫人讨厌向她宣战的文明, Activate,   -4.0,  -12.0,   -1.0, 5, 0,    1.0
45, 8, 3, 赵夫人讨厌向她宣战的文明, Activate,   -4.0,  -12.0,   -1.0, 5, 0,    1.0
45, 8, 4, 赵夫人讨厌向她宣战的文明, Activate,   -3.0,  -12.0,   -1.0, 5, 0,    1.0
45, 8, 5, 赵夫人喜欢长期与她和平共处的文明, Activate,    4.0,    8.0,    1.0, 10, 0,    1.0
45, 8, 6, 赵夫人喜欢长期与她和平共处的文明, Activate,    4.0,    8.0,    1.0, 10, 0,    1.0
45, 8, 7, 赵夫人喜欢长期与她和平共处的文明, Activate,    4.0,    8.0,    1.0, 10, 0,    1.0
45, 8, 9, 赵夫人喜欢长期与她和平共处的文明, Activate,    4.0,    8.0,    1.0, 10, 0,    1.0
45, 7, 8, 他们信奉我们的宗教, Activate,    5.0,    5.0,    1.0, 0, 0,   -1.0
45, 9, 5, 其他玩家对我们的不满, Activate,  -21.0,  -21.0,    1.0, 0, 0,    1.0
45, 9, 5, 对我们的不满, Activate,  -18.0,  -18.0,    1.0, 0, 2,   -1.0
45, 9, 6, 对我们的不满, Activate,  -10.0,  -10.0,    1.0, 0, 2,   -1.0
45, 9, 7, 对我们的不满, Activate,   -3.0,   -3.0,    1.0, 0, 2,   -1.0
45, 9, 8, 对我们的不满, Activate,  -13.0,  -13.0,    1.0, 0, 2,   -1.0
45, 9, 3, 尊重拥有大量土地的帝国, Activate,    5.0,    5.0,    1.0, 0, 0,    1.0
45, 9, 5, 尊重拥有大量土地的帝国, Activate,   -8.0,   -8.0,    1.0, 0, 0,    1.0
45, 9, 2, 喜欢每回合金币收入颇高的文明。, Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
45, 9, 4, 喜欢每回合金币收入颇高的文明。, Activate,    6.0,    6.0,    1.0, 0, 0,    1.0
45, 4, 9, 您建造区域进度落后，阿曼妮托尔很不悦。, Activate,   -8.0,   -8.0,    1.0, 0, 0,    1.0
45, 0, 1, 他们很高兴看到另一个文明食物丰饶。, Activate,    6.0,    6.0,    1.0, 0, 0,   -1.0
45, 0, 4, 喜欢对其进行的单边贸易, Update,    2.0
45, 0, 2, 他们讨厌公民不高兴的文明, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
45, 1, 2, 汉谟拉比喜欢拥有大量不同类型区域的文明。, Activate,   13.0,   13.0,    1.0, 0, 0,    1.0
45, 1, 9, 汉谟拉比喜欢拥有大量不同类型区域的文明。, Activate,    1.0,    1.0,    1.0, 0, 0,    1.0
45, 1, 3, 喜欢对其进行的单边贸易, Update,    9.0
45, 1, 4, 喜欢对其进行的单边贸易, Update,    9.0
45, 2, 9, 尊重拥有大量土地的帝国, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
45, 2, 0, 您的帝国远离印度，旃陀罗笈多十分欣喜, Update,   12.0
45, 2, 3, 您的帝国远离印度，旃陀罗笈多十分欣喜, Update,   12.0
45, 2, 4, 您的帝国远离印度，旃陀罗笈多十分欣喜, Update,   12.0
45, 2, 9, 您的帝国远离印度，旃陀罗笈多十分欣喜, Update,   10.0
45, 3, 2, 喜欢每回合金币收入颇高的文明。, Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
45, 3, 4, 喜欢每回合金币收入颇高的文明。, Activate,    8.0,    8.0,    1.0, 0, 0,    1.0
45, 3, 1, 喜欢对其进行的单边贸易, Update,    9.0
45, 3, 4, 喜欢对其进行的单边贸易, Update,    9.0
45, 4, 2, 他们讨厌拥有小规模常备军的文明, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
45, 4, 0, 喜欢对其进行的单边贸易, Update,    9.0
45, 4, 1, 喜欢对其进行的单边贸易, Update,    9.0
45, 4, 3, 喜欢对其进行的单边贸易, Update,    9.0
46, 5, 0, 其他玩家对我们的不满, Activate,  -18.0,  -18.0,    1.0, 0, 0,    1.0
46, 5, 1, 其他玩家对我们的不满, Activate,  -33.0,  -33.0,    1.0, 0, 0,    1.0
46, 5, 2, 其他玩家对我们的不满, Activate,  -18.0,  -18.0,    1.0, 0, 0,    1.0
46, 5, 3, 其他玩家对我们的不满, Activate,  -33.0,  -33.0,    1.0, 0, 0,    1.0
46, 5, 4, 其他玩家对我们的不满, Activate,  -18.0,  -18.0,    1.0, 0, 0,    1.0
46, 6, 5, 其他玩家对我们的不满, Activate,  -10.0,  -10.0,    1.0, 0, 0,    1.0
46, 6, 5, 对我们的不满, Activate,  -32.0,  -32.0,    1.0, 0, 2,   -1.0
46, 6, 1, 友好会见, Update,    0.0
46, 6, 2, 友好会见, Update,    0.0
46, 7, 5, 其他玩家对我们的不满, Activate,  -14.0,  -14.0,    1.0, 0, 0,    1.0
46, 7, 5, 对我们的不满, Activate,  -25.0,  -25.0,    1.0, 0, 2,   -1.0
46, 7, 6, 对我们的不满, Activate,  -18.0,  -18.0,    1.0, 0, 2,   -1.0
46, 7, 1, 友好会见, Update,    0.0
46, 7, 2, 友好会见, Update,    0.0
46, 8, 5, 其他玩家对我们的不满, Activate,   -9.0,   -9.0,    1.0, 0, 0,    1.0
46, 8, 5, 对我们的不满, Activate,  -35.0,  -35.0,    1.0, 0, 2,   -1.0
46, 8, 6, 对我们的不满, Activate,  -25.0,  -25.0,    1.0, 0, 2,   -1.0
46, 8, 7, 对我们的不满, Activate,  -15.0,  -15.0,    1.0, 0, 2,   -1.0
46, 8, 0, 赵夫人讨厌向她宣战的文明, Activate,   -4.0,  -12.0,   -1.0, 5, 0,    1.0
46, 8, 1, 赵夫人讨厌向她宣战的文明, Activate,   -4.0,  -12.0,   -1.0, 5, 0,    1.0
46, 8, 2, 赵夫人讨厌向她宣战的文明, Activate,   -4.0,  -12.0,   -1.0, 5, 0,    1.0
46, 8, 3, 赵夫人讨厌向她宣战的文明, Activate,   -4.0,  -12.0,   -1.0, 5, 0,    1.0
46, 8, 4, 赵夫人讨厌向她宣战的文明, Activate,   -3.0,  -12.0,   -1.0, 5, 0,    1.0
46, 8, 5, 赵夫人喜欢长期与她和平共处的文明, Activate,    4.0,    8.0,    1.0, 10, 0,    1.0
46, 8, 6, 赵夫人喜欢长期与她和平共处的文明, Activate,    4.0,    8.0,    1.0, 10, 0,    1.0
46, 8, 7, 赵夫人喜欢长期与她和平共处的文明, Activate,    4.0,    8.0,    1.0, 10, 0,    1.0
46, 8, 9, 赵夫人喜欢长期与她和平共处的文明, Activate,    4.0,    8.0,    1.0, 10, 0,    1.0
46, 8, 1, 友好会见, Update,    0.0
46, 8, 2, 友好会见, Update,    0.0
46, 8, 9, 我们的军队已到达他们边境, Activate,   -2.0,   -2.0,    1.0, 0, 10,    1.0
46, 9, 5, 其他玩家对我们的不满, Activate,  -18.0,  -18.0,    1.0, 0, 0,    1.0
46, 9, 5, 对我们的不满, Activate,  -16.0,  -16.0,    1.0, 0, 2,   -1.0
46, 9, 6, 对我们的不满, Activate,   -8.0,   -8.0,    1.0, 0, 2,   -1.0
46, 9, 7, 对我们的不满, Activate,   -2.0,   -2.0,    1.0, 0, 2,   -1.0
46, 9, 8, 对我们的不满, Activate,  -12.0,  -12.0,    1.0, 0, 2,   -1.0
46, 9, 2, 尊重拥有大量土地的帝国, Activate,    5.0,    5.0,    1.0, 0, 0,    1.0
46, 9, 3, 尊重拥有大量土地的帝国, Activate,   13.0,   13.0,    1.0, 0, 0,    1.0
46, 9, 2, 喜欢每回合金币收入颇高的文明。, Activate,    6.0,    6.0,    1.0, 0, 0,    1.0
46, 9, 4, 喜欢每回合金币收入颇高的文明。, Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
46, 0, 1, 喜欢对其进行的单边贸易, Update,    4.0
46, 0, 3, 喜欢对其进行的单边贸易, Update,    7.0
46, 1, 0, 喜欢对其进行的单边贸易, Update,    4.0
46, 1, 2, 喜欢对其进行的单边贸易, Update,    1.0
46, 1, 5, 友好会见, Update,    0.0
46, 1, 8, 友好会见, Update,    0.0
46, 1, 9, 友好会见, Update,    0.0
46, 2, 3, 尊重拥有大量土地的帝国, Activate,    6.0,    6.0,    1.0, 0, 0,    1.0
46, 2, 9, 尊重拥有大量土地的帝国, Activate,  -10.0,  -10.0,    1.0, 0, 0,    1.0
46, 2, 0, 喜欢对其进行的单边贸易, Update,    6.0
46, 2, 1, 喜欢对其进行的单边贸易, Update,    1.0
46, 2, 3, 喜欢对其进行的单边贸易, Update,    7.0
46, 2, 4, 喜欢对其进行的单边贸易, Update,    9.0
46, 2, 5, 友好会见, Update,    0.0
46, 2, 8, 友好会见, Update,    0.0
46, 4, 2, 您建造区域进度落后，阿曼妮托尔很不悦。, Activate,   -8.0,   -8.0,    1.0, 0, 0,    1.0
46, 3, 2, 喜欢每回合金币收入颇高的文明。, Activate,    8.0,    8.0,    1.0, 0, 0,    1.0
46, 3, 4, 喜欢每回合金币收入颇高的文明。, Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
46, 3, 0, 喜欢对其进行的单边贸易, Update,    7.0
46, 3, 2, 喜欢对其进行的单边贸易, Update,    7.0
46, 8, 3, 他们对您拥有更多的奇观感到不开心, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
46, 4, 2, 喜欢对其进行的单边贸易, Update,    9.0
46, 1, 0, 他们对您拥有更多的伟人感到不开心, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
47, 5, 0, 与一位敌人结盟, Activate,   -7.0,   -7.0,    0.0, 0, 0,    1.0
47, 5, 4, 与一位敌人结盟, Activate,   -7.0,   -7.0,    0.0, 0, 0,    1.0
47, 5, 0, 其他玩家对我们的不满, Activate,  -22.0,  -22.0,    1.0, 0, 0,    1.0
47, 5, 1, 其他玩家对我们的不满, Activate,  -37.0,  -37.0,    1.0, 0, 0,    1.0
47, 5, 2, 其他玩家对我们的不满, Activate,  -22.0,  -22.0,    1.0, 0, 0,    1.0
47, 5, 3, 其他玩家对我们的不满, Activate,  -37.0,  -37.0,    1.0, 0, 0,    1.0
47, 5, 4, 其他玩家对我们的不满, Activate,  -22.0,  -22.0,    1.0, 0, 0,    1.0
47, 6, 0, 与一位敌人结盟, Activate,   -7.0,   -7.0,    0.0, 0, 0,    1.0
47, 6, 4, 与一位敌人结盟, Activate,   -7.0,   -7.0,    0.0, 0, 0,    1.0
47, 6, 5, 其他玩家对我们的不满, Activate,   -8.0,   -8.0,    1.0, 0, 0,    1.0
47, 6, 5, 对我们的不满, Activate,  -30.0,  -30.0,    1.0, 0, 2,   -1.0
47, 7, 0, 巴巴罗萨很生气您控制了城邦, Activate,   -5.0,   -5.0,    1.0, 0, 0,    1.0
47, 7, 3, 巴巴罗萨很生气您控制了城邦, Activate,   -5.0,   -5.0,    1.0, 0, 0,    1.0
47, 7, 0, 与一位敌人结盟, Activate,   -7.0,   -7.0,    0.0, 0, 0,    1.0
47, 7, 4, 与一位敌人结盟, Activate,   -7.0,   -7.0,    0.0, 0, 0,    1.0
47, 7, 5, 其他玩家对我们的不满, Activate,  -11.0,  -11.0,    1.0, 0, 0,    1.0
47, 7, 5, 对我们的不满, Activate,  -24.0,  -24.0,    1.0, 0, 2,   -1.0
47, 7, 6, 对我们的不满, Activate,  -16.0,  -16.0,    1.0, 0, 2,   -1.0
47, 7, 0, 他们很高兴您缺少伟人, Activate,    6.0,    6.0,    1.0, 0, 0,   -1.0
47, 7, 9, 他们很高兴您缺少伟人, Activate,    6.0,    6.0,    1.0, 0, 0,   -1.0
47, 8, 0, 与一位敌人结盟, Activate,   -7.0,   -7.0,    0.0, 0, 0,    1.0
47, 8, 4, 与一位敌人结盟, Activate,   -7.0,   -7.0,    0.0, 0, 0,    1.0
47, 8, 9, 拒绝做出撤军承诺, Activate,   -3.0,   -3.0,    0.0, 0, 10,    1.0
47, 8,  9, 拒绝做出撤军承诺, Deactivate
47, 8, 5, 其他玩家对我们的不满, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
47, 8, 5, 对我们的不满, Activate,  -34.0,  -34.0,    1.0, 0, 2,   -1.0
47, 8, 6, 对我们的不满, Activate,  -24.0,  -24.0,    1.0, 0, 2,   -1.0
47, 8, 7, 对我们的不满, Activate,  -14.0,  -14.0,    1.0, 0, 2,   -1.0
47, 8, 0, 赵夫人讨厌向她宣战的文明, Activate,   -4.0,  -12.0,   -1.0, 5, 0,    1.0
47, 8, 1, 赵夫人讨厌向她宣战的文明, Activate,   -4.0,  -12.0,   -1.0, 5, 0,    1.0
47, 8, 2, 赵夫人讨厌向她宣战的文明, Activate,   -4.0,  -12.0,   -1.0, 5, 0,    1.0
47, 8, 3, 赵夫人讨厌向她宣战的文明, Activate,   -4.0,  -12.0,   -1.0, 5, 0,    1.0
47, 8, 4, 赵夫人讨厌向她宣战的文明, Activate,   -3.0,  -12.0,   -1.0, 5, 0,    1.0
47, 8, 5, 赵夫人喜欢长期与她和平共处的文明, Activate,    4.0,    8.0,    1.0, 10, 0,    1.0
47, 8, 6, 赵夫人喜欢长期与她和平共处的文明, Activate,    4.0,    8.0,    1.0, 10, 0,    1.0
47, 8, 7, 赵夫人喜欢长期与她和平共处的文明, Activate,    4.0,    8.0,    1.0, 10, 0,    1.0
47, 8, 9, 赵夫人喜欢长期与她和平共处的文明, Activate,    4.0,    8.0,    1.0, 10, 0,    1.0
47, 8, 0, 赵夫人讨厌向她宣战的文明, Update,   -5.0
47, 8, 1, 赵夫人讨厌向她宣战的文明, Update,   -5.0
47, 8, 2, 赵夫人讨厌向她宣战的文明, Update,   -5.0
47, 8, 3, 赵夫人讨厌向她宣战的文明, Update,   -5.0
47, 8, 4, 赵夫人讨厌向她宣战的文明, Update,   -4.0
47, 7, 8, 他们信奉我们的宗教, Activate,    5.0,    5.0,    1.0, 0, 0,   -1.0
47, 9, 0, 与一位敌人结盟, Activate,   -7.0,   -7.0,    0.0, 0, 0,    1.0
47, 9, 4, 与一位敌人结盟, Activate,   -7.0,   -7.0,    0.0, 0, 0,    1.0
47, 9, 5, 其他玩家对我们的不满, Activate,  -16.0,  -16.0,    1.0, 0, 0,    1.0
47, 9, 5, 对我们的不满, Activate,  -14.0,  -14.0,    1.0, 0, 2,   -1.0
47, 9, 6, 对我们的不满, Activate,   -6.0,   -6.0,    1.0, 0, 2,   -1.0
47, 9, 7, 对我们的不满, Activate,    0.0,    0.0,    1.0, 0, 2,   -1.0
47, 9, 8, 对我们的不满, Activate,  -10.0,  -10.0,    1.0, 0, 2,   -1.0
47, 9, 2, 喜欢每回合金币收入颇高的文明。, Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
47, 9, 4, 喜欢每回合金币收入颇高的文明。, Activate,    6.0,    6.0,    1.0, 0, 0,    1.0
47, 0, 1, 他们很高兴看到另一个文明食物丰饶。, Activate,    6.0,    6.0,    1.0, 0, 0,   -1.0
47, 0, 4, 喜欢对其进行的单边贸易, Update,    1.0
47, 1, 0, 与一位朋友结盟, Activate,    7.0,    7.0,    0.0, 0, 0,    1.0
47, 1, 4, 与一位朋友结盟, Activate,    7.0,    7.0,    0.0, 0, 0,    1.0
47, 1, 2, 汉谟拉比喜欢拥有大量不同类型区域的文明。, Activate,    6.0,    6.0,    1.0, 0, 0,    1.0
47, 1, 3, 喜欢对其进行的单边贸易, Update,    8.0
47, 1, 4, 喜欢对其进行的单边贸易, Update,    8.0
47, 4, 1, 您建造区域进度落后，阿曼妮托尔很不悦。, Activate,   -8.0,   -8.0,    1.0, 0, 0,    1.0
47, 2, 0, 与一位朋友结盟, Activate,    7.0,    7.0,    0.0, 0, 0,    1.0
47, 2, 4, 与一位朋友结盟, Activate,    7.0,    7.0,    0.0, 0, 0,    1.0
47, 2, 6, 您的帝国远离印度，旃陀罗笈多十分欣喜, Update,    9.0
