AutoSize attribute is deprecated,ToolTips.xml/BG
SetSize called on parent-sized control on X-axis,/InGame/AdditionalUserInterfaces/BlacklistPanel/Main/Grid/Listings1/PlayerListStack/RootContainer/PlayerListPull/Grid/ScrollPanel
AutoSize attribute is deprecated,TopPanel_TT.xml/BG
AutoSize attribute is deprecated,TopPanel_TT.xml/BG
AutoSize attribute is deprecated,TopPanel_TT.xml/BG
AutoSize attribute is deprecated,AdvisorPopup.xml/Tutorial
AutoSize attribute is deprecated,AdvisorPopup.xml/Grid
AutoSize attribute is deprecated,TutorialWorldAnchor.xml/Grid
SetSize called on parent-sized control on Y-axis,TutorialUIRoot.xml/TutorialMovieContainer
SetSize called on parent-sized control on X-axis,/InGame/InvitePopup/PopupRoot/PopupAlphaIn/PopupSlideIn/Grid/PopupBox/PopupStack
SetSize called on auto-sized control on Y-axis,/InGame/InvitePopup/PopupRoot/PopupAlphaIn/PopupSlideIn/Grid/PopupBox/PopupStack
SetSize called on auto-sized control on Y-axis,/InGame/HUD/WorldTracker/WorldTrackerAlpha/WorldTrackerSlide/PanelStack/WorldTrackerVerticalContainer/ChatPanelContainer//ChatPanel/Container/ChatLogPanel/ChatEntryStack
SetSize called on auto-sized control on Y-axis,/InGame/HUD/WorldTracker/WorldTrackerAlpha/WorldTrackerSlide/PanelStack/WorldTrackerVerticalContainer/sl_ChatPanelContainer/ChatPanelContainer//ChatPanel/Container/ChatLogPanel/ChatEntryStack
SetSize called on auto-sized control on X-axis,/InGame/PartialScreens/DiplomacyRibbon/RibbonContainer
SetSize called on parent-sized control on Y-axis,/InGame/PartialScreens/ProductionPanel/AlphaIn/SlideIn/Window/ProductionPanel/WindowContent
SetSize called on parent-sized control on Y-axis,/InGame/PartialScreens/ProductionPanel/AlphaIn/SlideIn/Window/ProductionPanel/WindowContent/ChooseProductionMenu/ProductionListScroll
SetSize called on parent-sized control on Y-axis,/InGame/PartialScreens/ProductionPanel/AlphaIn/SlideIn/Window/ProductionPanel/WindowContent/QueueListContainer/QueueListScroll
SetSize called on parent-sized control on Y-axis,/InGame/PartialScreens/ProductionPanel/AlphaIn/SlideIn/Window/ProductionPanel/WindowContent/PurchaseMenu/PurchaseListScroll
SetSize called on parent-sized control on Y-axis,/InGame/PartialScreens/ProductionPanel/AlphaIn/SlideIn/Window/ProductionPanel/WindowContent/PurchaseFaithMenu/PurchaseFaithListScroll
SetSize called on parent-sized control on X-axis,ProductionPanel.xml/CorpsArmyDropdownButton
SetSize called on parent-sized control on X-axis,ProductionPanel.xml/CorpsArmyDropdownButton
SetSize called on parent-sized control on X-axis,ProductionPanel.xml/CorpsArmyDropdownButton
SetSize called on parent-sized control on X-axis,ProductionPanel.xml/CorpsArmyDropdownButton
SetSize called on parent-sized control on X-axis,ProductionPanel.xml/CorpsArmyDropdownButton
SetSize called on parent-sized control on X-axis,ProductionPanel.xml/CorpsArmyDropdownButton
SetSize called on parent-sized control on X-axis,ProductionPanel.xml/CorpsArmyDropdownButton
SetSize called on parent-sized control on X-axis,ProductionPanel.xml/CorpsArmyDropdownButton
SetSize called on parent-sized control on X-axis,ProductionPanel.xml/CorpsArmyDropdownButton
SetSize called on parent-sized control on X-axis,ProductionPanel.xml/CorpsArmyDropdownButton
SetSize called on parent-sized control on X-axis,ProductionPanel.xml/CorpsArmyDropdownButton
SetSize called on parent-sized control on X-axis,ProductionPanel.xml/CorpsArmyDropdownButton
SetSize called on parent-sized control on X-axis,ProductionPanel.xml/CorpsArmyDropdownButton
SetSize called on parent-sized control on X-axis,ProductionPanel.xml/CorpsArmyDropdownButton
SetSize called on parent-sized control on X-axis,ProductionPanel.xml/CorpsArmyDropdownButton
SetSize called on parent-sized control on X-axis,ProductionPanel.xml/CorpsArmyDropdownButton
SetSize called on parent-sized control on X-axis,ProductionPanel.xml/CorpsArmyDropdownButton
SetSize called on parent-sized control on X-axis,ProductionPanel.xml/CorpsArmyDropdownButton
SetSize called on parent-sized control on X-axis,ProductionPanel.xml/CorpsArmyDropdownButton
SetSize called on parent-sized control on X-axis,ProductionPanel.xml/CorpsArmyDropdownButton
SetSize called on parent-sized control on X-axis,ProductionPanel.xml/CorpsArmyDropdownButton
SetSize called on parent-sized control on X-axis,ProductionPanel.xml/CorpsArmyDropdownButton
SetSize called on parent-sized control on X-axis,ProductionPanel.xml/CorpsArmyDropdownButton
SetSize called on parent-sized control on X-axis,ProductionPanel.xml/CorpsArmyDropdownButton
SetSize called on parent-sized control on X-axis,ProductionPanel.xml/CorpsArmyDropdownButton
SetSize called on parent-sized control on X-axis,ProductionPanel.xml/CorpsArmyDropdownButton
SetSize called on parent-sized control on X-axis,ProductionPanel.xml/CorpsArmyDropdownButton
SetSize called on parent-sized control on X-axis,ProductionPanel.xml/CorpsArmyDropdownButton
SetSize called on parent-sized control on X-axis,ProductionPanel.xml/CorpsArmyDropdownButton
SetSize called on parent-sized control on X-axis,ProductionPanel.xml/CorpsArmyDropdownButton
SetSize called on parent-sized control on X-axis,ProductionPanel.xml/CorpsArmyDropdownButton
SetSize called on parent-sized control on X-axis,ProductionPanel.xml/CorpsArmyDropdownButton
SetSize called on parent-sized control on X-axis,ProductionPanel.xml/CorpsArmyDropdownButton
SetSize called on parent-sized control on X-axis,ProductionPanel.xml/CorpsArmyDropdownButton
SetSize called on parent-sized control on X-axis,ProductionPanel.xml/CorpsArmyDropdownButton
SetSize called on parent-sized control on X-axis,ProductionPanel.xml/CorpsArmyDropdownButton
SetSize called on parent-sized control on X-axis,ProductionPanel.xml/CorpsArmyDropdownButton
SetSize called on parent-sized control on X-axis,ProductionPanel.xml/CorpsArmyDropdownButton
SetSize called on parent-sized control on X-axis,ProductionPanel.xml/CorpsArmyDropdownButton
SetSize called on parent-sized control on Y-axis,/InGame/PartialScreens/EraProgressPanel/SlideAnim/BodyContainer/BottomScrollPanel
SetSize called on parent-sized control on X-axis,/InGame/HUD/WorldTracker/WorldTrackerAlpha/WorldTrackerSlide/PanelStack/WorldTrackerVerticalContainer/sl_ChatPanelContainer/ChatPanelContainer//ChatPanel/Container/ChatLogPanel/ChatEntryStack/ChatRoot
SetSize called on parent-sized control on X-axis,/InGame/HUD/WorldTracker/WorldTrackerAlpha/WorldTrackerSlide/PanelStack/WorldTrackerVerticalContainer/sl_ChatPanelContainer/ChatPanelContainer//PlayerListPanel/PlayerListScroll/PlayerListStack/RootContainer/PlayerListPull/Grid/ScrollPanel
SetSize called on parent-sized control on Y-axis,/InGame/HUD/WorldTracker/WorldTrackerAlpha/WorldTrackerSlide/PanelStack/WorldTrackerVerticalContainer/sl_ChatPanelContainer/ChatPanelContainer//PlayerListPanel/PlayerListScroll/PlayerListStack/RootContainer/PlayerListPull/Grid/ScrollPanel
SetSize called on parent-sized control on X-axis,/InGame/HUD/WorldTracker/WorldTrackerAlpha/WorldTrackerSlide/PanelStack/WorldTrackerVerticalContainer/sl_ChatPanelContainer/ChatPanelContainer//PlayerListPanel/PlayerListScroll/PlayerListStack/RootContainer/PlayerListPull/Grid/ScrollPanel
SetSize called on parent-sized control on Y-axis,/InGame/HUD/WorldTracker/WorldTrackerAlpha/WorldTrackerSlide/PanelStack/WorldTrackerVerticalContainer/sl_ChatPanelContainer/ChatPanelContainer//PlayerListPanel/PlayerListScroll/PlayerListStack/RootContainer/PlayerListPull/Grid/ScrollPanel
SetSize called on parent-sized control on X-axis,/InGame/HUD/WorldTracker/WorldTrackerAlpha/WorldTrackerSlide/PanelStack/WorldTrackerVerticalContainer/sl_ChatPanelContainer/ChatPanelContainer//PlayerListPanel/PlayerListScroll/PlayerListStack/RootContainer/PlayerListPull/Grid/ScrollPanel
SetSize called on parent-sized control on Y-axis,/InGame/HUD/WorldTracker/WorldTrackerAlpha/WorldTrackerSlide/PanelStack/WorldTrackerVerticalContainer/sl_ChatPanelContainer/ChatPanelContainer//PlayerListPanel/PlayerListScroll/PlayerListStack/RootContainer/PlayerListPull/Grid/ScrollPanel
SetSize called on parent-sized control on X-axis,/InGame/HUD/WorldTracker/WorldTrackerAlpha/WorldTrackerSlide/PanelStack/WorldTrackerVerticalContainer/sl_ChatPanelContainer/ChatPanelContainer//PlayerListPanel/PlayerListScroll/PlayerListStack/RootContainer/PlayerListPull/Grid/ScrollPanel
SetSize called on parent-sized control on Y-axis,/InGame/HUD/WorldTracker/WorldTrackerAlpha/WorldTrackerSlide/PanelStack/WorldTrackerVerticalContainer/sl_ChatPanelContainer/ChatPanelContainer//PlayerListPanel/PlayerListScroll/PlayerListStack/RootContainer/PlayerListPull/Grid/ScrollPanel
SetSize called on parent-sized control on X-axis,/InGame/HUD/WorldTracker/WorldTrackerAlpha/WorldTrackerSlide/PanelStack/WorldTrackerVerticalContainer/sl_ChatPanelContainer/ChatPanelContainer//PlayerListPanel/PlayerListScroll/PlayerListStack/RootContainer/PlayerListPull/Grid/ScrollPanel
SetSize called on parent-sized control on Y-axis,/InGame/HUD/WorldTracker/WorldTrackerAlpha/WorldTrackerSlide/PanelStack/WorldTrackerVerticalContainer/sl_ChatPanelContainer/ChatPanelContainer//PlayerListPanel/PlayerListScroll/PlayerListStack/RootContainer/PlayerListPull/Grid/ScrollPanel
SetSize called on parent-sized control on X-axis,/InGame/HUD/WorldTracker/WorldTrackerAlpha/WorldTrackerSlide/PanelStack/WorldTrackerVerticalContainer/sl_ChatPanelContainer/ChatPanelContainer//PlayerListPanel/PlayerListScroll/PlayerListStack/RootContainer/PlayerListPull/Grid/ScrollPanel
SetSize called on parent-sized control on Y-axis,/InGame/HUD/WorldTracker/WorldTrackerAlpha/WorldTrackerSlide/PanelStack/WorldTrackerVerticalContainer/sl_ChatPanelContainer/ChatPanelContainer//PlayerListPanel/PlayerListScroll/PlayerListStack/RootContainer/PlayerListPull/Grid/ScrollPanel
SetSize called on parent-sized control on X-axis,/InGame/HUD/WorldTracker/WorldTrackerAlpha/WorldTrackerSlide/PanelStack/WorldTrackerVerticalContainer/sl_ChatPanelContainer/ChatPanelContainer//PlayerListPanel/PlayerListScroll/PlayerListStack/RootContainer/PlayerListPull/Grid/ScrollPanel
SetSize called on parent-sized control on Y-axis,/InGame/HUD/WorldTracker/WorldTrackerAlpha/WorldTrackerSlide/PanelStack/WorldTrackerVerticalContainer/sl_ChatPanelContainer/ChatPanelContainer//PlayerListPanel/PlayerListScroll/PlayerListStack/RootContainer/PlayerListPull/Grid/ScrollPanel
SetSize called on parent-sized control on X-axis,/InGame/HUD/WorldTracker/WorldTrackerAlpha/WorldTrackerSlide/PanelStack/WorldTrackerVerticalContainer/sl_ChatPanelContainer/ChatPanelContainer//PlayerListPanel/PlayerListScroll/PlayerListStack/RootContainer/PlayerListPull/Grid/ScrollPanel
SetSize called on parent-sized control on Y-axis,/InGame/HUD/WorldTracker/WorldTrackerAlpha/WorldTrackerSlide/PanelStack/WorldTrackerVerticalContainer/sl_ChatPanelContainer/ChatPanelContainer//PlayerListPanel/PlayerListScroll/PlayerListStack/RootContainer/PlayerListPull/Grid/ScrollPanel
SetSize called on parent-sized control on X-axis,/InGame/HUD/WorldTracker/WorldTrackerAlpha/WorldTrackerSlide/PanelStack/WorldTrackerVerticalContainer/sl_ChatPanelContainer/ChatPanelContainer//PlayerListPanel/PlayerListScroll/PlayerListStack/RootContainer/PlayerListPull/Grid/ScrollPanel
SetSize called on parent-sized control on Y-axis,/InGame/HUD/WorldTracker/WorldTrackerAlpha/WorldTrackerSlide/PanelStack/WorldTrackerVerticalContainer/sl_ChatPanelContainer/ChatPanelContainer//PlayerListPanel/PlayerListScroll/PlayerListStack/RootContainer/PlayerListPull/Grid/ScrollPanel
SetSize called on parent-sized control on X-axis,/InGame/HUD/WorldTracker/WorldTrackerAlpha/WorldTrackerSlide/PanelStack/WorldTrackerVerticalContainer/sl_ChatPanelContainer/ChatPanelContainer//PlayerListPanel/PlayerListScroll/PlayerListStack/RootContainer/PlayerListPull/Grid/ScrollPanel
SetSize called on parent-sized control on Y-axis,/InGame/HUD/WorldTracker/WorldTrackerAlpha/WorldTrackerSlide/PanelStack/WorldTrackerVerticalContainer/sl_ChatPanelContainer/ChatPanelContainer//PlayerListPanel/PlayerListScroll/PlayerListStack/RootContainer/PlayerListPull/Grid/ScrollPanel
SetSize called on parent-sized control on X-axis,/InGame/HUD/WorldTracker/WorldTrackerAlpha/WorldTrackerSlide/PanelStack/WorldTrackerVerticalContainer/sl_ChatPanelContainer/ChatPanelContainer//ConfirmKick
SetSize called on parent-sized control on Y-axis,/InGame/HUD/WorldTracker/WorldTrackerAlpha/WorldTrackerSlide/PanelStack/WorldTrackerVerticalContainer/sl_ChatPanelContainer/ChatPanelContainer//ConfirmKick
SetSize called on parent-sized control on X-axis,/InGame/HUD/WorldTracker/WorldTrackerAlpha/WorldTrackerSlide/PanelStack/WorldTrackerVerticalContainer/sl_ChatPanelContainer/ChatPanelContainer//PlayerListPanel/PlayerListScroll/PlayerListStack/RootContainer/PlayerListPull/Grid/ScrollPanel
SetSize called on parent-sized control on Y-axis,/InGame/HUD/WorldTracker/WorldTrackerAlpha/WorldTrackerSlide/PanelStack/WorldTrackerVerticalContainer/sl_ChatPanelContainer/ChatPanelContainer//PlayerListPanel/PlayerListScroll/PlayerListStack/RootContainer/PlayerListPull/Grid/ScrollPanel
SetSize called on parent-sized control on X-axis,/InGame/HUD/WorldTracker/WorldTrackerAlpha/WorldTrackerSlide/PanelStack/WorldTrackerVerticalContainer/sl_ChatPanelContainer/ChatPanelContainer//PlayerListPanel/PlayerListScroll/PlayerListStack/RootContainer/PlayerListPull/Grid/ScrollPanel
SetSize called on parent-sized control on Y-axis,/InGame/HUD/WorldTracker/WorldTrackerAlpha/WorldTrackerSlide/PanelStack/WorldTrackerVerticalContainer/sl_ChatPanelContainer/ChatPanelContainer//PlayerListPanel/PlayerListScroll/PlayerListStack/RootContainer/PlayerListPull/Grid/ScrollPanel
SetSize called on parent-sized control on X-axis,/InGame/HUD/WorldTracker/WorldTrackerAlpha/WorldTrackerSlide/PanelStack/WorldTrackerVerticalContainer/sl_ChatPanelContainer/ChatPanelContainer//PlayerListPanel/PlayerListScroll/PlayerListStack/RootContainer/PlayerListPull/Grid/ScrollPanel
SetSize called on parent-sized control on Y-axis,/InGame/HUD/WorldTracker/WorldTrackerAlpha/WorldTrackerSlide/PanelStack/WorldTrackerVerticalContainer/sl_ChatPanelContainer/ChatPanelContainer//PlayerListPanel/PlayerListScroll/PlayerListStack/RootContainer/PlayerListPull/Grid/ScrollPanel
SetSize called on parent-sized control on X-axis,/InGame/HUD/WorldTracker/WorldTrackerAlpha/WorldTrackerSlide/PanelStack/WorldTrackerVerticalContainer/sl_ChatPanelContainer/ChatPanelContainer//PlayerListPanel/PlayerListScroll/PlayerListStack/RootContainer/PlayerListPull/Grid/ScrollPanel
SetSize called on parent-sized control on Y-axis,/InGame/HUD/WorldTracker/WorldTrackerAlpha/WorldTrackerSlide/PanelStack/WorldTrackerVerticalContainer/sl_ChatPanelContainer/ChatPanelContainer//PlayerListPanel/PlayerListScroll/PlayerListStack/RootContainer/PlayerListPull/Grid/ScrollPanel
SetSize called on parent-sized control on X-axis,/InGame/HUD/WorldTracker/WorldTrackerAlpha/WorldTrackerSlide/PanelStack/WorldTrackerVerticalContainer/sl_ChatPanelContainer/ChatPanelContainer//PlayerListPanel/PlayerListScroll/PlayerListStack/RootContainer/PlayerListPull/Grid/ScrollPanel
SetSize called on parent-sized control on Y-axis,/InGame/HUD/WorldTracker/WorldTrackerAlpha/WorldTrackerSlide/PanelStack/WorldTrackerVerticalContainer/sl_ChatPanelContainer/ChatPanelContainer//PlayerListPanel/PlayerListScroll/PlayerListStack/RootContainer/PlayerListPull/Grid/ScrollPanel
SetSize called on parent-sized control on X-axis,/InGame/HUD/WorldTracker/WorldTrackerAlpha/WorldTrackerSlide/PanelStack/WorldTrackerVerticalContainer/sl_ChatPanelContainer/ChatPanelContainer//ChatPanel/Container/ChatLogPanel/ChatEntryStack/ChatRoot
SetSize called on parent-sized control on X-axis,/InGame/HUD/WorldTracker/WorldTrackerAlpha/WorldTrackerSlide/PanelStack/WorldTrackerVerticalContainer/sl_ChatPanelContainer/ChatPanelContainer//ChatPanel/Container/ChatLogPanel/ChatEntryStack/ChatRoot
SetSize called on parent-sized control on X-axis,/InGame/HUD/WorldTracker/WorldTrackerAlpha/WorldTrackerSlide/PanelStack/WorldTrackerVerticalContainer/sl_ChatPanelContainer/ChatPanelContainer//PlayerListPanel/PlayerListScroll/PlayerListStack/RootContainer/PlayerListPull/Grid/ScrollPanel
SetSize called on parent-sized control on Y-axis,/InGame/HUD/WorldTracker/WorldTrackerAlpha/WorldTrackerSlide/PanelStack/WorldTrackerVerticalContainer/sl_ChatPanelContainer/ChatPanelContainer//PlayerListPanel/PlayerListScroll/PlayerListStack/RootContainer/PlayerListPull/Grid/ScrollPanel
SetSize called on parent-sized control on X-axis,/InGame/HUD/WorldTracker/WorldTrackerAlpha/WorldTrackerSlide/PanelStack/WorldTrackerVerticalContainer/sl_ChatPanelContainer/ChatPanelContainer//PlayerListPanel/PlayerListScroll/PlayerListStack/RootContainer/PlayerListPull/Grid/ScrollPanel
SetSize called on parent-sized control on Y-axis,/InGame/HUD/WorldTracker/WorldTrackerAlpha/WorldTrackerSlide/PanelStack/WorldTrackerVerticalContainer/sl_ChatPanelContainer/ChatPanelContainer//PlayerListPanel/PlayerListScroll/PlayerListStack/RootContainer/PlayerListPull/Grid/ScrollPanel
SetSize called on parent-sized control on X-axis,/InGame/HUD/WorldTracker/WorldTrackerAlpha/WorldTrackerSlide/PanelStack/WorldTrackerVerticalContainer/sl_ChatPanelContainer/ChatPanelContainer//PlayerListPanel/PlayerListScroll/PlayerListStack/RootContainer/PlayerListPull/Grid/ScrollPanel
SetSize called on parent-sized control on Y-axis,/InGame/HUD/WorldTracker/WorldTrackerAlpha/WorldTrackerSlide/PanelStack/WorldTrackerVerticalContainer/sl_ChatPanelContainer/ChatPanelContainer//PlayerListPanel/PlayerListScroll/PlayerListStack/RootContainer/PlayerListPull/Grid/ScrollPanel
SetSize called on parent-sized control on X-axis,/InGame/HUD/WorldTracker/WorldTrackerAlpha/WorldTrackerSlide/PanelStack/WorldTrackerVerticalContainer/sl_ChatPanelContainer/ChatPanelContainer//PlayerListPanel/PlayerListScroll/PlayerListStack/RootContainer/PlayerListPull/Grid/ScrollPanel
SetSize called on parent-sized control on Y-axis,/InGame/HUD/WorldTracker/WorldTrackerAlpha/WorldTrackerSlide/PanelStack/WorldTrackerVerticalContainer/sl_ChatPanelContainer/ChatPanelContainer//PlayerListPanel/PlayerListScroll/PlayerListStack/RootContainer/PlayerListPull/Grid/ScrollPanel
