Game Turn, City, Production Added, Current Item, Current Production, Production Needed, Overflow
46, LOC_CITY_NAME_PRESLAV, 28.8, UNIT_BUILDER, 57.6, 31, 7.4
46, LOC_CITY_NAME_RA_KEDET, 26.7, BUILDING_WATER_MILL, 53.4, 40, 13.4
46, LOC_CITY_NAME_MEMPHIS, 31.3, BUILDING_CHICHEN_ITZA, 31.3, 355, 0.0
46, LOC_CITY_NAME_SWENETT, 34.8, UNIT_KNIGHT, 118.6, 100, 17.5
46, LOC_CITY_NAME_IWNW, 9.3, BUILDING_GRANARY, 40.2, 32, 8.2
46, LOC_CITY_NAME_NEKHEN, 16.2, DISTRICT_HARBOR, 50.4, 53, 0.0
46, LOC_CITY_NAME_AKHETATEN, 22.9, DISTRICT_CAMPUS, 61.4, 82, 0.0
46, LOC_CITY_NAME_SENA, 16.0, DISTRICT_COMMERCIAL_HUB, 75.9, 80, 0.0
46, LOC_CITY_NAME_BABYLON_STK, 83.8, UNIT_BUILDER, 129.1, 53, 32.9
46, LOC_CITY_NAME_BORSIPPA, 61.6, PROJECT_ENHANCE_DISTRICT_INDUSTRIAL_ZONE, 61.6, 59, 0.0
46, LOC_CITY_NAME_KARKAR, 59.3, UNIT_BUILDER, 59.3, 55, 0.0
46, LOC_CITY_NAME_DUR_KURIGALZU, 20.9, BUILDING_MONUMENT, 50.0, 30, 20.0
46, LOC_CITY_NAME_ESHNUNNA, 42.9, BUILDING_PALGUM, 42.9, 40, 0.0
46, LOC_CITY_NAME_MASHKAN_SHAPIR, 15.1, DISTRICT_COMMERCIAL_HUB, 36.1, 85, 0.0
46, LOC_CITY_NAME_PATNA, 24.4, BUILDING_GOV_FAITH, 94.1, 145, 0.0
46, LOC_CITY_NAME_CHENNAI, 46.9, BUILDING_LIGHTHOUSE, 46.9, 60, 0.0
46, LOC_CITY_NAME_DELHI, 22.0, DISTRICT_CAMPUS, 86.4, 80, 6.4
46, LOC_CITY_NAME_CALCUTTA, 15.1, DISTRICT_HOLY_SITE, 41.3, 80, 0.0
46, LOC_CITY_NAME_MUMBAI, 13.9, DISTRICT_HOLY_SITE, 28.0, 92, 0.0
46, LOC_CITY_NAME_JABALPUR, 7.0, DISTRICT_HOLY_SITE, 7.0, 95, 0.0
46, LOC_CITY_NAME_TRIVANDRUM, 4.6, BUILDING_OLD_GOD_OBELISK, 15.1, 30, 0.0
46, LOC_CITY_NAME_NIANI, 16.2, BUILDING_GOV_TALL, 60.3, 75, 0.0
46, LOC_CITY_NAME_TIMBUKTU, 18.4, BUILDING_PYRAMIDS, 120.2, 110, 10.2
46, LOC_CITY_NAME_WALATA, 15.5, BUILDING_WATER_MILL, 15.5, 40, 0.0
46, LOC_CITY_NAME_KUMBI_SALEH, 44.3, DISTRICT_SUGUBA, 44.3, 50, 0.0
46, LOC_CITY_NAME_GAO, 9.7, DISTRICT_SUGUBA, 27.2, 47, 0.0
46, LOC_CITY_NAME_AWDAGHUST, 13.0, DISTRICT_HOLY_SITE, 43.8, 80, 0.0
46, LOC_CITY_NAME_KIRINA, 7.6, DISTRICT_HOLY_SITE, 51.2, 73, 0.0
46, LOC_CITY_NAME_KANGABA, 10.8, DISTRICT_HOLY_SITE, 24.8, 80, 0.0
46, LOC_CITY_NAME_NIORO, 6.5, DISTRICT_HOLY_SITE, 13.0, 85, 0.0
46, LOC_CITY_NAME_NTERET, 6.5, DISTRICT_HOLY_SITE, 6.5, 90, 0.0
46, LOC_CITY_NAME_MEROE, 60.4, BUILDING_ARMORY, 128.7, 97, 4.9
46, LOC_CITY_NAME_SEDEINGA, 110.8, DISTRICT_COMMERCIAL_HUB, 110.8, 102, 0.0
46, LOC_CITY_NAME_KERMA, 64.6, BUILDING_ARMORY, 64.6, 97, 0.0
46, LOC_CITY_NAME_KAWA, 32.5, DISTRICT_ENCAMPMENT, 69.2, 80, 0.0
46, LOC_CITY_NAME_EL_KURRU, 17.9, DISTRICT_CAMPUS, 39.8, 85, 0.0
46, LOC_CITY_NAME_QASR_IBRIM, 14.7, DISTRICT_CAMPUS, 33.7, 85, 0.0
46, LOC_CITY_NAME_HEH, 14.7, DISTRICT_COMMERCIAL_HUB, 53.8, 85, 0.0
46, LOC_CITY_NAME_SHAAT, 10.4, BUILDING_MARKET, 41.0, 60, 0.0
46, LOC_CITY_NAME_NURI, 5.8, BUILDING_MONUMENT, 9.3, 30, 0.0
46, LOC_CITY_NAME_DUR_KURIGALZU, 43.0, BUILDING_MARKET, 88.0, 60, 8.0
46, LOC_CITY_NAME_BORSIPPA, 34.0, PROJECT_ENHANCE_DISTRICT_INDUSTRIAL_ZONE, 34.0, 59, 0.0
46, LOC_CITY_NAME_ESHNUNNA, 34.0, DISTRICT_CAMPUS, 34.0, 78, 0.0
46, LOC_CITY_NAME_SEDEINGA, 56.0, BUILDING_GOV_SPIES, 56.0, 145, 0.0
47, LOC_CITY_NAME_PELLA, 107.6, DISTRICT_ENCAMPMENT, 107.6, 104, 0.0
47, LOC_CITY_NAME_ALEXANDRIA_TROAS, 34.7, UNIT_KNIGHT, 118.0, 100, 26.9
47, LOC_CITY_NAME_CHALKIDIKI, 21.9, PROJECT_ENHANCE_DISTRICT_CAMPUS, 67.6, 68, 0.0
47, LOC_CITY_NAME_ALEXANDRIA_LATMUS, 141.3, BUILDING_CASTLE, 141.3, 100, 0.0
47, LOC_CITY_NAME_FEZ, 137.1, BUILDING_CASTLE, 137.1, 100, 0.0
47, LOC_CITY_NAME_METHONE, 50.2, BUILDING_CASTLE, 50.2, 100, 0.0
47, LOC_CITY_NAME_BUENOS_AIRES, 42.0, UNIT_CROSSBOWMAN, 93.5, 90, 14.2
47, LOC_CITY_NAME_RIO_DE_JANEIRO, 24.6, PROJECT_ENHANCE_DISTRICT_COMMERCIAL_HUB, 65.9, 63, 40.1
47, LOC_CITY_NAME_SAO_PAULO, 125.2, DISTRICT_THEATER, 125.2, 97, 0.0
47, LOC_CITY_NAME_FORTALEZA, 49.2, UNIT_CROSSBOWMAN, 129.8, 90, 52.4
47, LOC_CITY_NAME_CURITIBA, 56.8, BUILDING_AMPHITHEATER, 56.8, 60, 0.0
47, LOC_CITY_NAME_SALVADOR, 49.4, DISTRICT_HOLY_SITE, 49.4, 97, 0.0
47, LOC_CITY_NAME_JERUSALEM, 29.5, UNIT_CROSSBOWMAN, 59.4, 90, 0.0
47, LOC_CITY_NAME_PORTO_ALEGRE, 34.6, DISTRICT_CAMPUS, 112.2, 92, 20.2
47, LOC_CITY_NAME_SALVADOR, 18.0, DISTRICT_HOLY_SITE, 67.4, 97, 0.0
47, LOC_CITY_NAME_AACHEN, 180.9, UNIT_SETTLER, 180.9, 115, 0.0
47, LOC_CITY_NAME_MAGDEBURG, 24.1, PROJECT_ENHANCE_DISTRICT_THEATER, 75.4, 63, 48.8
47, LOC_CITY_NAME_COLOGNE, 128.5, UNIT_BUILDER, 128.5, 57, 29.7
47, LOC_CITY_NAME_DORTMUND, 108.9, BUILDING_SHRINE, 108.9, 35, 23.6
47, LOC_CITY_NAME_HEIDELBERG, 116.3, BUILDING_CASTLE, 116.3, 100, 0.0
47, LOC_CITY_NAME_MAINZ, 70.1, DISTRICT_THEATER, 70.1, 97, 0.0
47, LOC_CITY_HA_NOI, 94.3, BUILDING_ARMORY, 180.7, 97, 83.7
47, LOC_CITY_HUE, 125.3, UNIT_VIETNAMESE_VOI_CHIEN, 125.3, 100, 0.0
47, LOC_CITY_QUANG_TRI, 127.6, BUILDING_ARMORY, 127.6, 97, 2.4
47, LOC_CITY_HOI_AN, 125.6, UNIT_VIETNAMESE_VOI_CHIEN, 125.6, 100, 0.0
47, LOC_CITY_HOA_LU, 71.3, UNIT_VIETNAMESE_VOI_CHIEN, 71.3, 100, 0.0
47, LOC_CITY_DONG_HOI, 43.3, BUILDING_SHRINE, 75.7, 35, 40.7
47, LOC_CITY_HOA_LU, 14.3, UNIT_VIETNAMESE_VOI_CHIEN, 85.7, 100, 0.0
47, LOC_CITY_NAME_ROME, 130.4, UNIT_MILITARY_ENGINEER, 130.4, 85, 26.8
47, LOC_CITY_NAME_ARRETIUM, 34.3, PROJECT_ENHANCE_DISTRICT_CAMPUS, 68.7, 68, 52.6
47, LOC_CITY_NAME_ARPINUM, 65.0, BUILDING_CASTLE, 130.0, 100, 46.5
47, LOC_CITY_NAME_LUGDUNUM, 58.0, DISTRICT_HOLY_SITE, 149.6, 104, 45.6
47, LOC_CITY_NAME_CUMAE, 46.4, UNIT_KNIGHT, 92.8, 100, 0.0
47, LOC_CITY_NAME_BRUNDISIUM, 47.0, UNIT_KNIGHT, 47.0, 100, 0.0
47, LOC_CITY_NAME_BABYLON, 24.0, UNIT_CROSSBOWMAN, 62.4, 90, 0.0
47, LOC_CITY_NAME_HATTUSA, 8.0, PROJECT_ENHANCE_DISTRICT_CAMPUS, 30.0, 56, 0.0
47, LOC_CITY_NAME_JOHANNESBURG, 5.6, BUILDING_WATER_MILL, 30.8, 40, 0.0
47, LOC_CITY_NAME_LISBON, 9.2, BUILDING_MARKET, 18.4, 60, 0.0
47, LOC_CITY_NAME_VILNIUS, 30.0, UNIT_CROSSBOWMAN, 30.0, 90, 0.0
47, LOC_CITY_NAME_YEREVAN, 10.8, UNIT_TRADER, 10.8, 36, 0.0
47, LOC_CITY_NAME_KUMASI, 22.8, BUILDING_WALLS, 22.8, 50, 0.0
47, LOC_CITY_NAME_PRESLAV, 52.2, UNIT_CROSSBOWMAN, 52.2, 90, 0.0
47, LOC_CITY_NAME_RA_KEDET, 52.6, DISTRICT_COMMERCIAL_HUB, 52.6, 92, 0.0
47, LOC_CITY_NAME_MEMPHIS, 33.6, BUILDING_CHICHEN_ITZA, 65.0, 355, 0.0
47, LOC_CITY_NAME_SWENETT, 52.3, BUILDING_MONUMENT, 52.3, 30, 4.8
47, LOC_CITY_NAME_IWNW, 25.4, DISTRICT_COMMERCIAL_HUB, 25.4, 92, 0.0
47, LOC_CITY_NAME_NEKHEN, 17.4, DISTRICT_HARBOR, 67.8, 53, 14.8
47, LOC_CITY_NAME_AKHETATEN, 26.0, DISTRICT_CAMPUS, 87.4, 82, 0.0
47, LOC_CITY_NAME_SENA, 16.0, DISTRICT_COMMERCIAL_HUB, 91.9, 80, 9.8
47, LOC_CITY_NAME_BABYLON_STK, 80.5, UNIT_TRADER, 80.5, 36, 8.1
47, LOC_CITY_NAME_BORSIPPA, 40.6, PROJECT_ENHANCE_DISTRICT_INDUSTRIAL_ZONE, 74.6, 59, 15.6
47, LOC_CITY_NAME_KARKAR, 36.0, DISTRICT_CAMPUS, 36.0, 70, 0.0
47, LOC_CITY_NAME_DUR_KURIGALZU, 31.2, DISTRICT_AQUEDUCT, 31.2, 61, 0.0
47, LOC_CITY_NAME_ESHNUNNA, 31.3, BUILDING_MONUMENT, 31.3, 30, 1.3
47, LOC_CITY_NAME_MASHKAN_SHAPIR, 18.6, DISTRICT_HARBOR, 18.6, 60, 0.0
47, LOC_CITY_NAME_PATNA, 27.8, BUILDING_GOV_FAITH, 121.9, 145, 0.0
47, LOC_CITY_NAME_CHENNAI, 33.6, BUILDING_LIGHTHOUSE, 80.5, 60, 20.5
47, LOC_CITY_NAME_DELHI, 28.5, BUILDING_LIBRARY, 28.5, 45, 0.0
47, LOC_CITY_NAME_CALCUTTA, 17.4, DISTRICT_HOLY_SITE, 58.7, 80, 0.0
47, LOC_CITY_NAME_MUMBAI, 17.4, DISTRICT_HOLY_SITE, 45.4, 92, 0.0
47, LOC_CITY_NAME_JABALPUR, 11.6, DISTRICT_HOLY_SITE, 18.6, 95, 0.0
47, LOC_CITY_NAME_TRIVANDRUM, 7.0, BUILDING_OLD_GOD_OBELISK, 22.0, 30, 0.0
47, LOC_CITY_NAME_NIANI, 16.2, BUILDING_GOV_TALL, 76.5, 75, 0.4
47, LOC_CITY_NAME_TIMBUKTU, 30.7, DISTRICT_ENCAMPMENT, 30.7, 60, 0.0
47, LOC_CITY_NAME_WALATA, 18.4, BUILDING_WATER_MILL, 33.9, 40, 0.0
47, LOC_CITY_NAME_KUMBI_SALEH, 16.2, DISTRICT_SUGUBA, 60.5, 50, 10.5
47, LOC_CITY_NAME_GAO, 9.7, DISTRICT_SUGUBA, 36.9, 47, 0.0
47, LOC_CITY_NAME_AWDAGHUST, 14.0, DISTRICT_HOLY_SITE, 57.8, 80, 0.0
47, LOC_CITY_NAME_KIRINA, 9.7, DISTRICT_HOLY_SITE, 61.0, 73, 0.0
47, LOC_CITY_NAME_KANGABA, 10.8, DISTRICT_HOLY_SITE, 35.6, 80, 0.0
47, LOC_CITY_NAME_NIORO, 6.5, DISTRICT_HOLY_SITE, 19.4, 85, 0.0
47, LOC_CITY_NAME_NTERET, 6.5, DISTRICT_HOLY_SITE, 13.0, 90, 0.0
47, LOC_CITY_NAME_JENNE, 4.3, DISTRICT_HOLY_SITE, 4.3, 92, 0.0
47, LOC_CITY_NAME_MEROE, 58.1, DISTRICT_COMMERCIAL_HUB, 58.1, 109, 0.0
47, LOC_CITY_NAME_SEDEINGA, 48.7, BUILDING_GOV_SPIES, 104.7, 145, 0.0
47, LOC_CITY_NAME_KERMA, 72.9, BUILDING_ARMORY, 137.6, 97, 8.2
47, LOC_CITY_NAME_KAWA, 32.5, DISTRICT_ENCAMPMENT, 101.7, 80, 6.6
47, LOC_CITY_NAME_EL_KURRU, 17.9, DISTRICT_CAMPUS, 57.8, 85, 0.0
47, LOC_CITY_NAME_QASR_IBRIM, 13.8, DISTRICT_CAMPUS, 47.5, 85, 0.0
47, LOC_CITY_NAME_HEH, 16.3, DISTRICT_COMMERCIAL_HUB, 70.1, 85, 0.0
47, LOC_CITY_NAME_SHAAT, 9.7, BUILDING_MARKET, 50.7, 60, 0.0
47, LOC_CITY_NAME_NURI, 7.6, BUILDING_MONUMENT, 16.8, 30, 0.0
47, LOC_CITY_NAME_SEDEINGA, 56.0, BUILDING_GOV_SPIES, 160.7, 145, 15.7
47, LOC_CITY_NAME_BORSIPPA, 49.6, DISTRICT_THEATER, 49.6, 60, 0.0
48, LOC_CITY_NAME_PELLA, 142.6, BUILDING_STABLE, 142.6, 45, 50.0
48, LOC_CITY_NAME_ALEXANDRIA_TROAS, 96.5, BUILDING_CASTLE, 96.5, 100, 0.0
48, LOC_CITY_NAME_CHALKIDIKI, 23.2, PROJECT_ENHANCE_DISTRICT_CAMPUS, 90.8, 68, 57.9
48, LOC_CITY_NAME_ALEXANDRIA_LATMUS, 25.0, PROJECT_ENHANCE_DISTRICT_CAMPUS, 25.0, 68, 0.0
48, LOC_CITY_NAME_FEZ, 53.4, UNIT_KNIGHT, 53.4, 100, 0.0
48, LOC_CITY_NAME_METHONE, 50.4, BUILDING_CASTLE, 100.6, 100, 0.0
48, LOC_CITY_NAME_BUENOS_AIRES, 91.2, BUILDING_CASTLE, 91.2, 100, 0.0
48, LOC_CITY_NAME_RIO_DE_JANEIRO, 44.3, PROJECT_ENHANCE_DISTRICT_COMMERCIAL_HUB, 44.3, 66, 0.0
48, LOC_CITY_NAME_SAO_PAULO, 71.1, BUILDING_AMPHITHEATER, 71.1, 60, 11.1
48, LOC_CITY_NAME_FORTALEZA, 98.4, UNIT_CROSSBOWMAN, 98.4, 90, 0.0
48, LOC_CITY_NAME_CURITIBA, 66.0, BUILDING_AMPHITHEATER, 122.8, 60, 62.8
48, LOC_CITY_NAME_SALVADOR, 61.0, DISTRICT_HOLY_SITE, 128.4, 97, 31.4
48, LOC_CITY_NAME_JERUSALEM, 36.4, UNIT_CROSSBOWMAN, 95.8, 90, 15.1
48, LOC_CITY_NAME_PORTO_ALEGRE, 50.5, BUILDING_WALLS, 77.7, 50, 20.4
48, LOC_CITY_NAME_AACHEN, 125.7, BUILDING_CASTLE, 125.7, 100, 0.0
48, LOC_CITY_NAME_MAGDEBURG, 116.9, BUILDING_MUSEUM_ARTIFACT, 116.9, 145, 0.0
48, LOC_CITY_NAME_COLOGNE, 124.0, DISTRICT_AQUEDUCT, 124.0, 64, 30.3
48, LOC_CITY_NAME_DORTMUND, 132.6, BUILDING_CASTLE, 132.6, 100, 0.0
48, LOC_CITY_NAME_HEIDELBERG, 70.7, UNIT_SPY, 70.7, 134, 0.0
48, LOC_CITY_NAME_MAINZ, 34.1, DISTRICT_THEATER, 104.2, 97, 7.2
48, LOC_CITY_HA_NOI, 160.2, UNIT_VIETNAMESE_VOI_CHIEN, 160.2, 100, 17.3
48, LOC_CITY_HUE, 83.3, UNIT_VIETNAMESE_VOI_CHIEN, 83.3, 100, 0.0
48, LOC_CITY_QUANG_TRI, 119.7, BUILDING_AMPHITHEATER, 119.7, 60, 57.3
48, LOC_CITY_HOI_AN, 75.2, UNIT_VIETNAMESE_VOI_CHIEN, 75.2, 100, 0.0
48, LOC_CITY_HOA_LU, 63.0, UNIT_VIETNAMESE_VOI_CHIEN, 148.6, 100, 64.7
48, LOC_CITY_DONG_HOI, 99.4, DISTRICT_THANH, 99.4, 54, 4.6
48, LOC_CITY_NAME_ROME, 202.0, BUILDING_CASTLE, 202.0, 100, 29.0
48, LOC_CITY_NAME_ARRETIUM, 61.4, PROJECT_ENHANCE_DISTRICT_CAMPUS, 61.4, 70, 0.0
48, LOC_CITY_NAME_ARPINUM, 57.1, PROJECT_ENHANCE_DISTRICT_CAMPUS, 57.1, 70, 0.0
48, LOC_CITY_NAME_LUGDUNUM, 152.5, BUILDING_CASTLE, 152.5, 100, 0.0
48, LOC_CITY_NAME_CUMAE, 57.3, UNIT_KNIGHT, 150.1, 100, 64.8
48, LOC_CITY_NAME_BRUNDISIUM, 37.5, UNIT_KNIGHT, 84.5, 100, 0.0
48, LOC_CITY_NAME_BABYLON, 24.0, UNIT_CROSSBOWMAN, 86.4, 90, 0.0
48, LOC_CITY_NAME_HATTUSA, 10.0, PROJECT_ENHANCE_DISTRICT_CAMPUS, 40.0, 56, 0.0
48, LOC_CITY_NAME_JOHANNESBURG, 5.6, BUILDING_WATER_MILL, 36.4, 40, 0.0
48, LOC_CITY_NAME_LISBON, 9.2, BUILDING_MARKET, 27.6, 60, 0.0
48, LOC_CITY_NAME_VILNIUS, 27.6, UNIT_CROSSBOWMAN, 57.6, 90, 0.0
48, LOC_CITY_NAME_YEREVAN, 11.6, UNIT_TRADER, 22.4, 36, 0.0
48, LOC_CITY_NAME_KUMASI, 22.8, BUILDING_WALLS, 45.6, 50, 0.0
48, LOC_CITY_NAME_PRESLAV, 32.4, UNIT_CROSSBOWMAN, 84.6, 90, 0.0
48, LOC_CITY_NAME_RA_KEDET, 38.6, DISTRICT_COMMERCIAL_HUB, 91.3, 92, 0.0
48, LOC_CITY_NAME_MEMPHIS, 33.6, BUILDING_CHICHEN_ITZA, 98.6, 355, 0.0
48, LOC_CITY_NAME_SWENETT, 41.9, UNIT_SIEGE_TOWER, 41.9, 50, 0.0
48, LOC_CITY_NAME_IWNW, 16.0, DISTRICT_COMMERCIAL_HUB, 41.4, 92, 0.0
48, LOC_CITY_NAME_NEKHEN, 32.2, BUILDING_LIGHTHOUSE, 32.2, 60, 0.0
48, LOC_CITY_NAME_AKHETATEN, 29.6, BUILDING_STABLE, 29.6, 45, 0.0
48, LOC_CITY_NAME_SENA, 32.8, DISTRICT_CAMPUS, 32.8, 95, 0.0
48, LOC_CITY_NAME_BABYLON_STK, 55.6, UNIT_ARCHER, 55.6, 30, 14.1
48, LOC_CITY_NAME_BORSIPPA, 46.4, DISTRICT_THEATER, 96.0, 60, 34.8
48, LOC_CITY_NAME_KARKAR, 40.6, DISTRICT_CAMPUS, 76.6, 70, 6.6
48, LOC_CITY_NAME_DUR_KURIGALZU, 23.2, DISTRICT_AQUEDUCT, 54.4, 61, 0.0
48, LOC_CITY_NAME_ESHNUNNA, 35.0, DISTRICT_CAMPUS, 69.0, 78, 0.0
48, LOC_CITY_NAME_MASHKAN_SHAPIR, 18.6, DISTRICT_HARBOR, 37.1, 60, 0.0
48, LOC_CITY_NAME_MALGIUM, 7.0, DISTRICT_HARBOR, 7.0, 60, 0.0
48, LOC_CITY_NAME_DURMUTI, 4.6, DISTRICT_COMMERCIAL_HUB, 4.6, 92, 0.0
48, LOC_CITY_NAME_NERIBTUM, 5.8, BUILDING_PALGUM, 5.8, 40, 0.0
48, LOC_CITY_NAME_PATNA, 27.8, BUILDING_GOV_FAITH, 149.8, 145, 4.8
48, LOC_CITY_NAME_CHENNAI, 100.8, UNIT_KNIGHT, 100.8, 100, 0.0
48, LOC_CITY_NAME_DELHI, 24.4, BUILDING_LIBRARY, 52.8, 45, 7.8
48, LOC_CITY_NAME_CALCUTTA, 17.4, DISTRICT_HOLY_SITE, 76.1, 80, 0.0
48, LOC_CITY_NAME_MUMBAI, 18.6, DISTRICT_HOLY_SITE, 63.9, 92, 0.0
48, LOC_CITY_NAME_JABALPUR, 10.4, DISTRICT_HOLY_SITE, 29.0, 95, 0.0
48, LOC_CITY_NAME_TRIVANDRUM, 7.0, BUILDING_OLD_GOD_OBELISK, 29.0, 30, 0.0
48, LOC_CITY_NAME_NIANI, 16.6, BUILDING_PETRA, 16.6, 200, 0.0
48, LOC_CITY_NAME_TIMBUKTU, 18.4, BUILDING_ORACLE, 18.4, 145, 0.0
48, LOC_CITY_NAME_WALATA, 18.4, BUILDING_WATER_MILL, 52.2, 40, 12.2
48, LOC_CITY_NAME_KUMBI_SALEH, 26.7, BUILDING_MARKET, 26.7, 60, 0.0
48, LOC_CITY_NAME_GAO, 9.7, DISTRICT_SUGUBA, 46.7, 47, 0.0
48, LOC_CITY_NAME_AWDAGHUST, 14.0, DISTRICT_HOLY_SITE, 71.8, 80, 0.0
48, LOC_CITY_NAME_KIRINA, 9.7, DISTRICT_HOLY_SITE, 70.7, 73, 0.0
48, LOC_CITY_NAME_KANGABA, 10.8, DISTRICT_HOLY_SITE, 46.4, 80, 0.0
48, LOC_CITY_NAME_NIORO, 6.5, DISTRICT_HOLY_SITE, 25.9, 85, 0.0
48, LOC_CITY_NAME_NTERET, 8.6, DISTRICT_HOLY_SITE, 21.6, 90, 0.0
48, LOC_CITY_NAME_JENNE, 4.3, DISTRICT_HOLY_SITE, 8.6, 92, 0.0
48, LOC_CITY_NAME_MEROE, 52.2, DISTRICT_COMMERCIAL_HUB, 110.3, 109, 0.0
48, LOC_CITY_NAME_SEDEINGA, 123.9, BUILDING_ARMORY, 123.9, 97, 0.0
48, LOC_CITY_NAME_KERMA, 53.4, BUILDING_AMPHITHEATER, 53.4, 60, 0.0
48, LOC_CITY_NAME_KAWA, 37.3, DISTRICT_CAMPUS, 37.3, 109, 0.0
48, LOC_CITY_NAME_EL_KURRU, 17.9, DISTRICT_CAMPUS, 75.7, 85, 0.0
48, LOC_CITY_NAME_QASR_IBRIM, 14.7, DISTRICT_CAMPUS, 62.2, 85, 0.0
48, LOC_CITY_NAME_HEH, 16.3, DISTRICT_COMMERCIAL_HUB, 86.4, 85, 0.0
48, LOC_CITY_NAME_SHAAT, 13.9, BUILDING_MARKET, 64.6, 60, 4.6
48, LOC_CITY_NAME_NURI, 8.1, BUILDING_MONUMENT, 24.9, 30, 0.0
48, LOC_CITY_NAME_NERIBTUM, 36.0, BUILDING_PALGUM, 41.8, 40, 1.8
48, LOC_CITY_NAME_DUR_KURIGALZU, 25.0, DISTRICT_AQUEDUCT, 79.4, 61, 18.4
48, LOC_CITY_NAME_KERMA, 40.0, BUILDING_AMPHITHEATER, 93.4, 60, 33.4
48, LOC_CITY_NAME_NURI, 40.0, BUILDING_MONUMENT, 64.9, 30, 34.9
49, LOC_CITY_NAME_PELLA, 231.0, BUILDING_ARMORY, 231.0, 97, 7.0
49, LOC_CITY_NAME_ALEXANDRIA_TROAS, 63.7, BUILDING_CASTLE, 160.2, 100, 45.6
49, LOC_CITY_NAME_CHALKIDIKI, 112.2, DISTRICT_ENTERTAINMENT_COMPLEX, 112.2, 104, 0.0
49, LOC_CITY_NAME_ALEXANDRIA_LATMUS, 25.2, PROJECT_ENHANCE_DISTRICT_CAMPUS, 50.2, 70, 0.0
49, LOC_CITY_NAME_FEZ, 54.0, UNIT_KNIGHT, 107.4, 100, 21.2
49, LOC_CITY_NAME_METHONE, 31.7, UNIT_COURSER, 31.7, 90, 0.0
49, LOC_CITY_NAME_RIO_DE_JANEIRO, 29.1, PROJECT_ENHANCE_DISTRICT_COMMERCIAL_HUB, 73.4, 68, 49.4
49, LOC_CITY_NAME_SAO_PAULO, 36.7, PROJECT_ENHANCE_DISTRICT_THEATER, 36.7, 68, 0.0
49, LOC_CITY_NAME_FORTALEZA, 58.2, UNIT_CROSSBOWMAN, 58.2, 90, 0.0
49, LOC_CITY_NAME_CURITIBA, 52.1, PROJECT_ENHANCE_DISTRICT_THEATER, 52.1, 68, 0.0
49, LOC_CITY_NAME_SALVADOR, 104.4, BUILDING_SHRINE, 104.4, 35, 38.1
49, LOC_CITY_NAME_JERUSALEM, 62.1, DISTRICT_HOLY_SITE, 62.1, 102, 0.0
49, LOC_CITY_NAME_PORTO_ALEGRE, 70.0, BUILDING_LIBRARY, 70.0, 45, 4.6
49, LOC_CITY_NAME_SALVADOR, 57.1, BUILDING_TEMPLE, 57.1, 60, 0.0
49, LOC_CITY_NAME_AACHEN, 107.4, UNIT_BUILDER, 107.4, 59, 45.8
49, LOC_CITY_NAME_MAGDEBURG, 68.1, BUILDING_MUSEUM_ARTIFACT, 185.0, 145, 40.0
49, LOC_CITY_NAME_COLOGNE, 127.3, BUILDING_ARMORY, 127.3, 97, 0.0
49, LOC_CITY_NAME_DORTMUND, 78.3, DISTRICT_THEATER, 78.3, 102, 0.0
49, LOC_CITY_NAME_HEIDELBERG, 72.9, UNIT_SPY, 143.6, 136, 7.6
49, LOC_CITY_NAME_MAINZ, 58.3, BUILDING_WALLS, 58.3, 50, 0.0
49, LOC_CITY_HA_NOI, 111.9, UNIT_MILITARY_ENGINEER, 111.9, 85, 32.9
49, LOC_CITY_HUE, 83.5, UNIT_VIETNAMESE_VOI_CHIEN, 166.8, 100, 88.1
49, LOC_CITY_QUANG_TRI, 145.9, UNIT_MILITARY_ENGINEER, 145.9, 85, 38.1
49, LOC_CITY_HOI_AN, 79.3, UNIT_VIETNAMESE_VOI_CHIEN, 154.5, 100, 74.7
49, LOC_CITY_HOA_LU, 118.4, UNIT_KNIGHT, 118.4, 100, 0.0
49, LOC_CITY_DONG_HOI, 62.3, BUILDING_GRANARY, 62.3, 32, 25.6
49, LOC_CITY_NAME_ROME, 62.9, PROJECT_ENHANCE_DISTRICT_CAMPUS, 62.9, 70, 0.0
49, LOC_CITY_NAME_ARRETIUM, 40.5, PROJECT_ENHANCE_DISTRICT_CAMPUS, 102.0, 70, 93.1
49, LOC_CITY_NAME_ARPINUM, 38.5, PROJECT_ENHANCE_DISTRICT_CAMPUS, 95.6, 70, 83.8
49, LOC_CITY_NAME_LUGDUNUM, 76.9, BUILDING_SHRINE, 76.9, 35, 41.9
49, LOC_CITY_NAME_CUMAE, 108.9, UNIT_MUSKETMAN, 108.9, 110, 0.0
49, LOC_CITY_NAME_BRUNDISIUM, 35.6, UNIT_KNIGHT, 120.1, 100, 29.2
49, LOC_CITY_NAME_BABYLON, 24.0, UNIT_CROSSBOWMAN, 110.4, 90, 4.4
49, LOC_CITY_NAME_HATTUSA, 10.4, PROJECT_ENHANCE_DISTRICT_CAMPUS, 50.4, 56, 0.0
49, LOC_CITY_NAME_JOHANNESBURG, 5.6, BUILDING_WATER_MILL, 42.0, 40, 2.0
49, LOC_CITY_NAME_LISBON, 27.6, UNIT_CROSSBOWMAN, 27.6, 90, 0.0
49, LOC_CITY_NAME_VILNIUS, 27.6, UNIT_CROSSBOWMAN, 85.2, 90, 0.0
49, LOC_CITY_NAME_YEREVAN, 11.6, UNIT_TRADER, 34.0, 36, 0.0
