Game Turn, Player, KnowledgeType, Location, Other
40, 6, CITY, 39:78, 0, 8, 100, 40.00, 2, 2, 16, 97, 3, Not original capital, Not capital
40, 6, CITY, 76:46, 16, 4, 100, 21.00, 1, 1, 2, 34, 0, Not original capital, Not capital
40, 6, CITY, 72:57, 16, 2, 100, 20.00, 1, 1, 0, 16, 0, Not original capital, Not capital
40, 6, CITY, 37:13, 0, 5, 100, 21.00, 1, 2, 36, 77, 0, Not original capital, Not capital
40, 6, CITY, 52:17, 0, 9, 100, 35.00, 1, 1, 25, 148, 6, Is original capital, Is capital
40, 6, CITY, 68:27, 0, 8, 100, 47.00, 1, 1, 32, 49, 2, Is original capital, Is capital
40, 6, CITY, 43:73, 0, 8, 100, 35.00, 2, 2, 9, 93, 3, Not original capital, Not capital
40, 6, CITY, 57:2, 0, 8, 100, 49.00, 1, 1, 25, 62, 6, Is original capital, Is capital
40, 6, CITY, 18:27, 0, 4, 100, 23.00, 1, 1, 18, 71, 5, Not original capital, Not capital
40, 6, CITY, 12:32, 0, 6, 100, 20.00, 1, 1, 16, 77, 1, Not original capital, Not capital
40, 6, CITY, 15:70, 0, 5, 100, 25.00, 1, 2, 28, 75, 2, Is original capital, Not capital
40, 6, CITY, 47:10, 0, 5, 100, 35.00, 2, 2, 16, 63, 4, Not original capital, Not capital
40, 6, CITY, 22:55, 0, 5, 100, 27.00, 1, 2, 26, 49, 1, Is original capital, Not capital
40, 6, CITY, 19:58, 0, 4, 100, 23.00, 1, 2, 26, 62, 2, Not original capital, Not capital
40, 6, CITY, 50:9, 0, 4, 100, 27.00, 1, 1, 18, 50, 1, Not original capital, Not capital
40, 6, CITY, 60:23, 0, 7, 100, 47.00, 1, 1, 22, 53, 5, Is original capital, Is capital
40, 6, CITY, 66:68, 0, 7, 100, 24.23, 1, 2, 33, 46, 6, Is original capital, Is capital
40, 6, CITY, 15:30, 0, 3, 100, 20.00, 1, 1, 16, 45, 1, Not original capital, Not capital
40, 6, CITY, 29:68, 0, 2, 100, 20.00, 1, 1, 18, 33, 0, Not original capital, Not capital
40, 6, CITY, 41:70, 0, 1, 100, 26.00, 2, 2, 5, 11, 2, Not original capital, Not capital
40, 6, CITY, 35:74, 0, 5, 87, 6.42, 1, 2, 36, 55, 1, Is original capital, Not capital
40, 6, CITY, 70:15, 0, 8, 100, 47.00, 1, 1, 22, 56, 3, Is original capital, Is capital
40, 6, CITY, 53:11, 0, 1, 100, 0.00, 1, 1, 16, 11, 1, Not original capital, Not capital
40, 6, CITY, 47:17, 0, 1, 100, 0.00, 1, 1, 16, 11, 0, Not original capital, Not capital
40, 6, ARMY,, UNIT_BUILDER 1 9,UNIT_SCOUT 1 2,UNIT_WARRIOR 1 11,UNIT_ARCHER 1 12,UNIT_EGYPTIAN_CHARIOT_ARCHER 1 5,UNIT_VAMPIRE 1 3,
40, 6, ARMY,, UNIT_BABYLONIAN_SABUM_KIBITTUM 1 2,
40, 6, ARMY,, UNIT_SCOUT 1 3,
40, 6, ARMY,, UNIT_WARRIOR 1 11,
40, 6, ARMY,, UNIT_BUILDER 2 4,UNIT_GREAT_GENERAL 1 0,UNIT_SCOUT 5 10,UNIT_WARRIOR 1 13,UNIT_SWORDSMAN 1 0,UNIT_NUBIAN_PITATI 8 11,UNIT_VAMPIRE 1 0,
40, 6, ARMY,, UNIT_SETTLER 1 3,UNIT_BUILDER 4 9,UNIT_GREAT_PROPHET 1 12,UNIT_SCOUT 6 10,UNIT_WARRIOR 7 15,UNIT_ARCHER 5 10,UNIT_CROSSBOWMAN 3 0,UNIT_MACEDONIAN_HYPASPIST 4 0,UNIT_MACEDONIAN_HETAIROI 9 0,UNIT_SKIRMISHER 3 0,UNIT_VAMPIRE 1 0,
40, 6, ARMY,, UNIT_SETTLER 3 19,UNIT_BUILDER 13 18,UNIT_GREAT_MERCHANT 1 2,UNIT_GREAT_PROPHET 1 18,UNIT_GREAT_SCIENTIST 1 7,UNIT_SCOUT 8 7,UNIT_WARRIOR 8 10,UNIT_HEAVY_CHARIOT 1 0,UNIT_SWORDSMAN 10 0,UNIT_CATAPULT 2 0,UNIT_CROSSBOWMAN 1 0,UNIT_SKIRMISHER 7 0,UNIT_TAOIST 1 0,
40, 6, ARMY,, UNIT_SETTLER 3 10,UNIT_BUILDER 10 18,UNIT_GREAT_WRITER 3 7,UNIT_SCOUT 7 5,UNIT_WARRIOR 18 11,UNIT_SWORDSMAN 12 0,UNIT_SKIRMISHER 6 0,UNIT_TAOIST 1 0,
40, 6, ARMY,, UNIT_SETTLER 2 10,UNIT_BUILDER 14 16,UNIT_GREAT_PROPHET 1 15,UNIT_SCOUT 6 7,UNIT_WARRIOR 9 11,UNIT_ARCHER 4 2,UNIT_SWORDSMAN 9 1,UNIT_HORSEMAN 8 3,UNIT_CATAPULT 2 0,UNIT_SKIRMISHER 4 0,UNIT_VIETNAMESE_VOI_CHIEN 5 0,
40, 6, ARMY,, UNIT_SETTLER 2 15,UNIT_BUILDER 11 16,UNIT_GREAT_PROPHET 1 11,UNIT_SCOUT 7 13,UNIT_WARRIOR 12 13,UNIT_ARCHER 10 12,UNIT_HORSEMAN 3 5,UNIT_ROMAN_LEGION 14 6,UNIT_CATAPULT 3 0,UNIT_CROSSBOWMAN 10 0,UNIT_MAN_AT_ARMS 6 0,UNIT_SKIRMISHER 6 4,
40, 6, ARMY,, 
40, 6, ARMY,, 
40, 6, ARMY,, 
40, 6, ARMY,, 
40, 6, ARMY,, UNIT_BUILDER 2 12,UNIT_WARRIOR 2 1,UNIT_SWORDSMAN 1 0,UNIT_CATAPULT 2 0,
40, 6, ARMY,, 
40, 6, ARMY,, UNIT_BUILDER 3 15,UNIT_WARRIOR 6 9,UNIT_SWORDSMAN 6 2,UNIT_CATAPULT 1 1,UNIT_CROSSBOWMAN 1 0,
40, 6, ARMY,, 
40, 6, ARMY,, 
40, 6, ARMY,, 
40, 6, ARMY,, 
40, 6, ARMY,, 
40, 6, ARMY,, 
40, 6, ARMY,, 
40, 6, WAR 0, , Is active, 8.00, 0.00
40, 6, WAR 1, , Is active, 0.00, 0.00
40, 6, WAR 2, , Is active, 0.00, 0.00
40, 6, WAR 3, , Is active, 0.00, 0.00
40, 6, WAR 4, , Is active, 0.00, 0.00
40, 6, WAR 10, , Is active, 0.00, 0.00
40, 6, WAR 11, , Is active, 5.88, 0.00
40, 6, WAR 13, , Is active, 0.00, 0.00
40, 6, WAR 15, , Is active, 0.00, 0.00
40, 6, WAR 16, , Is active, 0.00, 0.00
40, 6, WAR 18, , Is active, 0.00, 0.00
40, 6, WAR 19, , Is active, 0.00, 0.00
40, 6, WAR 20, , Is active, 0.00, 0.00
40, 6, WAR 21, , Is active, 0.00, 0.00
40, 7, START LOG, , YIELD_FOOD 21.71 +/- 7.61,YIELD_PRODUCTION 36.54 +/- 23.29,YIELD_GOLD 10.10 +/- 9.58,YIELD_SCIENCE 8.39 +/- 6.53,YIELD_CULTURE 7.04 +/- 7.54,YIELD_FAITH 12.50 +/- 18.62,
40, 7, TRADE, TO -1, VAL 0.00
40, 7, CITY, 13:58, 0, 10, 100, 36.00, 1, 2, 43, 199, 3, Is original capital, Is capital
40, 7, CITY, 26:70, 0, 9, 100, 33.00, 1, 2, 45, 165, 2, Is original capital, Is capital
40, 7, CITY, 11:43, 0, 12, 100, 21.00, 1, 2, 33, 197, 6, Is original capital, Is capital
40, 7, CITY, 38:8, 0, 9, 100, 36.00, 2, 4, 47, 217, 8, Is original capital, Is capital
40, 7, CITY, 23:15, 0, 7, 100, 36.00, 2, 4, 44, 178, 5, Is original capital, Is capital
40, 7, CITY, 21:18, 0, 8, 100, 24.00, 1, 2, 28, 136, 6, Not original capital, Not capital
40, 7, CITY, 9:57, 0, 10, 100, 36.00, 2, 4, 42, 204, 6, Not original capital, Not capital
40, 7, CITY, 23:72, 0, 9, 100, 33.00, 1, 2, 32, 113, 2, Not original capital, Not capital
40, 7, CITY, 35:10, 0, 8, 100, 36.00, 1, 2, 40, 117, 3, Not original capital, Not capital
40, 7, CITY, 10:39, 0, 10, 100, 33.00, 1, 1, 22, 126, 4, Not original capital, Not capital
40, 7, CITY, 21:22, 0, 9, 100, 36.00, 2, 4, 44, 169, 5, Not original capital, Not capital
40, 7, CITY, 31:9, 0, 7, 100, 24.00, 2, 4, 44, 110, 4, Not original capital, Not capital
40, 7, CITY, 8:23, 0, 8, 100, 44.00, 1, 2, 42, 50, 3, Is original capital, Is capital
40, 7, CITY, 15:54, 0, 10, 100, 24.00, 1, 2, 28, 171, 5, Not original capital, Not capital
40, 7, CITY, 26:64, 0, 6, 100, 21.00, 1, 2, 32, 101, 0, Not original capital, Not capital
40, 7, CITY, 14:50, 0, 7, 100, 33.00, 2, 4, 30, 148, 6, Not original capital, Not capital
40, 7, CITY, 56:13, 0, 11, 100, 35.00, 2, 2, 24, 143, 6, Not original capital, Not capital
40, 7, CITY, 26:12, 0, 6, 100, 24.00, 1, 2, 28, 122, 5, Not original capital, Not capital
40, 7, CITY, 32:13, 0, 6, 100, 24.00, 1, 2, 36, 101, 4, Not original capital, Not capital
40, 7, CITY, 73:49, 0, 6, 100, 83.00, 1, 1, 15, 113, 4, Is original capital, Is capital
40, 7, CITY, 22:63, 0, 6, 100, 21.00, 1, 2, 32, 103, 0, Not original capital, Not capital
40, 7, CITY, 69:63, 0, 6, 100, 46.00, 1, 1, 7, 160, 5, Is original capital, Is capital
40, 7, CITY, 18:62, 0, 9, 100, 24.00, 1, 2, 28, 159, 5, Not original capital, Not capital
40, 7, CITY, 2:26, 0, 8, 100, 46.00, 1, 1, 35, 52, 4, Is original capital, Is capital
40, 7, CITY, 39:78, 0, 8, 100, 40.00, 2, 2, 16, 97, 3, Not original capital, Not capital
40, 7, CITY, 76:46, 16, 4, 100, 21.00, 1, 1, 2, 34, 0, Not original capital, Not capital
40, 7, CITY, 72:57, 16, 2, 100, 20.00, 1, 1, 0, 16, 0, Not original capital, Not capital
40, 7, CITY, 37:13, 0, 5, 100, 21.00, 1, 2, 36, 77, 0, Not original capital, Not capital
40, 7, CITY, 52:17, 0, 9, 100, 35.00, 1, 1, 25, 148, 6, Is original capital, Is capital
40, 7, CITY, 68:27, 0, 8, 100, 47.00, 1, 1, 32, 49, 2, Is original capital, Is capital
40, 7, CITY, 43:73, 0, 8, 100, 35.00, 2, 2, 9, 93, 3, Not original capital, Not capital
40, 7, CITY, 57:2, 0, 8, 100, 49.00, 1, 1, 25, 62, 6, Is original capital, Is capital
40, 7, CITY, 12:32, 0, 6, 100, 20.00, 1, 1, 16, 77, 1, Not original capital, Not capital
40, 7, CITY, 18:27, 0, 4, 100, 23.00, 1, 1, 18, 71, 5, Not original capital, Not capital
40, 7, CITY, 15:70, 0, 5, 100, 25.00, 1, 2, 28, 75, 2, Is original capital, Not capital
40, 7, CITY, 47:10, 0, 5, 100, 35.00, 2, 2, 16, 63, 4, Not original capital, Not capital
40, 7, CITY, 22:55, 0, 5, 100, 27.00, 1, 2, 26, 50, 1, Is original capital, Not capital
40, 7, CITY, 19:58, 0, 4, 100, 23.00, 1, 2, 26, 62, 2, Not original capital, Not capital
40, 7, CITY, 50:9, 0, 4, 100, 27.00, 1, 1, 18, 50, 1, Not original capital, Not capital
40, 7, CITY, 60:23, 0, 7, 100, 47.00, 1, 1, 22, 53, 5, Is original capital, Is capital
40, 7, CITY, 66:68, 0, 7, 100, 24.23, 1, 2, 33, 46, 6, Is original capital, Is capital
40, 7, CITY, 15:30, 0, 3, 100, 20.00, 1, 1, 16, 45, 1, Not original capital, Not capital
40, 7, CITY, 29:68, 0, 2, 100, 20.00, 1, 1, 18, 33, 0, Not original capital, Not capital
40, 7, CITY, 41:70, 0, 1, 100, 26.00, 2, 2, 5, 11, 2, Not original capital, Not capital
40, 7, CITY, 35:74, 0, 5, 87, 6.42, 1, 2, 36, 55, 1, Is original capital, Not capital
40, 7, CITY, 70:15, 0, 8, 100, 47.00, 1, 1, 22, 56, 3, Is original capital, Is capital
40, 7, CITY, 53:11, 0, 1, 100, 0.00, 1, 1, 16, 11, 1, Not original capital, Not capital
40, 7, CITY, 47:17, 0, 1, 100, 0.00, 1, 1, 16, 11, 0, Not original capital, Not capital
40, 7, ARMY,, UNIT_BUILDER 1 9,UNIT_SCOUT 1 3,UNIT_WARRIOR 1 11,UNIT_ARCHER 1 12,UNIT_EGYPTIAN_CHARIOT_ARCHER 1 5,UNIT_VAMPIRE 1 3,
40, 7, ARMY,, UNIT_BABYLONIAN_SABUM_KIBITTUM 1 2,
40, 7, ARMY,, UNIT_SCOUT 1 3,
40, 7, ARMY,, UNIT_WARRIOR 1 11,
40, 7, ARMY,, UNIT_BUILDER 2 4,UNIT_GREAT_GENERAL 1 0,UNIT_SCOUT 5 10,UNIT_WARRIOR 1 13,UNIT_SWORDSMAN 1 0,UNIT_NUBIAN_PITATI 8 11,UNIT_VAMPIRE 1 0,
40, 7, ARMY,, UNIT_SETTLER 1 3,UNIT_BUILDER 4 9,UNIT_GREAT_PROPHET 1 12,UNIT_SCOUT 6 10,UNIT_WARRIOR 7 15,UNIT_ARCHER 5 10,UNIT_CROSSBOWMAN 3 0,UNIT_MACEDONIAN_HYPASPIST 4 0,UNIT_MACEDONIAN_HETAIROI 9 0,UNIT_SKIRMISHER 3 0,UNIT_VAMPIRE 1 0,
40, 7, ARMY,, UNIT_SETTLER 3 20,UNIT_BUILDER 13 19,UNIT_GREAT_MERCHANT 1 3,UNIT_SCOUT 8 8,UNIT_WARRIOR 8 10,UNIT_HEAVY_CHARIOT 1 0,UNIT_SWORDSMAN 10 0,UNIT_CATAPULT 2 0,UNIT_CROSSBOWMAN 1 0,UNIT_SKIRMISHER 7 0,UNIT_TAOIST 1 0,
40, 7, ARMY,, UNIT_SETTLER 3 10,UNIT_BUILDER 12 18,UNIT_TRADER 1 17,UNIT_GREAT_WRITER 3 7,UNIT_SCOUT 7 5,UNIT_WARRIOR 18 11,UNIT_SWORDSMAN 12 0,UNIT_CATAPULT 1 0,UNIT_SKIRMISHER 6 0,UNIT_TAOIST 1 0,
40, 7, ARMY,, UNIT_SETTLER 2 10,UNIT_BUILDER 14 16,UNIT_GREAT_PROPHET 1 15,UNIT_SCOUT 6 7,UNIT_WARRIOR 9 11,UNIT_ARCHER 4 2,UNIT_SWORDSMAN 9 1,UNIT_HORSEMAN 8 3,UNIT_CATAPULT 2 0,UNIT_SKIRMISHER 4 0,UNIT_VIETNAMESE_VOI_CHIEN 5 0,
40, 7, ARMY,, UNIT_SETTLER 2 15,UNIT_BUILDER 11 16,UNIT_GREAT_PROPHET 1 11,UNIT_SCOUT 7 13,UNIT_WARRIOR 12 13,UNIT_ARCHER 10 12,UNIT_HORSEMAN 3 5,UNIT_ROMAN_LEGION 14 6,UNIT_CATAPULT 3 0,UNIT_CROSSBOWMAN 10 0,UNIT_MAN_AT_ARMS 6 0,UNIT_SKIRMISHER 6 4,
40, 7, ARMY,, 
40, 7, ARMY,, 
40, 7, ARMY,, 
40, 7, ARMY,, 
40, 7, ARMY,, UNIT_BUILDER 2 12,UNIT_WARRIOR 2 6,
40, 7, ARMY,, 
