Game Turn, Player, Category, Target Type, Target Info, Unit Info, Extra
46, 8, HL: Move Missionary, , , UNIT_MISSIONARY (2949151), Move: 10 44 -> 10 43 Dist: 1
46, 8, HL: Move Missionary, , , UNIT_MISSIONARY (3407907), Move: 11 42 -> 11 43 Dist: 1
46, 8, HL: Move Missionary, , , UNIT_MISSIONARY (3670053), Move: 13 47 -> 12 44 Dist: 3
46, 8, HL: Move Missionary, , , UNIT_MISSIONARY (5701670), Move: 22 20 -> 14 43 Dist: 23
46, 8, HL: Move Missionary, , , UNIT_MISSIONARY (4063272), Move: 15 37 -> 13 50 Dist: 13
46, 8, HL: Move Missionary, , , UNIT_MISSIONARY (4784176), Move: 16 39 -> 13 50 Dist: 11
46, 8, HL: Move Missionary, , , UNIT_MISSIONARY (6488118), Move: 25 13 -> 26 12 Dist: 1
46, 8, HL: Explore, , , UNIT_SKIRMISHER (5242890), Move To: 38 4
46, 8, HL: Explore, , , UNIT_SKIRMISHER (6553655), Move To: 19 8
46, 8, HL: Explore secondary regions, , , UNIT_SKIRMISHER (7012410), Move To: 45 8
46, 8, HL: End Turn, , , UNIT_BUILDER (6619144)
46, 8, HL: End Turn, , , UNIT_MISSIONARY (6094857)
46, 8, HL: End Turn, , , UNIT_SKIRMISHER (5242890)
46, 8, HL: End Turn, , , UNIT_SKIRMISHER (6553655)
46, 8, HL: End Turn, , , UNIT_MISSIONARY (6684728)
46, 8, HL: End Turn, , , UNIT_SKIRMISHER (7012410)
46, 9, Attack Units, TARGET_HIGH_PRIORITY_UNIT, UNIT_VAMPIRE (196608), UNIT_TREBUCHET (7536677), Expected Damage: 0, Move 40 7 Attack 41 8
46, 9, Attack Units, TARGET_LOW_PRIORITY_UNIT, UNIT_SCOUT (458756), UNIT_CROSSBOWMAN (6094894), Expected Damage: 0, Move 41 17 Attack -9999 -9999
46, 9, Heal, , , UNIT_SKIRMISHER (5636103), 
46, 9, Wander, , , UNIT_MAN_AT_ARMS (7405580), Move To: 33 13
46, 9, Wander, , , UNIT_COURSER (8257551), Move To: 31 11
46, 9, Wander, , , UNIT_MAN_AT_ARMS (7733265), Move To: 34 16
46, 9, Wander, , , UNIT_MAN_AT_ARMS (7012370), Move To: 34 13
46, 9, Wander, , , UNIT_MAN_AT_ARMS (8126492), Move To: 36 13
46, 9, Wander, , , UNIT_COURSER (8454174), Move To: 34 6
46, 9, Wander, , , UNIT_MAN_AT_ARMS (8388641), Move To: 32 13
46, 9, Wander, , , UNIT_MAN_AT_ARMS (7602212), Move To: 36 17
46, 9, Wander, , , UNIT_MAN_AT_ARMS (6357042), Move To: 35 9
46, 9, Wander, , , UNIT_MAN_AT_ARMS (6422579), Move To: 34 9
46, 9, Wander, , , UNIT_MAN_AT_ARMS (6488116), Move To: 31 8
46, 9, Garrison, , , UNIT_MAN_AT_ARMS (6553653), Move To: 35 10
46, 9, Wander, , , UNIT_MAN_AT_ARMS (7209015), Move To: 33 9
46, 9, Wander, , , UNIT_MAN_AT_ARMS (7077893), Move To: 32 5
46, 9, Wander, , , UNIT_CROSSBOWMAN (7864328), Move To: 30 14
46, 9, Wander, , , UNIT_CROSSBOWMAN (4521995), Move To: 34 7
46, 9, Wander, , , UNIT_CROSSBOWMAN (6946840), Move To: 26 16
46, 9, Wander, , , UNIT_CROSSBOWMAN (5701661), Move To: 29 14
46, 9, Wander, , , UNIT_CROSSBOWMAN (4980767), Move To: 36 7
46, 9, Wander, , , UNIT_CROSSBOWMAN (6750246), Move To: 30 10
46, 9, Wander, , , UNIT_CROSSBOWMAN (4718633), Move To: 34 8
46, 9, Wander, , , UNIT_CROSSBOWMAN (5308459), Move To: 31 7
46, 9, Wander, , , UNIT_CROSSBOWMAN (6160431), Move To: 37 16
46, 9, Wander, , , UNIT_MAN_AT_ARMS (6291505), Move To: 37 10
46, 9, Wander, , , UNIT_MAN_AT_ARMS (6619190), Move To: 31 6
46, 9, Wander, , , UNIT_TREBUCHET (8323130), Move To: 31 12
46, 9, HL: Move Missionary, , , UNIT_MISSIONARY (4390915), Move: 31 21 -> 11 44 Dist: 32
46, 9, HL: Move Missionary, , , UNIT_MISSIONARY (5570574), Move: 19 26 -> 11 44 Dist: 18
46, 9, HL: Move Missionary, , , UNIT_MISSIONARY (7798800), Move: 33 11 -> 13 50 Dist: 40
46, 9, HL: Move Missionary, , , UNIT_MISSIONARY (8192019), Move: 35 11 -> 13 50 Dist: 42
46, 9, HL: Move Missionary, , , UNIT_MISSIONARY (5177365), Move: 23 20 -> 11 44 Dist: 24
46, 9, HL: Move Missionary, , , UNIT_MISSIONARY (5439513), Move: 33 12 -> 13 50 Dist: 39
46, 9, HL: Move Missionary, , , UNIT_MISSIONARY (6881306), Move: 35 14 -> 13 50 Dist: 40
46, 9, HL: Move Missionary, , , UNIT_MISSIONARY (4915232), Move: 32 14 -> 11 44 Dist: 36
46, 9, HL: Move Missionary, , , UNIT_MISSIONARY (7274538), Move: 33 14 -> 14 43 Dist: 33
46, 9, HL: Move Missionary, , , UNIT_MISSIONARY (5832748), Move: 19 22 -> 11 44 Dist: 22
46, 9, HL: Move Missionary, , , UNIT_MISSIONARY (6225968), Move: 35 18 -> 14 43 Dist: 33
46, 10, Wander, , , UNIT_CROSSBOWMAN (983040), Move To: 72 17
46, 10, Wander, , , UNIT_SWORDSMAN (786433), Move To: 71 18
46, 10, Wander, , , UNIT_SWORDSMAN (917506), Move To: 69 13
46, 10, Wander, , , UNIT_SWORDSMAN (851971), Move To: 68 11
46, 10, Wander, , , UNIT_SWORDSMAN (720902), Move To: 72 15
46, 10, Wander, , , UNIT_SWORDSMAN (1114120), Move To: 71 17
46, 10, HL: End Turn, , , UNIT_BUILDER (1048583)
46, 12, Heal, , , UNIT_CROSSBOWMAN (720898), 
46, 12, Wander, , , UNIT_SWORDSMAN (458752), Move To: 64 72
46, 12, Wander, , , UNIT_SWORDSMAN (655361), Move To: 70 73
46, 12, Wander, , , UNIT_CROSSBOWMAN (786435), Move To: 70 71
46, 12, Wander Back to City, , , UNIT_SWORDSMAN (589829), Move To: 66 72
46, 12, HL: End Turn, , , UNIT_BUILDER (524292)
46, 13, Wander, , , UNIT_SWORDSMAN (655361), Move To: 58 3
46, 13, Wander, , , UNIT_CATAPULT (720898), Move To: 57 6
46, 13, Wander, , , UNIT_HEAVY_CHARIOT (524292), Move To: 59 4
46, 13, Wander, , , UNIT_SWORDSMAN (589829), Move To: 59 2
46, 13, HL: End Turn, , , UNIT_BUILDER (786432)
46, 15, Wander, , , UNIT_SWORDSMAN (983041), Move To: 62 22
46, 15, Wander, , , UNIT_HORSEMAN (1179652), Move To: 60 22
46, 15, Wander, , , UNIT_HORSEMAN (720902), Move To: 62 20
46, 15, Wander, , , UNIT_SWORDSMAN (786439), Move To: 59 25
46, 15, Wander, , , UNIT_SWORDSMAN (851976), Move To: 58 25
46, 15, Wander, , , UNIT_SWORDSMAN (1048585), Move To: 60 25
46, 15, Wander, , , UNIT_SWORDSMAN (1114122), Move To: 57 26
46, 15, HL: End Turn, , , UNIT_BUILDER (917507)
46, 16, HL: End Turn, , , UNIT_BUILDER (1179649)
46, 17, Wander, , , UNIT_SWORDSMAN (1048577), Move To: 59 71
46, 17, Wander, , , UNIT_SWORDSMAN (1114114), Move To: 60 74
46, 17, Wander, , , UNIT_SWORDSMAN (851971), Move To: 61 71
46, 17, Wander, , , UNIT_CROSSBOWMAN (1179652), Move To: 59 76
46, 17, Wander, , , UNIT_SWORDSMAN (983045), Move To: 61 73
46, 17, Wander, , , UNIT_SWORDSMAN (786439), Move To: 57 72
46, 17, Wander, , , UNIT_SWORDSMAN (917512), Move To: 60 71
46, 20, Wander, , , UNIT_SWORDSMAN (720896), Move To: 68 24
46, 20, Wander, , , UNIT_CROSSBOWMAN (983041), Move To: 67 24
46, 20, Wander, , , UNIT_CROSSBOWMAN (851970), Move To: 69 29
46, 20, Wander, , , UNIT_HEAVY_CHARIOT (458756), Move To: 70 26
46, 20, Wander, , , UNIT_CROSSBOWMAN (1048582), Move To: 68 28
46, 20, Wander, , , UNIT_SWORDSMAN (786439), Move To: 66 31
46, 20, HL: End Turn, , , UNIT_BUILDER (917509)
46, 21, Wander, , , UNIT_HEAVY_CHARIOT (524288), Move To: 70 68
46, 21, Wander, , , UNIT_CROSSBOWMAN (851970), Move To: 64 65
46, 21, Wander, , , UNIT_SWORDSMAN (1179651), Move To: 64 69
46, 21, Wander, , , UNIT_SWORDSMAN (983045), Move To: 67 67
46, 21, Wander, , , UNIT_CROSSBOWMAN (1114118), Move To: 67 70
46, 21, Wander, , , UNIT_CATAPULT (720903), Move To: 65 67
46, 21, Wander, , , UNIT_SWORDSMAN (786440), Move To: 63 70
46, 21, Wander, , , UNIT_SWORDSMAN (917513), Move To: 64 71
46, 2, HL: Explore, , , UNIT_SCOUT (196608), Move To: 28 80
46, 2, HL: Explore, , , UNIT_SCOUT (262146), Move To: 54 58
46, 2, HL: Explore secondary regions, , , UNIT_SCOUT (589830), Move To: 26 69
46, 3, HL: Explore secondary regions, , , UNIT_SCOUT (196608), Move To: 36 10
46, 3, HL: Explore secondary regions, , , UNIT_WARRIOR (131073), Move To: 36 10
46, 3, HL: Explore secondary regions, , , UNIT_SCOUT (393218), Move To: 36 10
46, 3, HL: Explore secondary regions, , , UNIT_SCOUT (589829), Move To: 36 10
47, 5, Leader Formation, , , UNIT_GREAT_SCIENTIST (3932176), 23 67
47, 5, Leader Formation, , , UNIT_GREAT_ENGINEER (4980781), 23 67
47, 5, Wander, , , UNIT_MAN_AT_ARMS (4521989), Move To: 18 71
47, 5, Wander, , , UNIT_VAMPIRE (655367), Move To: 23 69
47, 5, Wander Back to City, , , UNIT_MAN_AT_ARMS (4194314), Move To: 22 63
47, 5, Wander, , , UNIT_MACEDONIAN_HETAIROI (2097163), Move To: 25 65
47, 5, Wander, , , UNIT_MAN_AT_ARMS (4456463), Move To: 23 73
47, 5, Garrison, , , UNIT_KNIGHT (4784155), Move To: 26 70
47, 5, Wander, , , UNIT_MAN_AT_ARMS (4128805), Move To: 31 70
47, 5, Wander, , , UNIT_MAN_AT_ARMS (4325415), Move To: 22 67
47, 5, Wander, , , UNIT_MAN_AT_ARMS (4390952), Move To: 24 68
47, 5, Wander, , , UNIT_MAN_AT_ARMS (4718635), Move To: 21 65
47, 5, Wander, , , UNIT_KNIGHT (5046318), Move To: 22 71
47, 5, Wander, , , UNIT_CROSSBOWMAN (3604482), Move To: 30 74
47, 5, Wander, , , UNIT_CROSSBOWMAN (3801101), Move To: 24 59
47, 5, Wander, , , UNIT_CROSSBOWMAN (4849685), Move To: 16 69
47, 5, Wander, , , UNIT_MACEDONIAN_HETAIROI (2293786), Move To: 37 74
47, 5, Wander, , , UNIT_CROSSBOWMAN (3735585), Move To: 17 64
47, 5, Wander, , , UNIT_CROSSBOWMAN (4063268), Move To: 13 68
47, 5, Wander, , , UNIT_CROSSBOWMAN (5111855), Move To: 34 73
47, 5, HL: Move Missionary, , , UNIT_MISSIONARY (2621441), Move: 19 64 -> 13 50 Dist: 14
47, 5, HL: Move Missionary, , , UNIT_MISSIONARY (3276806), Move: 12 69 -> 14 43 Dist: 26
47, 5, HL: Move Missionary, , , UNIT_MISSIONARY (2359305), Move: 30 71 -> 34 73 Dist: 5
47, 5, HL: Move Missionary, , , UNIT_MISSIONARY (2424850), Move: 29 68 -> 35 74 Dist: 9
47, 5, HL: Move Missionary, , , UNIT_MISSIONARY (3670035), Move: 25 69 -> 14 43 Dist: 26
47, 5, HL: Move Missionary, , , UNIT_MISSIONARY (3080222), Move: 13 65 -> 11 44 Dist: 21
47, 5, HL: Move Missionary, , , UNIT_MISSIONARY (4259878), Move: 29 70 -> 34 73 Dist: 7
47, 5, HL: Move Missionary, , , UNIT_MISSIONARY (4653098), Move: 29 71 -> 34 73 Dist: 6
47, 5, HL: Explore primary regions, , , UNIT_SKIRMISHER (3211278), Move To: 40 81
47, 5, HL: Explore, , , UNIT_SKIRMISHER (3407892), Move To: 16 72
47, 5, HL: Explore, , , UNIT_SKIRMISHER (3145759), Move To: 18 83
47, 5, HL: End Turn, , , UNIT_SKIRMISHER (3211278)
47, 5, HL: End Turn, , , UNIT_SKIRMISHER (3407892)
47, 5, HL: End Turn, , , UNIT_BUILDER (2752540)
47, 5, HL: End Turn, , , UNIT_SKIRMISHER (3145759)
47, 5, HL: End Turn, , , UNIT_BUILDER (3473440)
47, 5, HL: End Turn, , , UNIT_BUILDER (4915244)
47, 6, Heal, , , UNIT_CATAPULT (2621457), 
47, 6, Heal, , , UNIT_SWORDSMAN (2752542), 
47, 6, Wander, , , UNIT_CROSSBOWMAN (5832704), Move To: 17 57
47, 6, Wander, , , UNIT_SWORDSMAN (4456450), Move To: 16 52
47, 6, Garrison, , , UNIT_SWORDSMAN (2818054), Move To: 9 57
47, 6, Garrison, , , UNIT_SWORDSMAN (2686985), Move To: 13 58
47, 6, Wander, , , UNIT_SWORDSMAN (4587534), Move To: 14 54
47, 6, Wander, , , UNIT_CROSSBOWMAN (5505040), Move To: 22 62
47, 6, Garrison, , , UNIT_SWORDSMAN (4718610), Move To: 15 54
47, 6, Wander, , , UNIT_CROSSBOWMAN (4915220), Move To: 17 62
47, 6, Wander, , , UNIT_CROSSBOWMAN (4784149), Move To: 21 59
47, 6, Wander, , , UNIT_SWORDSMAN (3145761), Move To: 8 59
47, 6, Wander, , , UNIT_CROSSBOWMAN (5177382), Move To: 19 57
47, 6, Wander, , , UNIT_SWORDSMAN (3866664), Move To: 12 57
47, 6, Wander Back to City, , , UNIT_SWORDSMAN (3932201), Move To: 9 57
47, 6, Garrison, , , UNIT_SWORDSMAN (5373996), Move To: 18 62
47, 6, Wander, , , UNIT_CROSSBOWMAN (5636142), Move To: 19 56
47, 6, Wander Back to City, , , UNIT_CROSSBOWMAN (6291503), Move To: 15 64
47, 6, Wander, , , UNIT_HEAVY_CHARIOT (2359322), Move To: 16 60
47, 6, Wander, , , UNIT_CATAPULT (2490396), Move To: 20 53
47, 6, Promote, , , UNIT_APOSTLE (6225971), 
47, 6, Religious Combat, TARGET_RELIGIOUS_CIVILIAN, UNIT_MISSIONARY (2621458), UNIT_APOSTLE (5308435), Expected Damage: 0, Move 12 46 Attack 12 45
47, 6, Religious Combat, TARGET_RELIGIOUS_CIVILIAN, UNIT_MISSIONARY (3866637), UNIT_APOSTLE (5111851), Expected Damage: 0, Move 18 59 Attack -9999 -9999
47, 6, Religious Combat, TARGET_RELIGIOUS_CIVILIAN, UNIT_MISSIONARY (2621441), UNIT_APOSTLE (5570605), Expected Damage: 0, Move 12 61 Attack 11 61
47, 6, Religious Combat, TARGET_RELIGIOUS_CIVILIAN, UNIT_MISSIONARY (2621441), UNIT_APOSTLE (5898262), Expected Damage: 0, Move 18 59 Attack -9999 -9999
47, 6, HL: Move To Safety, , , UNIT_APOSTLE (5701667), Move To: 9 49
47, 6, HL: Move Missionary, , , UNIT_MISSIONARY (3735557), Move: 22 54 -> 13 50 Dist: 11
47, 6, HL: Move Missionary, , , UNIT_TAOIST (786440), Move: 11 33 -> 14 43 Dist: 10
47, 6, HL: Move Missionary, , , UNIT_APOSTLE (5308435), Move: 12 46 -> 11 39 Dist: 7
47, 6, HL: Move Missionary, , , UNIT_APOSTLE (5898262), Move: 17 58 -> 14 51 Dist: 7
47, 6, HL: Move Missionary, , , UNIT_MISSIONARY (2162711), Move: 19 56 -> 11 44 Dist: 14
47, 6, HL: Move Missionary, , , UNIT_MISSIONARY (2293785), Move: 19 51 -> 11 44 Dist: 12
47, 6, HL: Move Missionary, , , UNIT_MISSIONARY (2424859), Move: 20 53 -> 11 44 Dist: 14
47, 6, HL: Move Missionary, , , UNIT_MISSIONARY (2555933), Move: 12 42 -> 11 43 Dist: 1
47, 6, HL: Move Missionary, , , UNIT_MISSIONARY (2883615), Move: 12 43 -> 11 43 Dist: 1
47, 6, HL: Move Missionary, , , UNIT_MISSIONARY (3342372), Move: 21 55 -> 14 43 Dist: 13
47, 6, HL: Move Missionary, , , UNIT_APOSTLE (5111851), Move: 16 57 -> 9 39 Dist: 18
47, 6, HL: Move Missionary, , , UNIT_APOSTLE (5570605), Move: 12 61 -> 14 51 Dist: 10
47, 6, HL: Build Improvement, , , UNIT_BUILDER, Move -9999 -9999
47, 6, HL: Explore, , , UNIT_SKIRMISHER (4194308), Move To: 1 63
47, 6, HL: Explore secondary regions, , , UNIT_SKIRMISHER (4063245), Move To: 40 67
47, 6, HL: Explore, , , UNIT_SKIRMISHER (4390927), Move To: 31 56
47, 6, HL: Explore, , , UNIT_SKIRMISHER (3801127), Move To: 28 53
47, 6, HL: Explore tertiary regions, , , UNIT_SKIRMISHER (3997738), Move To: 14 80
47, 6, HL: End Turn, , , UNIT_SKIRMISHER (4194308)
47, 6, HL: End Turn, , , UNIT_SKIRMISHER (4063245)
47, 6, HL: End Turn, , , UNIT_SKIRMISHER (4390927)
47, 6, HL: End Turn, , , UNIT_BUILDER (4259874)
47, 6, HL: End Turn, , , UNIT_SKIRMISHER (3801127)
47, 6, HL: End Turn, , , UNIT_SKIRMISHER (3997738)
47, 7, Leader Formation, , , UNIT_GREAT_WRITER (5046306), 13 47
47, 7, Leader Formation, , , UNIT_GREAT_WRITER (5373990), 13 47
47, 7, Get Goody Hut, TARGET_GOODY_HUT, Goody Hut, UNIT_SKIRMISHER (3735570), Available Units: 1
47, 7, Get Goody Hut, TARGET_GOODY_HUT, Goody Hut, UNIT_SKIRMISHER (3538973), Available Units: 1
47, 7, Promote, , , UNIT_SWORDSMAN (2687009), 
47, 7, Attack Units, TARGET_LOW_PRIORITY_UNIT, UNIT_SWORDSMAN (655362), UNIT_SKIRMISHER (4522025), Expected Damage: 0, Move 3 28 Attack -9999 -9999
47, 7, Heal, , , UNIT_MAN_AT_ARMS (5111821), 
47, 7, Attack City District, TARGET_ENEMY_COMBAT_DISTRICT, DISTRICT_CITY_CENTER (65536), UNIT_SWORDSMAN (2555935), Expected Damage: 0
47, 7, Wander, , , UNIT_MAN_AT_ARMS (5177350), Move To: 14 47
47, 7, Wander, , , UNIT_MAN_AT_ARMS (5767175), Move To: 12 45
47, 7, Garrison, , , UNIT_MAN_AT_ARMS (5505038), Move To: 10 39
47, 7, Wander Back to City, , , UNIT_MAN_AT_ARMS (5701651), Move To: 10 39
47, 7, Wander, , , UNIT_MAN_AT_ARMS (5439515), Move To: 13 34
47, 7, Wander Back to City, , , UNIT_CROSSBOWMAN (5308455), Move To: 14 50
47, 7, Garrison, , , UNIT_MAN_AT_ARMS (5570603), Move To: 14 50
47, 7, Garrison, , , UNIT_MAN_AT_ARMS (5242925), Move To: 11 43
47, 7, Wander, , , UNIT_WARRIOR (1966105), Move To: 5 29
47, 8, Get Goody Hut, TARGET_GOODY_HUT, Goody Hut, UNIT_SKIRMISHER (4128809), Available Units: 1
47, 8, Attack City District, TARGET_ENEMY_COMBAT_DISTRICT, DISTRICT_CITY_CENTER (1245202), UNIT_SKIRMISHER (4522029), Expected Damage: 0
47, 8, Wander, , , UNIT_VIETNAMESE_VOI_CHIEN (7208961), Move To: 18 23
47, 8, Wander, , , UNIT_VIETNAMESE_VOI_CHIEN (5832707), Move To: 23 16
47, 8, Wander Back to City, , , UNIT_VIETNAMESE_VOI_CHIEN (7143429), Move To: 26 12
47, 8, Garrison, , , UNIT_HORSEMAN (3997710), Move To: 21 22
47, 8, Wander, , , UNIT_HORSEMAN (2752528), Move To: 21 21
47, 8, Wander, , , UNIT_VIETNAMESE_VOI_CHIEN (5111825), Move To: 18 26
47, 8, Wander, , , UNIT_VIETNAMESE_VOI_CHIEN (5767195), Move To: 22 18
47, 8, Wander, , , UNIT_VIETNAMESE_VOI_CHIEN (5046300), Move To: 21 26
47, 8, Wander, , , UNIT_VIETNAMESE_VOI_CHIEN (5570604), Move To: 20 18
47, 8, Wander, , , UNIT_MAN_AT_ARMS (6291506), Move To: 21 14
47, 8, Garrison, , , UNIT_MAN_AT_ARMS (6160436), Move To: 21 18
47, 8, Wander, , , UNIT_MAN_AT_ARMS (6225973), Move To: 24 21
47, 8, Wander, , , UNIT_MAN_AT_ARMS (7536700), Move To: 24 12
47, 8, Wander, , , UNIT_VIETNAMESE_VOI_CHIEN (7405574), Move To: 28 13
47, 8, Wander, , , UNIT_VIETNAMESE_VOI_CHIEN (6946823), Move To: 22 11
47, 8, Wander, , , UNIT_VIETNAMESE_VOI_CHIEN (5373972), Move To: 23 13
47, 8, Wander, , , UNIT_VIETNAMESE_VOI_CHIEN (6357013), Move To: 22 16
47, 8, Wander, , , UNIT_VIETNAMESE_VOI_CHIEN (7340054), Move To: 19 18
47, 8, Wander, , , UNIT_VIETNAMESE_VOI_CHIEN (6029335), Move To: 28 17
47, 8, Wander, , , UNIT_VIETNAMESE_VOI_CHIEN (7667738), Move To: 24 13
47, 8, Wander, , , UNIT_VIETNAMESE_VOI_CHIEN (7602205), Move To: 22 19
47, 8, Wander, , , UNIT_VIETNAMESE_VOI_CHIEN (6881313), Move To: 19 17
47, 8, Wander, , , UNIT_VIETNAMESE_VOI_CHIEN (7077922), Move To: 25 15
47, 8, Wander, , , UNIT_VIETNAMESE_VOI_CHIEN (5308458), Move To: 23 21
47, 8, Wander, , , UNIT_TREBUCHET (7274555), Move To: 20 20
47, 8, HL: Move Missionary, , , UNIT_MISSIONARY (7471104), Move: 24 15 -> 65 68 Dist: 67
47, 8, HL: Move Missionary, , , UNIT_MISSIONARY (6094857), Move: 23 15 -> 14 43 Dist: 28
47, 8, HL: Move Missionary, , , UNIT_MISSIONARY (5177355), Move: 14 29 -> 65 68 Dist: 57
47, 8, HL: Move Missionary, , , UNIT_MISSIONARY (3866637), Move: 14 45 -> 12 44 Dist: 3
47, 8, HL: Move Missionary, , , UNIT_MISSIONARY (2621458), Move: 10 43 -> 11 43 Dist: 1
47, 8, HL: Move Missionary, , , UNIT_MISSIONARY (4259864), Move: 9 40 -> 13 50 Dist: 10
47, 8, HL: Move Missionary, , , UNIT_MISSIONARY (4849689), Move: 14 30 -> 13 50 Dist: 20
47, 8, HL: Move Missionary, , , UNIT_MISSIONARY (2883614), Move: 13 49 -> 14 50 Dist: 1
47, 8, HL: Move Missionary, , , UNIT_MISSIONARY (2949151), Move: 10 44 -> 11 44 Dist: 1
47, 8, HL: Move Missionary, , , UNIT_MISSIONARY (3407907), Move: 11 42 -> 11 43 Dist: 1
47, 8, HL: Move Missionary, , , UNIT_MISSIONARY (3670053), Move: 12 45 -> 12 44 Dist: 1
47, 8, HL: Move Missionary, , , UNIT_MISSIONARY (5701670), Move: 19 25 -> 65 68 Dist: 64
47, 8, HL: Move Missionary, , , UNIT_MISSIONARY (4063272), Move: 16 41 -> 13 50 Dist: 9
47, 8, HL: Move Missionary, , , UNIT_MISSIONARY (4784176), Move: 16 43 -> 13 50 Dist: 7
47, 8, HL: Move Missionary, , , UNIT_MISSIONARY (6488118), Move: 25 13 -> 14 43 Dist: 30
47, 8, HL: Move Missionary, , , UNIT_MISSIONARY (6684728), Move: 21 18 -> 65 68 Dist: 69
47, 8, HL: Explore, , , UNIT_SKIRMISHER (5242890), Move To: 38 3
47, 8, HL: Explore secondary regions, , , UNIT_SKIRMISHER (7012410), Move To: 45 8
47, 8, HL: Explore, , , UNIT_SKIRMISHER (5242890), Move To: 39 3
47, 8, HL: End Turn, , , UNIT_SKIRMISHER (5242890)
47, 8, HL: End Turn, , , UNIT_SKIRMISHER (7012410)
47, 9, Attack Units, TARGET_HIGH_PRIORITY_UNIT, UNIT_CROSSBOWMAN (3473421), UNIT_TREBUCHET (7536677), Expected Damage: 0, Move 40 7 Attack 41 7
47, 9, Attack Units, TARGET_HIGH_PRIORITY_UNIT, UNIT_CROSSBOWMAN (3473421), UNIT_CROSSBOWMAN (4980767), Expected Damage: 0, Move 39 7 Attack -9999 -9999
47, 9, Attack Units, TARGET_HIGH_PRIORITY_UNIT, UNIT_CROSSBOWMAN (3407886), UNIT_SKIRMISHER (5636103), Expected Damage: 0, Move 40 13 Attack -9999 -9999
47, 9, Attack Units, TARGET_LOW_PRIORITY_UNIT, UNIT_SCOUT (458756), UNIT_CROSSBOWMAN (6094894), Expected Damage: 0, Move 42 15 Attack -9999 -9999
47, 9, Wander, , , UNIT_MAN_AT_ARMS (7405580), Move To: 34 12
47, 9, Wander, , , UNIT_COURSER (8257551), Move To: 34 11
47, 9, Wander, , , UNIT_MAN_AT_ARMS (7733265), Move To: 33 17
47, 9, Wander, , , UNIT_COURSER (8454174), Move To: 32 10
47, 9, Wander, , , UNIT_MAN_AT_ARMS (8388641), Move To: 33 14
47, 9, Wander, , , UNIT_MAN_AT_ARMS (7602212), Move To: 37 19
47, 9, Wander, , , UNIT_MAN_AT_ARMS (6291505), Move To: 37 11
47, 9, Wander, , , UNIT_MAN_AT_ARMS (6357042), Move To: 36 9
47, 9, Wander, , , UNIT_MAN_AT_ARMS (6422579), Move To: 35 11
47, 9, Wander, , , UNIT_MAN_AT_ARMS (6488116), Move To: 32 7
47, 9, Garrison, , , UNIT_MAN_AT_ARMS (6553653), Move To: 35 10
47, 9, Wander, , , UNIT_MAN_AT_ARMS (7209015), Move To: 34 10
47, 9, Wander, , , UNIT_MAN_AT_ARMS (7077893), Move To: 34 5
47, 9, Wander, , , UNIT_CROSSBOWMAN (7864328), Move To: 29 15
47, 9, Wander, , , UNIT_CROSSBOWMAN (4521995), Move To: 34 6
47, 9, Wander, , , UNIT_CROSSBOWMAN (6946840), Move To: 25 16
47, 9, Wander, , , UNIT_CROSSBOWMAN (5701661), Move To: 27 13
47, 9, Wander, , , UNIT_CROSSBOWMAN (6750246), Move To: 31 9
47, 9, Wander, , , UNIT_CROSSBOWMAN (4718633), Move To: 34 7
47, 9, Wander, , , UNIT_CROSSBOWMAN (5308459), Move To: 33 8
47, 9, Wander, , , UNIT_MAN_AT_ARMS (6619190), Move To: 29 5
47, 9, Wander, , , UNIT_TREBUCHET (8323130), Move To: 31 13
47, 9, HL: Move Missionary, , , UNIT_MISSIONARY (4390915), Move: 28 23 -> 13 50 Dist: 29
47, 9, HL: Move Missionary, , , UNIT_MISSIONARY (5570574), Move: 20 30 -> 14 43 Dist: 13
47, 9, HL: Move Missionary, , , UNIT_MISSIONARY (7798800), Move: 30 12 -> 65 68 Dist: 63
47, 9, HL: Move Missionary, , , UNIT_MISSIONARY (8192019), Move: 32 12 -> 65 68 Dist: 61
47, 9, HL: Move Missionary, , , UNIT_MISSIONARY (5177365), Move: 21 23 -> 14 43 Dist: 20
47, 9, HL: Move Missionary, , , UNIT_MISSIONARY (5439513), Move: 30 13 -> 65 68 Dist: 62
47, 9, HL: Move Missionary, , , UNIT_MISSIONARY (6881306), Move: 34 16 -> 13 50 Dist: 38
47, 9, HL: Move Missionary, , , UNIT_MISSIONARY (4915232), Move: 30 15 -> 65 68 Dist: 61
47, 9, HL: Move Missionary, , , UNIT_MISSIONARY (7274538), Move: 32 16 -> 65 68 Dist: 59
47, 9, HL: Move Missionary, , , UNIT_MISSIONARY (5832748), Move: 19 24 -> 58 74 Dist: 64
47, 9, HL: Move Missionary, , , UNIT_MISSIONARY (6225968), Move: 32 21 -> 13 50 Dist: 34
47, 9, HL: Move Missionary, , , UNIT_MISSIONARY (8519737), Move: 34 8 -> 13 50 Dist: 42
47, 9, HL: Build Improvement, , , UNIT_BUILDER, Move -9999 -9999
47, 9, HL: End Turn, , , UNIT_MILITARY_ENGINEER (8585255)
47, 9, HL: End Turn, , , UNIT_BUILDER (5963821)
47, 10, Wander, , , UNIT_CROSSBOWMAN (983040), Move To: 73 18
47, 10, Wander, , , UNIT_SWORDSMAN (786433), Move To: 70 16
47, 10, Wander, , , UNIT_SWORDSMAN (917506), Move To: 70 12
