Game Turn, Player, Action, Tech, Score, Boost, Turns
43, 13, Tech, TECH_ARCHERY, 0.0, OWNED, -1
43, 13, Tech, TECH_WRITING, 0.0, OWNED, -1
43, 13, Tech, TECH_MASONRY, 0.0, OWNED, -1
43, 13, Tech, TECH_BRONZE_WORKING, 0.0, OWNED, -1
43, 13, Tech, TECH_THE_WHEEL, 0.0, OWNED, -1
43, 13, Tech, TECH_CELESTIAL_NAVIGATION, 0.0, OWNED, -1
43, 13, Tech, TECH_CURRENCY, 0.0, OWNED, -1
43, 13, Tech, TECH_HORSEBACK_RIDING, 0.0, OWNED, -1
43, 13, Tech, TECH_IRON_WORKING, 0.0, OWNED, -1
43, 13, Tech, TECH_SHIPBUILDING, 0.0, OWNED, -1
43, 13, Tech, TECH_MATHEMATICS, 0.0, OWNED, -1
43, 13, Tech, TECH_CONSTRUCTION, 120.7, , 1
43, 13, Tech, TECH_ENGINEERING, 0.0, OWNED, -1
43, 13, Tech, TECH_MILITARY_TACTICS, 67.4, , 28
43, 13, Tech, TECH_APPRENTICESHIP, 0.0, OWNED, -1
43, 13, Tech, TECH_MACHINERY, 0.0, OWNED, -1
43, 13, Tech, TECH_EDUCATION, 12.4, , 37
43, 13, Tech, TECH_STIRRUPS, 29.6, , 37
43, 13, Tech, TECH_MILITARY_ENGINEERING, 152.7, , 38
43, 13, Tech, TECH_CASTLES, 134.9, , 38
43, 13, Tech, TECH_CARTOGRAPHY, -9888.8, , 77
43, 13, Tech, TECH_MASS_PRODUCTION, -9809.0, , 142
43, 13, Tech, TECH_BANKING, -9957.0, , 130
43, 13, Tech, TECH_GUNPOWDER, -9816.7, , 131
43, 13, Tech, TECH_PRINTING, -9999.0, , 56
43, 13, Tech, TECH_SQUARE_RIGGING, -9888.8, , 145
43, 13, Tech, TECH_ASTRONOMY, -9986.6, , 105
43, 13, Tech, TECH_SIEGE_TACTICS, -9864.1, , 106
43, 13, Tech, TECH_SCIENTIFIC_THEORY, -9957.0, , 285
43, 13, Tech, TECH_BUTTRESS, 110.2, RESEARCHING, 21
43, 14, Tech, TECH_POTTERY, 0.0, OWNED, -1
43, 14, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED, -1
43, 14, Tech, TECH_MINING, 0.0, OWNED, -1
43, 14, Tech, TECH_SAILING, 0.0, OWNED, -1
43, 14, Tech, TECH_ASTROLOGY, 0.0, OWNED, -1
43, 14, Tech, TECH_IRRIGATION, 0.0, OWNED, -1
43, 14, Tech, TECH_ARCHERY, 0.0, OWNED, -1
43, 14, Tech, TECH_WRITING, 0.0, OWNED, -1
43, 14, Tech, TECH_MASONRY, 0.0, OWNED, -1
43, 14, Tech, TECH_BRONZE_WORKING, 0.0, OWNED, -1
43, 14, Tech, TECH_THE_WHEEL, 0.0, OWNED, -1
43, 14, Tech, TECH_CELESTIAL_NAVIGATION, 0.0, OWNED, -1
43, 14, Tech, TECH_CURRENCY, 0.0, OWNED, -1
43, 14, Tech, TECH_HORSEBACK_RIDING, 0.0, OWNED, -1
43, 14, Tech, TECH_IRON_WORKING, 0.0, OWNED, -1
43, 14, Tech, TECH_SHIPBUILDING, 0.0, OWNED, -1
43, 14, Tech, TECH_MATHEMATICS, 0.0, OWNED, -1
43, 14, Tech, TECH_CONSTRUCTION, 120.7, BOOSTED, 1
43, 14, Tech, TECH_ENGINEERING, 0.0, OWNED, -1
43, 14, Tech, TECH_MILITARY_TACTICS, 164.7, , 21
43, 14, Tech, TECH_APPRENTICESHIP, 0.0, OWNED, -1
43, 14, Tech, TECH_MACHINERY, 0.0, OWNED, -1
43, 14, Tech, TECH_EDUCATION, 28.3, , 29
43, 14, Tech, TECH_STIRRUPS, 69.2, BOOSTED, 16
43, 14, Tech, TECH_MILITARY_ENGINEERING, 212.7, , 30
43, 14, Tech, TECH_CASTLES, 144.7, , 30
43, 14, Tech, TECH_CARTOGRAPHY, -9888.8, , 67
43, 14, Tech, TECH_MASS_PRODUCTION, -9695.9, , 117
43, 14, Tech, TECH_BANKING, -9901.6, , 91
43, 14, Tech, TECH_GUNPOWDER, -9717.1, , 92
43, 14, Tech, TECH_PRINTING, 3.7, , 46
43, 14, Tech, TECH_SQUARE_RIGGING, -9888.8, , 124
43, 14, Tech, TECH_ASTRONOMY, -9970.7, , 86
43, 14, Tech, TECH_SIEGE_TACTICS, -9854.3, , 87
43, 14, Tech, TECH_SCIENTIFIC_THEORY, -9901.6, , 222
43, 14, Tech, TECH_BUTTRESS, 110.2, RESEARCHING, 21
43, 15, Tech, TECH_POTTERY, 0.0, OWNED, -1
43, 15, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED, -1
43, 15, Tech, TECH_MINING, 0.0, OWNED, -1
43, 15, Tech, TECH_SAILING, 0.0, OWNED, -1
43, 15, Tech, TECH_ASTROLOGY, 0.0, OWNED, -1
43, 15, Tech, TECH_IRRIGATION, 0.0, OWNED, -1
43, 15, Tech, TECH_ARCHERY, 0.0, OWNED, -1
43, 15, Tech, TECH_WRITING, 0.0, OWNED, -1
43, 15, Tech, TECH_MASONRY, 0.0, OWNED, -1
43, 15, Tech, TECH_BRONZE_WORKING, 0.0, OWNED, -1
43, 15, Tech, TECH_THE_WHEEL, 0.0, OWNED, -1
43, 15, Tech, TECH_CELESTIAL_NAVIGATION, 0.0, OWNED, -1
43, 15, Tech, TECH_CURRENCY, 0.0, OWNED, -1
43, 15, Tech, TECH_HORSEBACK_RIDING, 0.0, OWNED, -1
43, 15, Tech, TECH_IRON_WORKING, 0.0, OWNED, -1
43, 15, Tech, TECH_SHIPBUILDING, 221.2, RESEARCHING, 1
43, 15, Tech, TECH_MATHEMATICS, 0.0, OWNED, -1
43, 15, Tech, TECH_CONSTRUCTION, 0.0, OWNED, -1
43, 15, Tech, TECH_ENGINEERING, 0.0, OWNED, -1
43, 15, Tech, TECH_MILITARY_TACTICS, 127.4, , 28
43, 15, Tech, TECH_APPRENTICESHIP, 0.0, OWNED, -1
43, 15, Tech, TECH_MACHINERY, 267.8, , 1
43, 15, Tech, TECH_EDUCATION, 14.4, , 36
43, 15, Tech, TECH_STIRRUPS, 31.4, BOOSTED, 22
43, 15, Tech, TECH_MILITARY_ENGINEERING, 12.2, , 36
43, 15, Tech, TECH_CASTLES, 34.4, , 36
43, 15, Tech, TECH_CARTOGRAPHY, -9708.2, , 84
43, 15, Tech, TECH_MASS_PRODUCTION, -9566.5, , 148
43, 15, Tech, TECH_BANKING, -9953.2, , 113
43, 15, Tech, TECH_GUNPOWDER, -9955.4, , 113
43, 15, Tech, TECH_PRINTING, -9731.2, , 56
43, 15, Tech, TECH_ASTRONOMY, -9984.6, , 103
43, 15, Tech, TECH_METAL_CASTING, -9955.4, , 180
43, 15, Tech, TECH_SIEGE_TACTICS, -9964.6, , 103
43, 15, Tech, TECH_SCIENTIFIC_THEORY, -9953.2, , 266
43, 15, Tech, TECH_MILITARY_SCIENCE, -9696.8, , 245
43, 15, Tech, TECH_BUTTRESS, 290.8, GOAL, 29
43, 16, Tech, TECH_POTTERY, 0.0, OWNED, -1
43, 16, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED, -1
43, 16, Tech, TECH_MINING, 0.0, OWNED, -1
43, 16, Tech, TECH_SAILING, 0.0, OWNED, -1
43, 16, Tech, TECH_ASTROLOGY, 0.0, OWNED, -1
43, 16, Tech, TECH_IRRIGATION, 0.0, OWNED, -1
43, 16, Tech, TECH_ARCHERY, 0.0, OWNED, -1
43, 16, Tech, TECH_WRITING, 0.0, OWNED, -1
43, 16, Tech, TECH_MASONRY, 0.0, OWNED, -1
43, 16, Tech, TECH_BRONZE_WORKING, 0.0, OWNED, -1
43, 16, Tech, TECH_THE_WHEEL, 0.0, OWNED, -1
43, 16, Tech, TECH_CELESTIAL_NAVIGATION, 0.0, OWNED, -1
43, 16, Tech, TECH_CURRENCY, 0.0, OWNED, -1
43, 16, Tech, TECH_HORSEBACK_RIDING, 0.0, OWNED, -1
43, 16, Tech, TECH_IRON_WORKING, 0.0, OWNED, -1
43, 16, Tech, TECH_SHIPBUILDING, 0.0, OWNED, -1
43, 16, Tech, TECH_MATHEMATICS, 0.0, OWNED, -1
43, 16, Tech, TECH_CONSTRUCTION, 0.0, OWNED, -1
43, 16, Tech, TECH_ENGINEERING, 0.0, OWNED, -1
43, 16, Tech, TECH_MILITARY_TACTICS, 366.1, , 23
43, 16, Tech, TECH_APPRENTICESHIP, 0.0, OWNED, -1
43, 16, Tech, TECH_MACHINERY, 0.0, OWNED, -1
43, 16, Tech, TECH_EDUCATION, 24.0, , 30
43, 16, Tech, TECH_STIRRUPS, 657.3, RESEARCHING, 18
43, 16, Tech, TECH_MILITARY_ENGINEERING, 40.3, , 30
43, 16, Tech, TECH_CASTLES, 24.0, , 30
43, 16, Tech, TECH_CARTOGRAPHY, -9899.9, , 70
43, 16, Tech, TECH_MASS_PRODUCTION, -9509.8, , 123
43, 16, Tech, TECH_BANKING, -9317.7, , 95
43, 16, Tech, TECH_GUNPOWDER, -9301.4, , 95
43, 16, Tech, TECH_PRINTING, 3.6, , 47
43, 16, Tech, TECH_SQUARE_RIGGING, -9899.9, , 127
43, 16, Tech, TECH_ASTRONOMY, -9975.0, , 87
43, 16, Tech, TECH_METAL_CASTING, -9301.4, BOOSTED, 129
43, 16, Tech, TECH_SIEGE_TACTICS, -9975.0, , 87
43, 16, Tech, TECH_SCIENTIFIC_THEORY, -9317.7, , 225
43, 16, Tech, TECH_MILITARY_SCIENCE, -9971.4, , 207
43, 16, Tech, TECH_BUTTRESS, 99.1, , 23
43, 17, Tech, TECH_POTTERY, 0.0, OWNED, -1
43, 17, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED, -1
43, 17, Tech, TECH_MINING, 0.0, OWNED, -1
43, 17, Tech, TECH_SAILING, 0.0, OWNED, -1
43, 17, Tech, TECH_ASTROLOGY, 0.0, OWNED, -1
43, 17, Tech, TECH_IRRIGATION, 0.0, OWNED, -1
43, 17, Tech, TECH_ARCHERY, 0.0, OWNED, -1
43, 17, Tech, TECH_WRITING, 0.0, OWNED, -1
43, 17, Tech, TECH_MASONRY, 0.0, OWNED, -1
43, 17, Tech, TECH_BRONZE_WORKING, 0.0, OWNED, -1
43, 17, Tech, TECH_THE_WHEEL, 0.0, OWNED, -1
43, 17, Tech, TECH_CELESTIAL_NAVIGATION, 0.0, OWNED, -1
43, 17, Tech, TECH_CURRENCY, 0.0, OWNED, -1
43, 17, Tech, TECH_HORSEBACK_RIDING, 0.0, OWNED, -1
43, 17, Tech, TECH_IRON_WORKING, 0.0, OWNED, -1
43, 17, Tech, TECH_SHIPBUILDING, 0.0, OWNED, -1
43, 17, Tech, TECH_MATHEMATICS, 0.0, OWNED, -1
43, 17, Tech, TECH_CONSTRUCTION, 120.7, BOOSTED, 1
43, 17, Tech, TECH_ENGINEERING, 0.0, OWNED, -1
43, 17, Tech, TECH_MILITARY_TACTICS, 119.7, , 32
43, 17, Tech, TECH_APPRENTICESHIP, 0.0, OWNED, -1
43, 17, Tech, TECH_MACHINERY, 120.7, RESEARCHING, 1
43, 17, Tech, TECH_EDUCATION, 7.9, , 42
43, 17, Tech, TECH_STIRRUPS, 26.9, BOOSTED, 25
43, 17, Tech, TECH_MILITARY_ENGINEERING, 126.2, , 43
43, 17, Tech, TECH_CASTLES, 127.2, , 43
43, 17, Tech, TECH_CARTOGRAPHY, -9946.4, , 97
43, 17, Tech, TECH_MASS_PRODUCTION, -9818.7, , 171
43, 17, Tech, TECH_BANKING, -9964.2, , 132
43, 17, Tech, TECH_GUNPOWDER, -9845.9, , 133
43, 17, Tech, TECH_PRINTING, -9878.3, , 66
43, 17, Tech, TECH_SQUARE_RIGGING, -9946.4, , 177
43, 17, Tech, TECH_ASTRONOMY, -9991.1, , 122
43, 17, Tech, TECH_SIEGE_TACTICS, -9871.8, , 123
43, 17, Tech, TECH_SCIENTIFIC_THEORY, -9964.2, , 314
43, 17, Tech, TECH_BUTTRESS, 52.6, , 32
43, 20, Tech, TECH_POTTERY, 0.0, OWNED, -1
43, 20, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED, -1
43, 20, Tech, TECH_MINING, 0.0, OWNED, -1
43, 20, Tech, TECH_SAILING, 0.0, OWNED, -1
43, 20, Tech, TECH_ASTROLOGY, 0.0, OWNED, -1
43, 20, Tech, TECH_IRRIGATION, 0.0, OWNED, -1
43, 20, Tech, TECH_ARCHERY, 0.0, OWNED, -1
43, 20, Tech, TECH_WRITING, 0.0, OWNED, -1
43, 20, Tech, TECH_MASONRY, 0.0, OWNED, -1
43, 20, Tech, TECH_BRONZE_WORKING, 0.0, OWNED, -1
43, 20, Tech, TECH_THE_WHEEL, 0.0, OWNED, -1
43, 20, Tech, TECH_CELESTIAL_NAVIGATION, 0.0, OWNED, -1
43, 20, Tech, TECH_CURRENCY, 0.0, OWNED, -1
43, 20, Tech, TECH_HORSEBACK_RIDING, 0.0, OWNED, -1
43, 20, Tech, TECH_IRON_WORKING, 0.0, OWNED, -1
43, 20, Tech, TECH_SHIPBUILDING, 221.2, RESEARCHING, 1
43, 20, Tech, TECH_MATHEMATICS, 0.0, OWNED, -1
43, 20, Tech, TECH_CONSTRUCTION, 120.7, BOOSTED, 1
43, 20, Tech, TECH_ENGINEERING, 0.0, OWNED, -1
43, 20, Tech, TECH_MILITARY_TACTICS, 178.1, , 20
43, 20, Tech, TECH_APPRENTICESHIP, 0.0, OWNED, -1
43, 20, Tech, TECH_MACHINERY, 0.0, OWNED, -1
43, 20, Tech, TECH_EDUCATION, 28.3, , 29
43, 20, Tech, TECH_STIRRUPS, 73.2, BOOSTED, 14
43, 20, Tech, TECH_MILITARY_ENGINEERING, 178.8, , 30
43, 20, Tech, TECH_CASTLES, 144.7, , 30
43, 20, Tech, TECH_CARTOGRAPHY, -9667.6, , 70
43, 20, Tech, TECH_MASS_PRODUCTION, -9461.3, , 119
43, 20, Tech, TECH_BANKING, -9897.5, , 92
43, 20, Tech, TECH_GUNPOWDER, -9747.0, , 93
43, 20, Tech, TECH_PRINTING, 1.4, , 49
43, 20, Tech, TECH_ASTRONOMY, -9970.7, , 90
43, 20, Tech, TECH_SIEGE_TACTICS, -9854.3, , 91
43, 20, Tech, TECH_SCIENTIFIC_THEORY, -9897.5, , 234
43, 20, Tech, TECH_BUTTRESS, 331.4, GOAL, 21
43, 21, Tech, TECH_POTTERY, 0.0, OWNED, -1
43, 21, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED, -1
43, 21, Tech, TECH_MINING, 0.0, OWNED, -1
43, 21, Tech, TECH_SAILING, 0.0, OWNED, -1
43, 21, Tech, TECH_ASTROLOGY, 0.0, OWNED, -1
43, 21, Tech, TECH_IRRIGATION, 0.0, OWNED, -1
43, 21, Tech, TECH_ARCHERY, 0.0, OWNED, -1
43, 21, Tech, TECH_WRITING, 0.0, OWNED, -1
43, 21, Tech, TECH_MASONRY, 0.0, OWNED, -1
43, 21, Tech, TECH_BRONZE_WORKING, 0.0, OWNED, -1
43, 21, Tech, TECH_THE_WHEEL, 0.0, OWNED, -1
43, 21, Tech, TECH_CELESTIAL_NAVIGATION, 0.0, OWNED, -1
43, 21, Tech, TECH_CURRENCY, 0.0, OWNED, -1
43, 21, Tech, TECH_HORSEBACK_RIDING, 0.0, OWNED, -1
43, 21, Tech, TECH_IRON_WORKING, 0.0, OWNED, -1
43, 21, Tech, TECH_SHIPBUILDING, 221.2, , 1
43, 21, Tech, TECH_MATHEMATICS, 0.0, OWNED, -1
43, 21, Tech, TECH_CONSTRUCTION, 120.7, BOOSTED, 1
43, 21, Tech, TECH_ENGINEERING, 0.0, OWNED, -1
43, 21, Tech, TECH_MILITARY_TACTICS, 86.1, , 29
43, 21, Tech, TECH_APPRENTICESHIP, 0.0, OWNED, -1
43, 21, Tech, TECH_MACHINERY, 0.0, OWNED, -1
43, 21, Tech, TECH_EDUCATION, 14.2, , 38
43, 21, Tech, TECH_STIRRUPS, 172.1, RESEARCHING, 18
43, 21, Tech, TECH_MILITARY_ENGINEERING, 149.8, , 39
43, 21, Tech, TECH_CASTLES, 131.5, , 39
43, 21, Tech, TECH_CARTOGRAPHY, -9718.7, , 88
43, 21, Tech, TECH_MASS_PRODUCTION, -9618.4, , 155
43, 21, Tech, TECH_BANKING, -9812.7, , 114
43, 21, Tech, TECH_GUNPOWDER, -9677.1, , 115
43, 21, Tech, TECH_PRINTING, -9999.0, , 58
43, 21, Tech, TECH_ASTRONOMY, -9984.8, , 109
43, 21, Tech, TECH_SIEGE_TACTICS, -9867.5, , 110
43, 21, Tech, TECH_SCIENTIFIC_THEORY, -9812.7, , 275
43, 21, Tech, TECH_BUTTRESS, 280.3, , 30
43, 62, Tech, TECH_POTTERY, 0.0, OWNED, -1
43, 62, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED, -1
43, 62, Tech, TECH_MINING, 136.8, RESEARCHING, 9
43, 62, Tech, TECH_SAILING, 101.6, , 18
43, 62, Tech, TECH_ASTROLOGY, 122.7, , 18
43, 62, Tech, TECH_IRRIGATION, 93.1, , 18
43, 62, Tech, TECH_ARCHERY, 139.6, , 18
43, 62, Tech, TECH_WRITING, 0.0, OWNED, -1
43, 62, Tech, TECH_MASONRY, 155.9, , 39
43, 62, Tech, TECH_BRONZE_WORKING, 159.3, GOAL, 39
43, 62, Tech, TECH_THE_WHEEL, 154.3, , 39
43, 62, Tech, TECH_CELESTIAL_NAVIGATION, -9897.4, , 78
43, 62, Tech, TECH_CURRENCY, -9999.0, , 60
43, 62, Tech, TECH_HORSEBACK_RIDING, -9859.4, , 78
43, 62, Tech, TECH_IRON_WORKING, -9839.7, , 99
43, 62, Tech, TECH_SHIPBUILDING, -9897.4, , 118
43, 62, Tech, TECH_MATHEMATICS, -9999.0, , 160
43, 62, Tech, TECH_CONSTRUCTION, -9703.4, , 217
43, 62, Tech, TECH_ENGINEERING, -9844.7, , 139
43, 62, Tech, TECH_MILITARY_TACTICS, -9999.0, , 355
43, 62, Tech, TECH_APPRENTICESHIP, -9859.4, , 333
43, 62, Tech, TECH_BUTTRESS, -9897.4, , 473
43, 0, Tech, TECH_POTTERY, 0.0, OWNED, -1
43, 0, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED, -1
43, 0, Tech, TECH_MINING, 0.0, OWNED, -1
43, 0, Tech, TECH_SAILING, 0.0, OWNED, -1
43, 0, Tech, TECH_ASTROLOGY, 331.8, BOOSTED, 1
43, 0, Tech, TECH_IRRIGATION, 0.0, OWNED, -1
43, 0, Tech, TECH_ARCHERY, 0.0, OWNED, -1
43, 0, Tech, TECH_WRITING, 0.0, OWNED, -1
43, 0, Tech, TECH_MASONRY, 0.0, OWNED, -1
43, 0, Tech, TECH_BRONZE_WORKING, 0.0, OWNED, -1
43, 0, Tech, TECH_THE_WHEEL, 0.0, OWNED, -1
43, 0, Tech, TECH_CELESTIAL_NAVIGATION, 0.0, OWNED, -1
43, 0, Tech, TECH_CURRENCY, 0.0, OWNED, -1
43, 0, Tech, TECH_HORSEBACK_RIDING, 0.0, OWNED, -1
43, 0, Tech, TECH_IRON_WORKING, 0.0, OWNED, -1
43, 0, Tech, TECH_SHIPBUILDING, 0.0, OWNED, -1
43, 0, Tech, TECH_MATHEMATICS, 0.0, OWNED, -1
43, 0, Tech, TECH_CONSTRUCTION, 120.7, BOOSTED, 1
43, 0, Tech, TECH_ENGINEERING, 432.2, BOOSTED, 1
43, 0, Tech, TECH_MILITARY_TACTICS, 1664.6, , 3
43, 0, Tech, TECH_APPRENTICESHIP, 0.0, OWNED, -1
43, 0, Tech, TECH_MACHINERY, 1643.9, BOOSTED, 3
43, 0, Tech, TECH_EDUCATION, 113.0, , 4
43, 0, Tech, TECH_STIRRUPS, 0.0, OWNED, -1
43, 0, Tech, TECH_MILITARY_ENGINEERING, 692.1, , 5
43, 0, Tech, TECH_CASTLES, 728.1, , 5
43, 0, Tech, TECH_CARTOGRAPHY, 525.0, , 7
43, 0, Tech, TECH_MASS_PRODUCTION, 2168.7, , 14
43, 0, Tech, TECH_BANKING, 197.9, , 10
43, 0, Tech, TECH_GUNPOWDER, 753.4, , 11
43, 0, Tech, TECH_PRINTING, 1726.0, , 9
43, 0, Tech, TECH_SQUARE_RIGGING, 578.2, , 14
43, 0, Tech, TECH_ASTRONOMY, 186.5, , 11
43, 0, Tech, TECH_SIEGE_TACTICS, 794.4, , 12
43, 0, Tech, TECH_SCIENTIFIC_THEORY, 297.3, , 26
43, 0, Tech, TECH_BUTTRESS, 321.8, RESEARCHING, 1
43, 1, Tech, TECH_POTTERY, 0.0, OWNED, -1
43, 1, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED, -1
43, 1, Tech, TECH_MINING, 0.0, OWNED, -1
43, 1, Tech, TECH_SAILING, 816.5, BOOSTED, 1
43, 1, Tech, TECH_ASTROLOGY, 352.0, BOOSTED, 1
43, 1, Tech, TECH_IRRIGATION, 0.0, OWNED, -1
43, 1, Tech, TECH_ARCHERY, 0.0, OWNED, -1
43, 1, Tech, TECH_WRITING, 0.0, OWNED, -1
43, 1, Tech, TECH_MASONRY, 234.0, BOOSTED, 1
43, 1, Tech, TECH_BRONZE_WORKING, 0.0, OWNED, -1
43, 1, Tech, TECH_THE_WHEEL, 0.0, OWNED, -1
43, 1, Tech, TECH_CELESTIAL_NAVIGATION, 1173.5, BOOSTED, 2
43, 1, Tech, TECH_CURRENCY, 0.0, OWNED, -1
43, 1, Tech, TECH_HORSEBACK_RIDING, 0.0, OWNED, -1
43, 1, Tech, TECH_IRON_WORKING, 680.7, BOOSTED, 1
43, 1, Tech, TECH_SHIPBUILDING, 1097.7, BOOSTED, 2
43, 1, Tech, TECH_MATHEMATICS, 0.0, OWNED, -1
43, 1, Tech, TECH_CONSTRUCTION, 349.8, BOOSTED, 2
43, 1, Tech, TECH_ENGINEERING, 0.0, OWNED, -1
43, 1, Tech, TECH_MILITARY_TACTICS, 1681.0, BOOSTED, 1
43, 1, Tech, TECH_APPRENTICESHIP, 231.3, RESEARCHING, 1
43, 1, Tech, TECH_MACHINERY, 1818.8, BOOSTED, 2
43, 1, Tech, TECH_EDUCATION, 356.7, BOOSTED, 2
43, 1, Tech, TECH_STIRRUPS, 827.5, BOOSTED, 2
43, 1, Tech, TECH_MILITARY_ENGINEERING, 930.2, BOOSTED, 3
43, 1, Tech, TECH_CASTLES, 952.9, BOOSTED, 3
43, 1, Tech, TECH_BANKING, 1066.0, BOOSTED, 4
43, 1, Tech, TECH_PRINTING, 1928.6, , 3
43, 1, Tech, TECH_ASTRONOMY, 461.0, , 4
43, 1, Tech, TECH_BUTTRESS, 1427.0, BOOSTED, 3
43, 2, Tech, TECH_POTTERY, 0.0, OWNED, -1
43, 2, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED, -1
43, 2, Tech, TECH_MINING, 0.0, OWNED, -1
43, 2, Tech, TECH_SAILING, 0.0, OWNED, -1
43, 2, Tech, TECH_ASTROLOGY, 0.0, OWNED, -1
43, 2, Tech, TECH_IRRIGATION, 0.0, OWNED, -1
43, 2, Tech, TECH_ARCHERY, 0.0, OWNED, -1
43, 2, Tech, TECH_WRITING, 0.0, OWNED, -1
43, 2, Tech, TECH_MASONRY, 0.0, OWNED, -1
43, 2, Tech, TECH_BRONZE_WORKING, 0.0, OWNED, -1
43, 2, Tech, TECH_THE_WHEEL, 0.0, OWNED, -1
43, 2, Tech, TECH_CELESTIAL_NAVIGATION, 0.0, OWNED, -1
43, 2, Tech, TECH_CURRENCY, 0.0, OWNED, -1
43, 2, Tech, TECH_HORSEBACK_RIDING, 0.0, OWNED, -1
43, 2, Tech, TECH_IRON_WORKING, 0.0, OWNED, -1
43, 2, Tech, TECH_SHIPBUILDING, 0.0, OWNED, -1
43, 2, Tech, TECH_MATHEMATICS, 0.0, OWNED, -1
43, 2, Tech, TECH_CONSTRUCTION, 0.0, OWNED, -1
43, 2, Tech, TECH_ENGINEERING, 539.5, BOOSTED, 1
43, 2, Tech, TECH_MILITARY_TACTICS, 1132.7, , 3
43, 2, Tech, TECH_APPRENTICESHIP, 0.0, OWNED, -1
43, 2, Tech, TECH_MACHINERY, 1683.6, BOOSTED, 3
43, 2, Tech, TECH_EDUCATION, 134.8, , 4
43, 2, Tech, TECH_STIRRUPS, 0.0, OWNED, -1
43, 2, Tech, TECH_MILITARY_ENGINEERING, 519.2, , 4
43, 2, Tech, TECH_CASTLES, 974.3, BOOSTED, 2
43, 2, Tech, TECH_CARTOGRAPHY, 580.0, , 8
43, 2, Tech, TECH_MASS_PRODUCTION, 1660.2, , 15
43, 2, Tech, TECH_BANKING, 240.8, , 9
43, 2, Tech, TECH_GUNPOWDER, 604.7, , 9
43, 2, Tech, TECH_PRINTING, 1786.0, , 8
43, 2, Tech, TECH_SQUARE_RIGGING, 642.1, , 15
43, 2, Tech, TECH_ASTRONOMY, 223.6, , 11
43, 2, Tech, TECH_METAL_CASTING, 866.6, , 16
43, 2, Tech, TECH_SIEGE_TACTICS, 1066.6, , 9
43, 2, Tech, TECH_SCIENTIFIC_THEORY, 363.3, , 25
43, 2, Tech, TECH_BUTTRESS, 315.6, , 3
43, 3, Tech, TECH_POTTERY, 0.0, OWNED, -1
43, 3, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED, -1
43, 3, Tech, TECH_MINING, 0.0, OWNED, -1
43, 3, Tech, TECH_SAILING, 441.4, BOOSTED, 1
43, 3, Tech, TECH_ASTROLOGY, 0.0, OWNED, -1
43, 3, Tech, TECH_IRRIGATION, 0.0, OWNED, -1
43, 3, Tech, TECH_ARCHERY, 460.6, BOOSTED, 1
43, 3, Tech, TECH_WRITING, 0.0, OWNED, -1
43, 3, Tech, TECH_MASONRY, 0.0, OWNED, -1
43, 3, Tech, TECH_BRONZE_WORKING, 0.0, OWNED, -1
43, 3, Tech, TECH_THE_WHEEL, 711.2, BOOSTED, 1
43, 3, Tech, TECH_CELESTIAL_NAVIGATION, 779.0, BOOSTED, 2
43, 3, Tech, TECH_CURRENCY, 0.0, OWNED, -1
43, 3, Tech, TECH_HORSEBACK_RIDING, 566.7, BOOSTED, 2
43, 3, Tech, TECH_IRON_WORKING, 140.7, BOOSTED, 1
43, 3, Tech, TECH_SHIPBUILDING, 653.6, BOOSTED, 2
43, 3, Tech, TECH_MATHEMATICS, 0.0, OWNED, -1
43, 3, Tech, TECH_CONSTRUCTION, 676.5, BOOSTED, 3
43, 3, Tech, TECH_ENGINEERING, 1423.4, BOOSTED, 2
43, 3, Tech, TECH_MILITARY_TACTICS, 931.0, , 1
43, 3, Tech, TECH_APPRENTICESHIP, 758.9, BOOSTED, 3
43, 3, Tech, TECH_MACHINERY, 2730.2, BOOSTED, 4
43, 3, Tech, TECH_BUTTRESS, 946.3, , 3
43, 4, Tech, TECH_POTTERY, 0.0, OWNED, -1
43, 4, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED, -1
43, 4, Tech, TECH_MINING, 0.0, OWNED, -1
43, 4, Tech, TECH_SAILING, 291.6, BOOSTED, 1
43, 4, Tech, TECH_ASTROLOGY, 382.1, BOOSTED, 1
43, 4, Tech, TECH_IRRIGATION, 0.0, OWNED, -1
43, 4, Tech, TECH_ARCHERY, 0.0, OWNED, -1
43, 4, Tech, TECH_WRITING, 0.0, OWNED, -1
43, 4, Tech, TECH_MASONRY, 0.0, OWNED, -1
43, 4, Tech, TECH_BRONZE_WORKING, 0.0, OWNED, -1
43, 4, Tech, TECH_THE_WHEEL, 0.0, OWNED, -1
43, 4, Tech, TECH_CELESTIAL_NAVIGATION, 653.4, BOOSTED, 2
43, 4, Tech, TECH_CURRENCY, 0.0, OWNED, -1
