Game Turn, Player, System, Tree, Node, Result, Data
59, 12, City LOC_CITY_NAME_HATTUSA, Build City District, READY, Sequence, 
59, 12, City LOC_CITY_NAME_HATTUSA, Build City District, READY, Priority, 
59, 12, City LOC_CITY_NAME_HATTUSA, Build City District, READY, Check Plot, Plot 67 75: FEATURE_FLOODPLAINS
59, 12, City LOC_CITY_NAME_HATTUSA, Build City District, READY, Sequence, 
59, 12, City LOC_CITY_NAME_HATTUSA, Build City District, READY, Contract Manager Decorator, 
59, 12, City LOC_CITY_NAME_HATTUSA, Build City District, READY, Add Goal Tech, No tech submitted/No civic submitted
59, 12, City LOC_CITY_NAME_HATTUSA, Build City District, READY, Priority, 
59, 12, City LOC_CITY_NAME_HATTUSA, Build City District, READY, Find Available Unit, Not seeking units
59, 12, City LOC_CITY_NAME_HATTUSA, Build City District, READY, Concurrent, 
59, 12, City LOC_CITY_NAME_HATTUSA, Build City District, READY, Protect Unit, 
59, 12, City LOC_CITY_NAME_HATTUSA, Build City District, READY, Move Unit, 
59, 12, City LOC_CITY_NAME_HATTUSA, Build City District, READY, Clear Plot, Clearing with 0
59, 12, City LOC_CITY_NAME_HATTUSA, Build City District, READY, Reserve Plot, Reserving plot -9999 -9999
59, 12, City LOC_CITY_NAME_HATTUSA, Build City District, READY, Concurrent, 
59, 12, City LOC_CITY_NAME_HATTUSA, Build City District, READY, Contract Manager Decorator, No contract,
59, 12, City LOC_CITY_NAME_HATTUSA, Build City District, READY, Build Unit, Not Building
59, 12, City LOC_CITY_NAME_HATTUSA, Build City District, READY, Has Player Ability, --, Wonders, Failed
59, 12, City LOC_CITY_NAME_HATTUSA, Build City District, READY, Contract Manager Decorator, No contract,
59, 12, City LOC_CITY_NAME_HATTUSA, Build City District, READY, Sequence, 
59, 12, City LOC_CITY_NAME_HATTUSA, Build City District, READY, Priority, 
59, 12, City LOC_CITY_NAME_HATTUSA, Build City District, READY, Find Available Unit, 
59, 12, City LOC_CITY_NAME_HATTUSA, Build City District, READY, Contract Manager Decorator, No contract,
59, 12, City LOC_CITY_NAME_HATTUSA, Build City District, READY, Build Unit, Not Building
59, 12, City LOC_CITY_NAME_HATTUSA, Build City District, READY, Cancel Contract, No contract
59, 12, City LOC_CITY_NAME_HATTUSA, Build City District, READY, Move Unit, 
59, 12, City LOC_CITY_NAME_HATTUSA, Build City District, READY, Build Production, Using builder charge at 67 75
59, 12, City LOC_CITY_NAME_HATTUSA, Build City Building, RUNNING, Sequence, 
59, 12, City LOC_CITY_NAME_HATTUSA, Build City Building, READY, Decode Trigger, Building: BUILDING_CASTLE; Value: 936
59, 12, City LOC_CITY_NAME_HATTUSA, Build City Building, READY, Contract Manager Decorator, Contract 1139: waiting 0 of 5 turns,
59, 12, City LOC_CITY_NAME_HATTUSA, Build City Building, READY, Add Goal Tech, TECH_CASTLES: Done/No civic submitted
59, 12, City LOC_CITY_NAME_HATTUSA, Build City Building, RUNNING, Contract Manager Decorator, Contract 1209: waiting 2 of 5 turns,
59, 12, City LOC_CITY_NAME_HATTUSA, Build City Building, READY, Build Unit, BUILDING_CASTLE: Accepted at 936.0
59, 12, City LOC_CITY_NAME_HATTUSA, Build City Improvement, SUCCESS, Sequence, 
59, 12, City LOC_CITY_NAME_HATTUSA, Build City Improvement, SUCCESS, Decode Trigger, Improve: IMPROVEMENT_FARM; Value: 289
59, 12, City LOC_CITY_NAME_HATTUSA, Build City Improvement, SUCCESS, Sequence, 
59, 12, City LOC_CITY_NAME_HATTUSA, Build City Improvement, SUCCESS, Concurrent, 
59, 12, City LOC_CITY_NAME_HATTUSA, Build City Improvement, SUCCESS, Reserve Plot, Reserving plot 67 70
59, 12, City LOC_CITY_NAME_HATTUSA, Build City Improvement, SUCCESS, Priority, 
59, 12, City LOC_CITY_NAME_HATTUSA, Build City Improvement, FAILURE, Check Plot, Plot 67 70: Clear
59, 12, City LOC_CITY_NAME_HATTUSA, Build City Improvement, SUCCESS, Sequence, 
59, 12, City LOC_CITY_NAME_HATTUSA, Build City Improvement, SUCCESS, Priority, 
59, 12, City LOC_CITY_NAME_HATTUSA, Build City Improvement, SUCCESS, Find Available Unit, Found: UNIT_BUILDER
59, 12, City LOC_CITY_NAME_HATTUSA, Build City Improvement, READY, Contract Manager Decorator, No contract,
59, 12, City LOC_CITY_NAME_HATTUSA, Build City Improvement, READY, Build Unit, Not Building
59, 12, City LOC_CITY_NAME_HATTUSA, Build City Improvement, SUCCESS, Cancel Contract, No contract
59, 12, City LOC_CITY_NAME_HATTUSA, Build City Improvement, SUCCESS, Concurrent, 
59, 12, City LOC_CITY_NAME_HATTUSA, Build City Improvement, SUCCESS, Protect Unit, Protecting 0 units
59, 12, City LOC_CITY_NAME_HATTUSA, Build City Improvement, SUCCESS, Move Unit, Moving unit to 67 70
59, 12, City LOC_CITY_NAME_HATTUSA, Build City Improvement, SUCCESS, Clear Plot, Clearing with 917504
59, 12, City LOC_CITY_NAME_HATTUSA, Build City Improvement, SUCCESS, Sequence, 
59, 12, City LOC_CITY_NAME_HATTUSA, Build City Improvement, SUCCESS, Priority, 
59, 12, City LOC_CITY_NAME_HATTUSA, Build City Improvement, SUCCESS, Find Available Unit, Found: UNIT_BUILDER
59, 12, City LOC_CITY_NAME_HATTUSA, Build City Improvement, READY, Contract Manager Decorator, No contract,
59, 12, City LOC_CITY_NAME_HATTUSA, Build City Improvement, READY, Build Unit, Not Building
59, 12, City LOC_CITY_NAME_HATTUSA, Build City Improvement, SUCCESS, Cancel Contract, No contract
59, 12, City LOC_CITY_NAME_HATTUSA, Build City Improvement, SUCCESS, Concurrent, 
59, 12, City LOC_CITY_NAME_HATTUSA, Build City Improvement, SUCCESS, Protect Unit, Protecting 0 units
59, 12, City LOC_CITY_NAME_HATTUSA, Build City Improvement, SUCCESS, Move Unit, Moving unit to 67 70
59, 12, City LOC_CITY_NAME_HATTUSA, Build City Improvement, SUCCESS, Build Improvement, Building Improvement: IMPROVEMENT_FARM
59, 13, AI_EVENT_GAIN_TECH, Upgrade Units, RUNNING, Concurrent, 
59, 13, AI_EVENT_GAIN_TECH, Upgrade Units, SUCCESS, Find Available Unit, 
59, 13, AI_EVENT_GAIN_TECH, Upgrade Units, SUCCESS, Find Unit Targets, 
59, 13, AI_EVENT_GAIN_TECH, Upgrade Units, SUCCESS, Upgrade Units, 
59, 13, AI_EVENT_GAIN_TECH, Upgrade Units, RUNNING, Move Unit, 
59, 13, City LOC_CITY_NAME_JOHANNESBURG, Simple City Tree, SUCCESS, Concurrent, 
59, 13, City LOC_CITY_NAME_JOHANNESBURG, Simple City Tree, SUCCESS, City Attack, No enemy units in range
59, 13, City LOC_CITY_NAME_JOHANNESBURG, Build City District, RUNNING, Sequence, 
59, 13, City LOC_CITY_NAME_JOHANNESBURG, Build City District, READY, Decode Trigger, District: DISTRICT_INDUSTRIAL_ZONE; Value: 333
59, 13, City LOC_CITY_NAME_JOHANNESBURG, Build City District, READY, Concurrent, 
59, 13, City LOC_CITY_NAME_JOHANNESBURG, Build City District, READY, Sequence, 
59, 13, City LOC_CITY_NAME_JOHANNESBURG, Build City District, READY, Contract Manager Decorator, No contract,
59, 13, City LOC_CITY_NAME_JOHANNESBURG, Build City District, READY, Purchase Plot, Not Buying anything
59, 13, City LOC_CITY_NAME_JOHANNESBURG, Build City District, READY, Reserve Plot, Reserving plot 58 3
59, 13, City LOC_CITY_NAME_JOHANNESBURG, Build City District, READY, Contract Manager Decorator, 
59, 13, City LOC_CITY_NAME_JOHANNESBURG, Build City District, READY, Add Goal Tech, No tech submitted/No civic submitted
59, 13, City LOC_CITY_NAME_JOHANNESBURG, Build City District, RUNNING, Sequence, 
59, 13, City LOC_CITY_NAME_JOHANNESBURG, Build City District, READY, Priority, 
59, 13, City LOC_CITY_NAME_JOHANNESBURG, Build City District, READY, Check Plot, Plot 58 3: Clear
59, 13, City LOC_CITY_NAME_JOHANNESBURG, Build City District, READY, Sequence, 
59, 13, City LOC_CITY_NAME_JOHANNESBURG, Build City District, READY, Contract Manager Decorator, 
59, 13, City LOC_CITY_NAME_JOHANNESBURG, Build City District, READY, Add Goal Tech, No tech submitted/No civic submitted
59, 13, City LOC_CITY_NAME_JOHANNESBURG, Build City District, READY, Priority, 
59, 13, City LOC_CITY_NAME_JOHANNESBURG, Build City District, READY, Find Available Unit, Seeking: UNIT_BUILDER
59, 13, City LOC_CITY_NAME_JOHANNESBURG, Build City District, READY, Concurrent, 
59, 13, City LOC_CITY_NAME_JOHANNESBURG, Build City District, READY, Protect Unit, 
59, 13, City LOC_CITY_NAME_JOHANNESBURG, Build City District, READY, Move Unit, 
59, 13, City LOC_CITY_NAME_JOHANNESBURG, Build City District, READY, Clear Plot, Clearing with 0
59, 13, City LOC_CITY_NAME_JOHANNESBURG, Build City District, READY, Reserve Plot, Reserving plot -9999 -9999
59, 13, City LOC_CITY_NAME_JOHANNESBURG, Build City District, RUNNING, Concurrent, 
59, 13, City LOC_CITY_NAME_JOHANNESBURG, Build City District, RUNNING, Contract Manager Decorator, Contract 1210: waiting 2 of 15 turns,
59, 13, City LOC_CITY_NAME_JOHANNESBURG, Build City District, READY, Build Unit, DISTRICT_INDUSTRIAL_ZONE: Accepted at 333.0
59, 13, City LOC_CITY_NAME_JOHANNESBURG, Build City District, SUCCESS, Has Player Ability, --, Wonders, Failed
59, 13, City LOC_CITY_NAME_JOHANNESBURG, Build City District, READY, Contract Manager Decorator, Contract 1210: waiting 0 of -1 turns,
59, 13, City LOC_CITY_NAME_JOHANNESBURG, Build City District, READY, Sequence, 
59, 13, City LOC_CITY_NAME_JOHANNESBURG, Build City District, READY, Priority, 
59, 13, City LOC_CITY_NAME_JOHANNESBURG, Build City District, READY, Find Available Unit, 
59, 13, City LOC_CITY_NAME_JOHANNESBURG, Build City District, READY, Contract Manager Decorator, No contract,
59, 13, City LOC_CITY_NAME_JOHANNESBURG, Build City District, READY, Build Unit, Not Building
59, 13, City LOC_CITY_NAME_JOHANNESBURG, Build City District, READY, Cancel Contract, No contract
59, 13, City LOC_CITY_NAME_JOHANNESBURG, Build City District, READY, Move Unit, 
59, 13, City LOC_CITY_NAME_JOHANNESBURG, Build City District, READY, Build Production, Using builder charge at 58 3
59, 13, Military Op, Naval Superiority Tree, RUNNING, Sequence, 
59, 13, Military Op, Naval Superiority Tree, READY, Decode Trigger, Value: 100
59, 13, Military Op, Naval Superiority Tree, RUNNING, Concurrent, 
59, 13, Military Op, Naval Superiority Tree, SUCCESS, Operation Defend Units, 
59, 13, Military Op, Naval Superiority Tree, RUNNING, Recruit Units, Recruited: 0; Recruiting: NONE Total: 0. Ready: NO
59, 13, Military Op, Naval Superiority Tree, SUCCESS, Operation Attack Units, 
59, 13, Military Op, Naval Superiority Tree, READY, Concurrent, 
59, 13, Military Op, Naval Superiority Tree, READY, Recruit Units, Recruited: 0; Recruiting: UNIT_SETTLER Total: 0. Ready: NO
59, 13, Military Op, Naval Superiority Tree, READY, Operation Defend Units, 
59, 13, Military Op, Naval Superiority Tree, READY, Naval Choose Target, 
59, 13, Military Op, Naval Superiority Tree, READY, Concurrent, 
59, 13, Military Op, Naval Superiority Tree, READY, Operation Move, Inactive
59, 13, Military Op, Naval Superiority Tree, READY, Operation Attack Units, 
59, 13, Military Op, Naval Superiority Tree, READY, Naval Pillage, 
59, 13, Military Op, Naval Superiority Tree, READY, Naval Patrol, 
59, 13, City LOC_CITY_NAME_JOHANNESBURG, Build City Building, RUNNING, Sequence, 
59, 13, City LOC_CITY_NAME_JOHANNESBURG, Build City Building, READY, Decode Trigger, Building: BUILDING_CASTLE; Value: 454
59, 13, City LOC_CITY_NAME_JOHANNESBURG, Build City Building, RUNNING, Contract Manager Decorator, Contract 1140: running,
59, 13, City LOC_CITY_NAME_JOHANNESBURG, Build City Building, READY, Add Goal Tech, TECH_CASTLES: Building/No civic submitted
59, 13, City LOC_CITY_NAME_JOHANNESBURG, Build City Building, READY, Contract Manager Decorator, No contract,
59, 13, City LOC_CITY_NAME_JOHANNESBURG, Build City Building, READY, Build Unit, Not Building
59, 14, Defense LOC_CITY_NAME_LISBON, Simple City Defense, RUNNING, Concurrent, 
59, 14, Defense LOC_CITY_NAME_LISBON, Simple City Defense, SUCCESS, Is City Threatened, City under threat
59, 14, Defense LOC_CITY_NAME_LISBON, Simple City Defense, SUCCESS, Operation Defend Units, 
59, 14, Defense LOC_CITY_NAME_LISBON, Simple City Defense, RUNNING, Concurrent, 
59, 14, Defense LOC_CITY_NAME_LISBON, Simple City Defense, SUCCESS, Recruit Units, Recruited: 1; Recruiting: NONE Total: 1. Ready: YES
59, 14, Defense LOC_CITY_NAME_LISBON, Simple City Defense, RUNNING, Priority, 
59, 14, Defense LOC_CITY_NAME_LISBON, Simple City Defense, FAILURE, Can Alpha City, No Alpha
59, 14, Defense LOC_CITY_NAME_LISBON, Simple City Defense, RUNNING, Garrison City, 
59, 14, Defense LOC_CITY_NAME_LISBON, Simple City Defense, RUNNING, Operation Attack City, 
59, 14, Defense LOC_CITY_NAME_LISBON, Simple City Defense, SUCCESS, Operation Attack Units, 
59, 14, Defense LOC_CITY_NAME_LISBON, Simple City Defense, RUNNING, Operation Move, Moving to target position 2: 26target position 2: 26
59, 14, AI_EVENT_GAIN_TECH, Upgrade Units, FAILURE, Concurrent, 
59, 14, AI_EVENT_GAIN_TECH, Upgrade Units, FAILURE, Find Available Unit, 
59, 14, AI_EVENT_GAIN_TECH, Upgrade Units, READY, Find Unit Targets, 
59, 14, AI_EVENT_GAIN_TECH, Upgrade Units, READY, Upgrade Units, 
59, 14, AI_EVENT_GAIN_TECH, Upgrade Units, READY, Move Unit, 
59, 14, City LOC_CITY_NAME_LISBON, Simple City Tree, SUCCESS, Concurrent, 
59, 14, City LOC_CITY_NAME_LISBON, Simple City Tree, SUCCESS, City Attack, Attacked: UNIT_SKIRMISHER
59, 14, City LOC_CITY_NAME_LISBON, Build City Improvement, FAILURE, Sequence, 
59, 14, City LOC_CITY_NAME_LISBON, Build City Improvement, SUCCESS, Decode Trigger, Improve: IMPROVEMENT_FISHERY; Value: 279
59, 14, City LOC_CITY_NAME_LISBON, Build City Improvement, FAILURE, Sequence, 
59, 14, City LOC_CITY_NAME_LISBON, Build City Improvement, SUCCESS, Concurrent, 
59, 14, City LOC_CITY_NAME_LISBON, Build City Improvement, SUCCESS, Reserve Plot, Reserving plot 4 26
59, 14, City LOC_CITY_NAME_LISBON, Build City Improvement, SUCCESS, Priority, 
59, 14, City LOC_CITY_NAME_LISBON, Build City Improvement, SUCCESS, Check Plot, Plot 4 26: Clear
59, 14, City LOC_CITY_NAME_LISBON, Build City Improvement, READY, Sequence, 
59, 14, City LOC_CITY_NAME_LISBON, Build City Improvement, READY, Priority, 
59, 14, City LOC_CITY_NAME_LISBON, Build City Improvement, READY, Find Available Unit, Seeking: UNIT_BUILDER
59, 14, City LOC_CITY_NAME_LISBON, Build City Improvement, READY, Contract Manager Decorator, No contract,
59, 14, City LOC_CITY_NAME_LISBON, Build City Improvement, READY, Build Unit, Not Building
59, 14, City LOC_CITY_NAME_LISBON, Build City Improvement, READY, Cancel Contract, No contract
59, 14, City LOC_CITY_NAME_LISBON, Build City Improvement, READY, Concurrent, 
59, 14, City LOC_CITY_NAME_LISBON, Build City Improvement, READY, Protect Unit, 
59, 14, City LOC_CITY_NAME_LISBON, Build City Improvement, READY, Move Unit, 
59, 14, City LOC_CITY_NAME_LISBON, Build City Improvement, READY, Clear Plot, Clearing with 0
59, 14, City LOC_CITY_NAME_LISBON, Build City Improvement, FAILURE, Sequence, 
59, 14, City LOC_CITY_NAME_LISBON, Build City Improvement, SUCCESS, Priority, 
59, 14, City LOC_CITY_NAME_LISBON, Build City Improvement, SUCCESS, Find Available Unit, Found: UNIT_BUILDER
59, 14, City LOC_CITY_NAME_LISBON, Build City Improvement, READY, Contract Manager Decorator, No contract,
59, 14, City LOC_CITY_NAME_LISBON, Build City Improvement, READY, Build Unit, Not Building
59, 14, City LOC_CITY_NAME_LISBON, Build City Improvement, SUCCESS, Cancel Contract, No contract
59, 14, City LOC_CITY_NAME_LISBON, Build City Improvement, FAILURE, Concurrent, 
59, 14, City LOC_CITY_NAME_LISBON, Build City Improvement, SUCCESS, Protect Unit, Protecting 0 units
59, 14, City LOC_CITY_NAME_LISBON, Build City Improvement, FAILURE, Move Unit, 
59, 14, City LOC_CITY_NAME_LISBON, Build City Improvement, READY, Build Improvement, Building Improvement: IMPROVEMENT_BARBARIAN_CAMP
59, 14, City LOC_CITY_NAME_LISBON, Build City Building, RUNNING, Sequence, 
59, 14, City LOC_CITY_NAME_LISBON, Build City Building, SUCCESS, Decode Trigger, Unit: UNIT_CROSSBOWMAN; Value: 96
59, 14, City LOC_CITY_NAME_LISBON, Build City Building, SUCCESS, Contract Manager Decorator, 
59, 14, City LOC_CITY_NAME_LISBON, Build City Building, SUCCESS, Add Goal Tech, No tech submitted/No civic submitted
59, 14, City LOC_CITY_NAME_LISBON, Build City Building, RUNNING, Contract Manager Decorator, No contract,
59, 14, City LOC_CITY_NAME_LISBON, Build City Building, RUNNING, Build Unit, UNIT_CROSSBOWMAN: Accepted at 96.0
59, 14, Military Op, Naval Superiority Tree, RUNNING, Sequence, 
59, 14, Military Op, Naval Superiority Tree, READY, Decode Trigger, Value: 100
59, 14, Military Op, Naval Superiority Tree, RUNNING, Concurrent, 
59, 14, Military Op, Naval Superiority Tree, SUCCESS, Operation Defend Units, 
59, 14, Military Op, Naval Superiority Tree, RUNNING, Recruit Units, Recruited: 0; Recruiting: NONE Total: 0. Ready: NO
59, 14, Military Op, Naval Superiority Tree, SUCCESS, Operation Attack Units, 
59, 14, Military Op, Naval Superiority Tree, READY, Concurrent, 
59, 14, Military Op, Naval Superiority Tree, READY, Recruit Units, Recruited: 0; Recruiting: UNIT_SETTLER Total: 0. Ready: NO
59, 14, Military Op, Naval Superiority Tree, READY, Operation Defend Units, 
59, 14, Military Op, Naval Superiority Tree, READY, Naval Choose Target, 
59, 14, Military Op, Naval Superiority Tree, READY, Concurrent, 
59, 14, Military Op, Naval Superiority Tree, READY, Operation Move, Inactive
59, 14, Military Op, Naval Superiority Tree, READY, Operation Attack Units, 
59, 14, Military Op, Naval Superiority Tree, READY, Naval Pillage, 
59, 14, Military Op, Naval Superiority Tree, READY, Naval Patrol, 
59, 14, City LOC_CITY_NAME_LISBON, Build City District, RUNNING, Sequence, 
59, 14, City LOC_CITY_NAME_LISBON, Build City District, READY, Decode Trigger, District: DISTRICT_COMMERCIAL_HUB; Value: 2350
59, 14, City LOC_CITY_NAME_LISBON, Build City District, READY, Concurrent, 
59, 14, City LOC_CITY_NAME_LISBON, Build City District, READY, Sequence, 
59, 14, City LOC_CITY_NAME_LISBON, Build City District, READY, Contract Manager Decorator, No contract,
59, 14, City LOC_CITY_NAME_LISBON, Build City District, READY, Purchase Plot, Not Buying anything
59, 14, City LOC_CITY_NAME_LISBON, Build City District, READY, Reserve Plot, Reserving plot 1 27
59, 14, City LOC_CITY_NAME_LISBON, Build City District, READY, Contract Manager Decorator, 
59, 14, City LOC_CITY_NAME_LISBON, Build City District, READY, Add Goal Tech, No tech submitted/No civic submitted
59, 14, City LOC_CITY_NAME_LISBON, Build City District, RUNNING, Sequence, 
59, 14, City LOC_CITY_NAME_LISBON, Build City District, READY, Priority, 
59, 14, City LOC_CITY_NAME_LISBON, Build City District, READY, Check Plot, Plot 1 27: Clear
59, 14, City LOC_CITY_NAME_LISBON, Build City District, READY, Sequence, 
59, 14, City LOC_CITY_NAME_LISBON, Build City District, READY, Contract Manager Decorator, 
59, 14, City LOC_CITY_NAME_LISBON, Build City District, READY, Add Goal Tech, No tech submitted/No civic submitted
59, 14, City LOC_CITY_NAME_LISBON, Build City District, READY, Priority, 
59, 14, City LOC_CITY_NAME_LISBON, Build City District, READY, Find Available Unit, Seeking: UNIT_BUILDER
59, 14, City LOC_CITY_NAME_LISBON, Build City District, READY, Concurrent, 
59, 14, City LOC_CITY_NAME_LISBON, Build City District, READY, Protect Unit, 
59, 14, City LOC_CITY_NAME_LISBON, Build City District, READY, Move Unit, 
59, 14, City LOC_CITY_NAME_LISBON, Build City District, READY, Clear Plot, Clearing with 0
59, 14, City LOC_CITY_NAME_LISBON, Build City District, READY, Reserve Plot, Reserving plot -9999 -9999
59, 14, City LOC_CITY_NAME_LISBON, Build City District, RUNNING, Concurrent, 
59, 14, City LOC_CITY_NAME_LISBON, Build City District, RUNNING, Contract Manager Decorator, Contract 1039: waiting 9 of 15 turns,
59, 14, City LOC_CITY_NAME_LISBON, Build City District, READY, Build Unit, DISTRICT_COMMERCIAL_HUB: Accepted at 2350.0
59, 14, City LOC_CITY_NAME_LISBON, Build City District, SUCCESS, Has Player Ability, --, Wonders, Failed
59, 14, City LOC_CITY_NAME_LISBON, Build City District, READY, Contract Manager Decorator, Contract 1039: waiting 0 of -1 turns,
59, 14, City LOC_CITY_NAME_LISBON, Build City District, READY, Sequence, 
59, 14, City LOC_CITY_NAME_LISBON, Build City District, READY, Priority, 
59, 14, City LOC_CITY_NAME_LISBON, Build City District, READY, Find Available Unit, 
59, 14, City LOC_CITY_NAME_LISBON, Build City District, READY, Contract Manager Decorator, No contract,
59, 14, City LOC_CITY_NAME_LISBON, Build City District, READY, Build Unit, Not Building
59, 14, City LOC_CITY_NAME_LISBON, Build City District, READY, Cancel Contract, No contract
59, 14, City LOC_CITY_NAME_LISBON, Build City District, READY, Move Unit, 
59, 14, City LOC_CITY_NAME_LISBON, Build City District, READY, Build Production, Using builder charge at 1 27
59, 15, AI_EVENT_GAIN_TECH, Upgrade Units, FAILURE, Concurrent, 
59, 15, AI_EVENT_GAIN_TECH, Upgrade Units, FAILURE, Find Available Unit, 
59, 15, AI_EVENT_GAIN_TECH, Upgrade Units, READY, Find Unit Targets, 
59, 15, AI_EVENT_GAIN_TECH, Upgrade Units, READY, Upgrade Units, 
59, 15, AI_EVENT_GAIN_TECH, Upgrade Units, READY, Move Unit, 
59, 15, City LOC_CITY_NAME_VATICAN_CITY, Simple City Tree, SUCCESS, Concurrent, 
59, 15, City LOC_CITY_NAME_VATICAN_CITY, Simple City Tree, SUCCESS, City Attack, No enemy units in range
59, 15, City LOC_CITY_NAME_VATICAN_CITY, Build City Building, RUNNING, Sequence, 
59, 15, City LOC_CITY_NAME_VATICAN_CITY, Build City Building, READY, Decode Trigger, Unit: UNIT_HORSEMAN; Value: 25
59, 15, City LOC_CITY_NAME_VATICAN_CITY, Build City Building, READY, Contract Manager Decorator, 
59, 15, City LOC_CITY_NAME_VATICAN_CITY, Build City Building, READY, Add Goal Tech, No tech submitted/No civic submitted
59, 15, City LOC_CITY_NAME_VATICAN_CITY, Build City Building, RUNNING, Contract Manager Decorator, Contract 903: running,
59, 15, City LOC_CITY_NAME_VATICAN_CITY, Build City Building, READY, Build Unit, UNIT_HORSEMAN: Building at 25.0
59, 15, City LOC_CITY_NAME_VATICAN_CITY, Build City District, FAILURE, Sequence, 
59, 15, City LOC_CITY_NAME_VATICAN_CITY, Build City District, READY, Decode Trigger, District: DISTRICT_HOLY_SITE; Value: 793
59, 15, City LOC_CITY_NAME_VATICAN_CITY, Build City District, FAILURE, Concurrent, 
59, 15, City LOC_CITY_NAME_VATICAN_CITY, Build City District, FAILURE, Sequence, 
59, 15, City LOC_CITY_NAME_VATICAN_CITY, Build City District, FAILURE, Contract Manager Decorator, No contract,
59, 15, City LOC_CITY_NAME_VATICAN_CITY, Build City District, READY, Purchase Plot, Not Buying anything
59, 15, City LOC_CITY_NAME_VATICAN_CITY, Build City District, READY, Reserve Plot, Reserving plot 61 20
59, 15, City LOC_CITY_NAME_VATICAN_CITY, Build City District, READY, Contract Manager Decorator, 
59, 15, City LOC_CITY_NAME_VATICAN_CITY, Build City District, READY, Add Goal Tech, No tech submitted/No civic submitted
59, 15, City LOC_CITY_NAME_VATICAN_CITY, Build City District, READY, Sequence, 
59, 15, City LOC_CITY_NAME_VATICAN_CITY, Build City District, READY, Priority, 
59, 15, City LOC_CITY_NAME_VATICAN_CITY, Build City District, READY, Check Plot, Plot 61 20: FEATURE_FLOODPLAINS
59, 15, City LOC_CITY_NAME_VATICAN_CITY, Build City District, READY, Sequence, 
59, 15, City LOC_CITY_NAME_VATICAN_CITY, Build City District, READY, Contract Manager Decorator, 
59, 15, City LOC_CITY_NAME_VATICAN_CITY, Build City District, READY, Add Goal Tech, No tech submitted/No civic submitted
59, 15, City LOC_CITY_NAME_VATICAN_CITY, Build City District, READY, Priority, 
59, 15, City LOC_CITY_NAME_VATICAN_CITY, Build City District, READY, Find Available Unit, Not seeking units
59, 15, City LOC_CITY_NAME_VATICAN_CITY, Build City District, READY, Concurrent, 
59, 15, City LOC_CITY_NAME_VATICAN_CITY, Build City District, READY, Protect Unit, 
59, 15, City LOC_CITY_NAME_VATICAN_CITY, Build City District, READY, Move Unit, 
59, 15, City LOC_CITY_NAME_VATICAN_CITY, Build City District, READY, Clear Plot, Clearing with 0
59, 15, City LOC_CITY_NAME_VATICAN_CITY, Build City District, READY, Reserve Plot, Reserving plot -9999 -9999
59, 15, City LOC_CITY_NAME_VATICAN_CITY, Build City District, READY, Concurrent, 
59, 15, City LOC_CITY_NAME_VATICAN_CITY, Build City District, READY, Contract Manager Decorator, No contract,
59, 15, City LOC_CITY_NAME_VATICAN_CITY, Build City District, READY, Build Unit, Not Building
59, 15, City LOC_CITY_NAME_VATICAN_CITY, Build City District, READY, Has Player Ability, --, Wonders, Failed
59, 15, City LOC_CITY_NAME_VATICAN_CITY, Build City District, READY, Contract Manager Decorator, No contract,
59, 15, City LOC_CITY_NAME_VATICAN_CITY, Build City District, READY, Sequence, 
59, 15, City LOC_CITY_NAME_VATICAN_CITY, Build City District, READY, Priority, 
59, 15, City LOC_CITY_NAME_VATICAN_CITY, Build City District, READY, Find Available Unit, 
59, 15, City LOC_CITY_NAME_VATICAN_CITY, Build City District, READY, Contract Manager Decorator, No contract,
59, 15, City LOC_CITY_NAME_VATICAN_CITY, Build City District, READY, Build Unit, Not Building
59, 15, City LOC_CITY_NAME_VATICAN_CITY, Build City District, READY, Cancel Contract, No contract
59, 15, City LOC_CITY_NAME_VATICAN_CITY, Build City District, READY, Move Unit, 
59, 15, City LOC_CITY_NAME_VATICAN_CITY, Build City District, READY, Build Production, Using builder charge at 61 20
59, 17, AI_EVENT_GAIN_TECH, Upgrade Units, RUNNING, Concurrent, 
59, 17, AI_EVENT_GAIN_TECH, Upgrade Units, SUCCESS, Find Available Unit, 
59, 17, AI_EVENT_GAIN_TECH, Upgrade Units, SUCCESS, Find Unit Targets, 
59, 17, AI_EVENT_GAIN_TECH, Upgrade Units, SUCCESS, Upgrade Units, 
59, 17, AI_EVENT_GAIN_TECH, Upgrade Units, RUNNING, Move Unit, 
59, 17, City LOC_CITY_NAME_YEREVAN, Simple City Tree, SUCCESS, Concurrent, 
59, 17, City LOC_CITY_NAME_YEREVAN, Simple City Tree, SUCCESS, City Attack, No enemy units in range
59, 17, City LOC_CITY_NAME_YEREVAN, Build City District, RUNNING, Sequence, 
59, 17, City LOC_CITY_NAME_YEREVAN, Build City District, READY, Decode Trigger, District: DISTRICT_HOLY_SITE; Value: 843
59, 17, City LOC_CITY_NAME_YEREVAN, Build City District, RUNNING, Concurrent, 
59, 17, City LOC_CITY_NAME_YEREVAN, Build City District, RUNNING, Sequence, 
59, 17, City LOC_CITY_NAME_YEREVAN, Build City District, RUNNING, Contract Manager Decorator, Contract 1040: waiting 9 of 10 turns,
59, 17, City LOC_CITY_NAME_YEREVAN, Build City District, READY, Purchase Plot, Purchase 60 72: Accepted on #1040
59, 17, City LOC_CITY_NAME_YEREVAN, Build City District, READY, Reserve Plot, Reserving plot 60 72
