Game Turn, Event, Attacker, Unit, Defender, Unit, Mayhem, Current Total
55, Declare war, 10, , 3, , 2.0, 3312.0
55, Declare war, 10, , 4, , 2.0, 3314.0
55, Declare war, 14, , 10, , 2.0, 3316.0
55, Declare war, 20, , 10, , 2.0, 3318.0
55, Declare war, 10, , 0, , 2.0, 3320.0
55, Declare war, 10, , 1, , 2.0, 3322.0
55, Declare war, 12, , 10, , 2.0, 3324.0
55, Declare war, 13, , 10, , 2.0, 3326.0
55, Declare war, 10, , 2, , 2.0, 3328.0
55, Declare war, 15, , 10, , 2.0, 3330.0
55, Declare war, 10, , 3, , 2.0, 3332.0
55, Declare war, 10, , 4, , 2.0, 3334.0
55, Declare war, 14, , 10, , 2.0, 3336.0
55, Declare war, 20, , 10, , 2.0, 3338.0
55, Declare war, 10, , 0, , 2.0, 3340.0
55, Declare war, 10, , 1, , 2.0, 3342.0
55, Declare war, 12, , 10, , 2.0, 3344.0
55, Declare war, 13, , 10, , 2.0, 3346.0
55, Declare war, 10, , 2, , 2.0, 3348.0
55, Declare war, 15, , 10, , 2.0, 3350.0
55, Declare war, 10, , 3, , 2.0, 3352.0
55, Declare war, 10, , 4, , 2.0, 3354.0
55, Declare war, 14, , 10, , 2.0, 3356.0
55, Declare war, 20, , 10, , 2.0, 3358.0
55, Declare war, 10, , 12, , 2.0, 3360.0
55, Declare war, 10, , 13, , 2.0, 3362.0
55, Declare war, 10, , 14, , 2.0, 3364.0
55, Declare war, 10, , 15, , 2.0, 3366.0
55, Declare war, 10, , 20, , 2.0, 3368.0
55, Combat, 5, UNIT_MACEDONIAN_HETAIROI, 1, UNIT_BABYLONIAN_SABUM_KIBITTUM, 1.0, 3369.0
55, Combat, 5, District, 2, UNIT_KNIGHT, 1.0, 3370.0
55, Death, 5, DISTRICT_CITY_CENTER, 2, UNIT_KNIGHT, 1.0, 3371.0
55, Combat, 9, UNIT_CROSSBOWMAN, 4, UNIT_KNIGHT, 1.0, 3372.0
55, Combat, 9, UNIT_COURSER, 4, UNIT_CROSSBOWMAN, 1.0, 3373.0
55, Combat, 14, UNIT_CATAPULT, 8, UNIT_GALLEY, 1.0, 3374.0
55, Combat, 14, UNIT_CROSSBOWMAN, 8, UNIT_GALLEY, 1.0, 3375.0
55, Combat, 14, District, 8, UNIT_GALLEY, 1.0, 3376.0
55, Death, 14, DISTRICT_CITY_CENTER, 8, UNIT_GALLEY, 1.0, 3377.0
55, Combat, 0, UNIT_CROSSBOWMAN, 5, District, 1.0, 3378.0
55, Combat, 0, UNIT_KNIGHT, 5, District, 1.0, 3379.0
55, Combat, 0, UNIT_VAMPIRE, 5, District, 1.0, 3380.0
55, Building Pillaged, -1, , 5, BUILDING_MONUMENT, 2.0, 3382.0
55, Building Pillaged, -1, , 5, BUILDING_GRANARY, 2.0, 3384.0
55, Building Pillaged, -1, , 5, BUILDING_WATER_MILL, 2.0, 3386.0
55, Building Pillaged, -1, , 0, BUILDING_MONUMENT, 2.0, 3388.0
55, Building Pillaged, -1, , 0, BUILDING_GRANARY, 2.0, 3390.0
55, Building Pillaged, -1, , 0, BUILDING_WATER_MILL, 2.0, 3392.0
55, Improvement Pillaged, -1, , 0, IMPROVEMENT_FARM, 1.0, 3393.0
55, Improvement Pillaged, -1, , 0, IMPROVEMENT_FARM, 1.0, 3394.0
55, Improvement Pillaged, -1, , 0, IMPROVEMENT_FARM, 1.0, 3395.0
55, Combat, 0, UNIT_KNIGHT, 5, District, 1.0, 3396.0
55, District Death, 0, UNIT_KNIGHT, 5, DISTRICT_CITY_CENTER, 3.0, 3399.0
55, Combat, 4, UNIT_CROSSBOWMAN, 9, UNIT_CROSSBOWMAN, 1.0, 3400.0
55, Death, 4, UNIT_CROSSBOWMAN, 9, UNIT_CROSSBOWMAN, 1.0, 3401.0
55, Building Pillaged, -1, , 18, BUILDING_MONUMENT, 2.0, 3403.0
55, Building Pillaged, -1, , 18, BUILDING_GRANARY, 2.0, 3405.0
55, Building Pillaged, -1, , 18, BUILDING_WATER_MILL, 2.0, 3407.0
55, Improvement Pillaged, -1, , 18, IMPROVEMENT_FARM, 1.0, 3408.0
55, Improvement Pillaged, -1, , 18, IMPROVEMENT_FARM, 1.0, 3409.0
55, Improvement Pillaged, -1, , 18, IMPROVEMENT_FARM, 1.0, 3410.0
55, Declare war, 18, , 5, , 2.0, 3412.0
55, Declare war, 10, , 18, , 2.0, 3414.0
55, Declare war, 18, , 6, , 2.0, 3416.0
55, Declare war, 17, , 18, , 2.0, 3418.0
55, Declare war, 18, , 7, , 2.0, 3420.0
55, Declare war, 18, , 8, , 2.0, 3422.0
55, Declare war, 18, , 9, , 2.0, 3424.0
55, Declare war, 18, , 5, , 2.0, 3426.0
55, Declare war, 10, , 18, , 2.0, 3428.0
55, Declare war, 18, , 6, , 2.0, 3430.0
55, Declare war, 17, , 18, , 2.0, 3432.0
55, Declare war, 18, , 7, , 2.0, 3434.0
55, Declare war, 18, , 8, , 2.0, 3436.0
55, Declare war, 18, , 9, , 2.0, 3438.0
55, Declare war, 18, , 5, , 2.0, 3440.0
55, Declare war, 10, , 18, , 2.0, 3442.0
55, Declare war, 18, , 6, , 2.0, 3444.0
55, Declare war, 17, , 18, , 2.0, 3446.0
55, Declare war, 18, , 7, , 2.0, 3448.0
55, Declare war, 18, , 8, , 2.0, 3450.0
55, Declare war, 18, , 9, , 2.0, 3452.0
55, Declare war, 18, , 5, , 2.0, 3454.0
55, Declare war, 10, , 18, , 2.0, 3456.0
55, Declare war, 18, , 6, , 2.0, 3458.0
55, Declare war, 17, , 18, , 2.0, 3460.0
55, Declare war, 18, , 7, , 2.0, 3462.0
55, Declare war, 18, , 8, , 2.0, 3464.0
55, Declare war, 18, , 9, , 2.0, 3466.0
55, Declare war, 18, , 5, , 2.0, 3468.0
55, Declare war, 10, , 18, , 2.0, 3470.0
55, Declare war, 18, , 6, , 2.0, 3472.0
55, Declare war, 17, , 18, , 2.0, 3474.0
55, Declare war, 18, , 7, , 2.0, 3476.0
55, Declare war, 18, , 8, , 2.0, 3478.0
55, Declare war, 18, , 9, , 2.0, 3480.0
55, Declare war, 18, , 10, , 2.0, 3482.0
55, Declare war, 18, , 17, , 2.0, 3484.0
55, Combat, 4, UNIT_CROSSBOWMAN, 9, UNIT_COURSER, 1.0, 3485.0
55, Death, 4, UNIT_CROSSBOWMAN, 9, UNIT_COURSER, 1.0, 3486.0
55, Combat, 4, UNIT_CROSSBOWMAN, 9, UNIT_CROSSBOWMAN, 1.0, 3487.0
55, Death, 4, UNIT_CROSSBOWMAN, 9, UNIT_CROSSBOWMAN, 1.0, 3488.0
56, Improvement Pillaged, -1, , 3, IMPROVEMENT_MINE, 1.0, 3489.0
56, Improvement Pillaged, -1, , 3, IMPROVEMENT_MINE, 1.0, 3490.0
56, Combat, 5, UNIT_VAMPIRE, 0, UNIT_VAMPIRE, 1.0, 3491.0
56, Combat, 7, UNIT_SKIRMISHER, 14, UNIT_CATAPULT, 1.0, 3492.0
56, Declare war, 17, , 0, , 2.0, 3494.0
56, Declare war, 18, , 17, , 2.0, 3496.0
56, Declare war, 17, , 1, , 2.0, 3498.0
56, Declare war, 12, , 17, , 2.0, 3500.0
56, Declare war, 13, , 17, , 2.0, 3502.0
56, Declare war, 17, , 2, , 2.0, 3504.0
56, Declare war, 15, , 17, , 2.0, 3506.0
56, Declare war, 17, , 3, , 2.0, 3508.0
56, Declare war, 17, , 4, , 2.0, 3510.0
56, Declare war, 14, , 17, , 2.0, 3512.0
56, Declare war, 17, , 0, , 2.0, 3514.0
56, Declare war, 18, , 17, , 2.0, 3516.0
56, Declare war, 17, , 1, , 2.0, 3518.0
56, Declare war, 12, , 17, , 2.0, 3520.0
56, Declare war, 13, , 17, , 2.0, 3522.0
56, Declare war, 17, , 2, , 2.0, 3524.0
56, Declare war, 15, , 17, , 2.0, 3526.0
56, Declare war, 17, , 3, , 2.0, 3528.0
56, Declare war, 17, , 4, , 2.0, 3530.0
56, Declare war, 14, , 17, , 2.0, 3532.0
56, Declare war, 17, , 0, , 2.0, 3534.0
56, Declare war, 18, , 17, , 2.0, 3536.0
56, Declare war, 17, , 1, , 2.0, 3538.0
56, Declare war, 12, , 17, , 2.0, 3540.0
56, Declare war, 13, , 17, , 2.0, 3542.0
56, Declare war, 17, , 2, , 2.0, 3544.0
56, Declare war, 15, , 17, , 2.0, 3546.0
56, Declare war, 17, , 3, , 2.0, 3548.0
56, Declare war, 17, , 4, , 2.0, 3550.0
56, Declare war, 14, , 17, , 2.0, 3552.0
56, Declare war, 17, , 0, , 2.0, 3554.0
56, Declare war, 18, , 17, , 2.0, 3556.0
56, Declare war, 17, , 1, , 2.0, 3558.0
56, Declare war, 12, , 17, , 2.0, 3560.0
56, Declare war, 13, , 17, , 2.0, 3562.0
56, Declare war, 17, , 2, , 2.0, 3564.0
56, Declare war, 15, , 17, , 2.0, 3566.0
56, Declare war, 17, , 3, , 2.0, 3568.0
56, Declare war, 17, , 4, , 2.0, 3570.0
56, Declare war, 14, , 17, , 2.0, 3572.0
56, Declare war, 17, , 0, , 2.0, 3574.0
56, Declare war, 18, , 17, , 2.0, 3576.0
56, Declare war, 17, , 1, , 2.0, 3578.0
56, Declare war, 12, , 17, , 2.0, 3580.0
56, Declare war, 13, , 17, , 2.0, 3582.0
56, Declare war, 17, , 2, , 2.0, 3584.0
56, Declare war, 15, , 17, , 2.0, 3586.0
56, Declare war, 17, , 3, , 2.0, 3588.0
56, Declare war, 17, , 4, , 2.0, 3590.0
56, Declare war, 14, , 17, , 2.0, 3592.0
56, Declare war, 17, , 12, , 2.0, 3594.0
56, Declare war, 17, , 13, , 2.0, 3596.0
56, Declare war, 17, , 14, , 2.0, 3598.0
56, Declare war, 17, , 15, , 2.0, 3600.0
56, Declare war, 17, , 18, , 2.0, 3602.0
56, Combat, 9, UNIT_KNIGHT, 4, UNIT_CROSSBOWMAN, 1.0, 3603.0
56, Combat, 14, UNIT_CATAPULT, 7, UNIT_SKIRMISHER, 1.0, 3604.0
56, Combat, 14, District, 7, UNIT_SKIRMISHER, 1.0, 3605.0
56, Combat, 0, UNIT_KNIGHT, 5, UNIT_VAMPIRE, 1.0, 3606.0
56, Combat, 0, UNIT_KNIGHT, 5, UNIT_VAMPIRE, 1.0, 3607.0
56, Combat, 4, UNIT_CROSSBOWMAN, 9, UNIT_KNIGHT, 1.0, 3608.0
56, Combat, 4, UNIT_CROSSBOWMAN, 9, UNIT_KNIGHT, 1.0, 3609.0
56, Death, 4, UNIT_CROSSBOWMAN, 9, UNIT_KNIGHT, 1.0, 3610.0
56, Building Pillaged, -1, , 9, BUILDING_SHRINE, 2.0, 3612.0
57, Improvement Pillaged, -1, , 13, IMPROVEMENT_FARM, 1.0, 3613.0
57, Combat, 5, UNIT_SKIRMISHER, 2, UNIT_INDIAN_VARU, 1.0, 3614.0
57, Combat, 5, UNIT_KNIGHT, 0, UNIT_KNIGHT, 1.0, 3615.0
57, Combat, 7, UNIT_MAN_AT_ARMS, 14, UNIT_CATAPULT, 1.0, 3616.0
57, Death, 7, UNIT_MAN_AT_ARMS, 14, UNIT_CATAPULT, 1.0, 3617.0
57, Combat, 9, UNIT_CROSSBOWMAN, 4, UNIT_VAMPIRE, 1.0, 3618.0
57, Combat, 9, UNIT_MUSKETMAN, 4, UNIT_CROSSBOWMAN, 1.0, 3619.0
57, Unit Capture, 9, UNIT_MUSKETMAN, 4, UNIT_BUILDER, 1.0, 3620.0
57, Combat, 9, District, 4, UNIT_VAMPIRE, 1.0, 3621.0
57, Combat, 14, UNIT_CROSSBOWMAN, 7, UNIT_SKIRMISHER, 1.0, 3622.0
57, Combat, 14, UNIT_CROSSBOWMAN, 7, UNIT_SKIRMISHER, 1.0, 3623.0
57, Death, 14, UNIT_CROSSBOWMAN, 7, UNIT_SKIRMISHER, 1.0, 3624.0
57, Combat, 14, District, 7, UNIT_MAN_AT_ARMS, 1.0, 3625.0
57, Combat, 4, UNIT_CROSSBOWMAN, 9, UNIT_MUSKETMAN, 1.0, 3626.0
57, District Pillaged, -1, , 9, DISTRICT_HOLY_SITE, 2.0, 3628.0
57, Improvement Pillaged, -1, , 9, IMPROVEMENT_INDUSTRY, 1.0, 3629.0
57, Combat, 2, UNIT_INDIAN_VARU, 5, UNIT_SKIRMISHER, 1.0, 3630.0
58, Improvement Pillaged, -1, , 4, IMPROVEMENT_INDUSTRY, 1.0, 3631.0
58, Improvement Pillaged, -1, , 4, IMPROVEMENT_PLANTATION, 1.0, 3632.0
58, Declare war, 10, , 0, , 2.0, 3634.0
58, Declare war, 18, , 10, , 2.0, 3636.0
58, Declare war, 10, , 1, , 2.0, 3638.0
58, Declare war, 12, , 10, , 2.0, 3640.0
58, Declare war, 13, , 10, , 2.0, 3642.0
58, Declare war, 10, , 2, , 2.0, 3644.0
58, Declare war, 10, , 3, , 2.0, 3646.0
58, Declare war, 10, , 4, , 2.0, 3648.0
58, Declare war, 14, , 10, , 2.0, 3650.0
58, Declare war, 10, , 0, , 2.0, 3652.0
58, Declare war, 18, , 10, , 2.0, 3654.0
58, Declare war, 10, , 1, , 2.0, 3656.0
58, Declare war, 12, , 10, , 2.0, 3658.0
58, Declare war, 13, , 10, , 2.0, 3660.0
58, Declare war, 10, , 2, , 2.0, 3662.0
58, Declare war, 10, , 3, , 2.0, 3664.0
58, Declare war, 10, , 4, , 2.0, 3666.0
58, Declare war, 14, , 10, , 2.0, 3668.0
58, Declare war, 10, , 0, , 2.0, 3670.0
58, Declare war, 18, , 10, , 2.0, 3672.0
58, Declare war, 10, , 1, , 2.0, 3674.0
58, Declare war, 12, , 10, , 2.0, 3676.0
58, Declare war, 13, , 10, , 2.0, 3678.0
58, Declare war, 10, , 2, , 2.0, 3680.0
58, Declare war, 10, , 3, , 2.0, 3682.0
58, Declare war, 10, , 4, , 2.0, 3684.0
58, Declare war, 14, , 10, , 2.0, 3686.0
58, Declare war, 10, , 0, , 2.0, 3688.0
58, Declare war, 18, , 10, , 2.0, 3690.0
58, Declare war, 10, , 1, , 2.0, 3692.0
58, Declare war, 12, , 10, , 2.0, 3694.0
58, Declare war, 13, , 10, , 2.0, 3696.0
58, Declare war, 10, , 2, , 2.0, 3698.0
58, Declare war, 10, , 3, , 2.0, 3700.0
58, Declare war, 10, , 4, , 2.0, 3702.0
58, Declare war, 14, , 10, , 2.0, 3704.0
58, Declare war, 10, , 0, , 2.0, 3706.0
58, Declare war, 18, , 10, , 2.0, 3708.0
58, Declare war, 10, , 1, , 2.0, 3710.0
58, Declare war, 12, , 10, , 2.0, 3712.0
58, Declare war, 13, , 10, , 2.0, 3714.0
58, Declare war, 10, , 2, , 2.0, 3716.0
58, Declare war, 10, , 3, , 2.0, 3718.0
58, Declare war, 10, , 4, , 2.0, 3720.0
58, Declare war, 14, , 10, , 2.0, 3722.0
58, Declare war, 10, , 12, , 2.0, 3724.0
58, Declare war, 10, , 13, , 2.0, 3726.0
58, Declare war, 10, , 14, , 2.0, 3728.0
58, Declare war, 10, , 18, , 2.0, 3730.0
58, Combat, 5, UNIT_SKIRMISHER, 2, UNIT_INDIAN_VARU, 1.0, 3731.0
58, Combat, 5, UNIT_KNIGHT, 0, UNIT_KNIGHT, 1.0, 3732.0
58, Declare war, 10, , 0, , 2.0, 3734.0
58, Declare war, 18, , 10, , 2.0, 3736.0
58, Declare war, 10, , 1, , 2.0, 3738.0
58, Declare war, 12, , 10, , 2.0, 3740.0
58, Declare war, 13, , 10, , 2.0, 3742.0
58, Declare war, 10, , 2, , 2.0, 3744.0
58, Declare war, 10, , 3, , 2.0, 3746.0
58, Declare war, 10, , 4, , 2.0, 3748.0
58, Declare war, 14, , 10, , 2.0, 3750.0
58, Declare war, 10, , 0, , 2.0, 3752.0
58, Declare war, 18, , 10, , 2.0, 3754.0
58, Declare war, 10, , 1, , 2.0, 3756.0
58, Declare war, 12, , 10, , 2.0, 3758.0
58, Declare war, 13, , 10, , 2.0, 3760.0
58, Declare war, 10, , 2, , 2.0, 3762.0
58, Declare war, 10, , 3, , 2.0, 3764.0
58, Declare war, 10, , 4, , 2.0, 3766.0
58, Declare war, 14, , 10, , 2.0, 3768.0
58, Declare war, 10, , 0, , 2.0, 3770.0
58, Declare war, 18, , 10, , 2.0, 3772.0
58, Declare war, 10, , 1, , 2.0, 3774.0
58, Declare war, 12, , 10, , 2.0, 3776.0
58, Declare war, 13, , 10, , 2.0, 3778.0
58, Declare war, 10, , 2, , 2.0, 3780.0
58, Declare war, 10, , 3, , 2.0, 3782.0
58, Declare war, 10, , 4, , 2.0, 3784.0
58, Declare war, 14, , 10, , 2.0, 3786.0
58, Declare war, 10, , 0, , 2.0, 3788.0
58, Declare war, 18, , 10, , 2.0, 3790.0
58, Declare war, 10, , 1, , 2.0, 3792.0
58, Declare war, 12, , 10, , 2.0, 3794.0
58, Declare war, 13, , 10, , 2.0, 3796.0
58, Declare war, 10, , 2, , 2.0, 3798.0
58, Declare war, 10, , 3, , 2.0, 3800.0
58, Declare war, 10, , 4, , 2.0, 3802.0
58, Declare war, 14, , 10, , 2.0, 3804.0
58, Declare war, 10, , 0, , 2.0, 3806.0
58, Declare war, 18, , 10, , 2.0, 3808.0
58, Declare war, 10, , 1, , 2.0, 3810.0
58, Declare war, 12, , 10, , 2.0, 3812.0
58, Declare war, 13, , 10, , 2.0, 3814.0
58, Declare war, 10, , 2, , 2.0, 3816.0
58, Declare war, 10, , 3, , 2.0, 3818.0
58, Declare war, 10, , 4, , 2.0, 3820.0
58, Declare war, 14, , 10, , 2.0, 3822.0
58, Declare war, 10, , 12, , 2.0, 3824.0
58, Declare war, 10, , 13, , 2.0, 3826.0
58, Declare war, 10, , 14, , 2.0, 3828.0
58, Declare war, 10, , 18, , 2.0, 3830.0
58, Combat, 7, UNIT_MAN_AT_ARMS, 14, UNIT_CROSSBOWMAN, 1.0, 3831.0
58, Combat, 9, UNIT_CROSSBOWMAN, 4, UNIT_CROSSBOWMAN, 1.0, 3832.0
58, Combat, 9, District, 4, UNIT_VAMPIRE, 1.0, 3833.0
58, Combat, 9, District, 4, UNIT_VAMPIRE, 1.0, 3834.0
58, Combat, 9, District, 4, UNIT_KNIGHT, 1.0, 3835.0
58, Combat, 10, UNIT_SWORDSMAN, 3, UNIT_SCOUT, 1.0, 3836.0
58, Combat, 14, UNIT_CROSSBOWMAN, 7, UNIT_MAN_AT_ARMS, 1.0, 3837.0
58, Combat, 14, UNIT_CROSSBOWMAN, 7, UNIT_MAN_AT_ARMS, 1.0, 3838.0
58, Combat, 14, District, 7, UNIT_MAN_AT_ARMS, 1.0, 3839.0
58, Combat, 0, UNIT_CROSSBOWMAN, 5, UNIT_SKIRMISHER, 1.0, 3840.0
58, Combat, 0, UNIT_KNIGHT, 5, UNIT_SKIRMISHER, 1.0, 3841.0
58, Death, 0, UNIT_KNIGHT, 5, UNIT_SKIRMISHER, 1.0, 3842.0
58, Combat, 0, UNIT_KNIGHT, 5, UNIT_KNIGHT, 1.0, 3843.0
58, Death, 0, UNIT_KNIGHT, 5, UNIT_KNIGHT, 1.0, 3844.0
58, Combat, 4, UNIT_CROSSBOWMAN, 9, UNIT_COURSER, 1.0, 3845.0
58, Combat, 4, UNIT_CROSSBOWMAN, 9, UNIT_MUSKETMAN, 1.0, 3846.0
58, Death, 4, UNIT_CROSSBOWMAN, 9, UNIT_MUSKETMAN, 1.0, 3847.0
58, Combat, 4, UNIT_CROSSBOWMAN, 9, UNIT_CROSSBOWMAN, 1.0, 3848.0
58, Death, 4, UNIT_CROSSBOWMAN, 9, UNIT_CROSSBOWMAN, 1.0, 3849.0
58, Combat, 4, UNIT_CROSSBOWMAN, 9, UNIT_MUSKETMAN, 1.0, 3850.0
58, Combat, 2, UNIT_KNIGHT, 6, UNIT_SKIRMISHER, 1.0, 3851.0
58, Death, 2, UNIT_KNIGHT, 6, UNIT_SKIRMISHER, 1.0, 3852.0
58, District Pillaged, -1, , 9, DISTRICT_BATH, 2.0, 3854.0
58, Combat, 2, UNIT_INDIAN_VARU, 5, UNIT_SKIRMISHER, 1.0, 3855.0
58, Death, 2, UNIT_INDIAN_VARU, 5, UNIT_SKIRMISHER, 1.0, 3856.0
58, Improvement Pillaged, -1, , 4, IMPROVEMENT_INDUSTRY, 1.0, 3631.0
58, Improvement Pillaged, -1, , 4, IMPROVEMENT_PLANTATION, 1.0, 3632.0
58, Declare war, 12, , 5, , 2.0, 3634.0
58, Declare war, 12, , 6, , 2.0, 3636.0
58, Declare war, 12, , 7, , 2.0, 3638.0
58, Declare war, 12, , 8, , 2.0, 3640.0
58, Declare war, 12, , 9, , 2.0, 3642.0
58, Declare war, 17, , 12, , 2.0, 3644.0
58, Declare war, 12, , 5, , 2.0, 3646.0
58, Declare war, 12, , 6, , 2.0, 3648.0
58, Declare war, 12, , 7, , 2.0, 3650.0
58, Declare war, 12, , 8, , 2.0, 3652.0
58, Declare war, 12, , 9, , 2.0, 3654.0
58, Declare war, 17, , 12, , 2.0, 3656.0
58, Declare war, 12, , 5, , 2.0, 3658.0
58, Declare war, 12, , 6, , 2.0, 3660.0
58, Declare war, 12, , 7, , 2.0, 3662.0
58, Declare war, 12, , 8, , 2.0, 3664.0
58, Declare war, 12, , 9, , 2.0, 3666.0
58, Declare war, 17, , 12, , 2.0, 3668.0
58, Declare war, 12, , 5, , 2.0, 3670.0
58, Declare war, 12, , 6, , 2.0, 3672.0
58, Declare war, 12, , 7, , 2.0, 3674.0
58, Declare war, 12, , 8, , 2.0, 3676.0
58, Declare war, 12, , 9, , 2.0, 3678.0
58, Declare war, 17, , 12, , 2.0, 3680.0
58, Declare war, 12, , 5, , 2.0, 3682.0
58, Declare war, 12, , 6, , 2.0, 3684.0
58, Declare war, 12, , 7, , 2.0, 3686.0
58, Declare war, 12, , 8, , 2.0, 3688.0
58, Declare war, 12, , 9, , 2.0, 3690.0
58, Declare war, 17, , 12, , 2.0, 3692.0
58, Declare war, 12, , 17, , 2.0, 3694.0
58, Combat, 4, UNIT_CROSSBOWMAN, 9, UNIT_MUSKETMAN, 1.0, 3695.0
58, Declare war, 10, , 0, , 2.0, 3697.0
58, Declare war, 18, , 10, , 2.0, 3699.0
58, Declare war, 10, , 1, , 2.0, 3701.0
58, Declare war, 13, , 10, , 2.0, 3703.0
58, Declare war, 10, , 2, , 2.0, 3705.0
58, Declare war, 10, , 3, , 2.0, 3707.0
58, Declare war, 10, , 4, , 2.0, 3709.0
58, Declare war, 12, , 10, , 2.0, 3711.0
58, Declare war, 14, , 10, , 2.0, 3713.0
58, Declare war, 10, , 0, , 2.0, 3715.0
58, Declare war, 18, , 10, , 2.0, 3717.0
58, Declare war, 10, , 1, , 2.0, 3719.0
58, Declare war, 13, , 10, , 2.0, 3721.0
58, Declare war, 10, , 2, , 2.0, 3723.0
58, Declare war, 10, , 3, , 2.0, 3725.0
58, Declare war, 10, , 4, , 2.0, 3727.0
58, Declare war, 12, , 10, , 2.0, 3729.0
58, Declare war, 14, , 10, , 2.0, 3731.0
58, Declare war, 10, , 0, , 2.0, 3733.0
58, Declare war, 18, , 10, , 2.0, 3735.0
58, Declare war, 10, , 1, , 2.0, 3737.0
58, Declare war, 13, , 10, , 2.0, 3739.0
58, Declare war, 10, , 2, , 2.0, 3741.0
58, Declare war, 10, , 3, , 2.0, 3743.0
58, Declare war, 10, , 4, , 2.0, 3745.0
58, Declare war, 12, , 10, , 2.0, 3747.0
58, Declare war, 14, , 10, , 2.0, 3749.0
58, Declare war, 10, , 0, , 2.0, 3751.0
58, Declare war, 18, , 10, , 2.0, 3753.0
58, Declare war, 10, , 1, , 2.0, 3755.0
58, Declare war, 13, , 10, , 2.0, 3757.0
58, Declare war, 10, , 2, , 2.0, 3759.0
58, Declare war, 10, , 3, , 2.0, 3761.0
58, Declare war, 10, , 4, , 2.0, 3763.0
58, Declare war, 12, , 10, , 2.0, 3765.0
58, Declare war, 14, , 10, , 2.0, 3767.0
58, Declare war, 10, , 0, , 2.0, 3769.0
58, Declare war, 18, , 10, , 2.0, 3771.0
58, Declare war, 10, , 1, , 2.0, 3773.0
58, Declare war, 13, , 10, , 2.0, 3775.0
58, Declare war, 10, , 2, , 2.0, 3777.0
58, Declare war, 10, , 3, , 2.0, 3779.0
58, Declare war, 10, , 4, , 2.0, 3781.0
58, Declare war, 12, , 10, , 2.0, 3783.0
58, Declare war, 14, , 10, , 2.0, 3785.0
58, Declare war, 10, , 12, , 2.0, 3787.0
58, Declare war, 10, , 13, , 2.0, 3789.0
58, Declare war, 10, , 14, , 2.0, 3791.0
58, Declare war, 10, , 18, , 2.0, 3793.0
58, Combat, 5, UNIT_SKIRMISHER, 2, UNIT_INDIAN_VARU, 1.0, 3794.0
58, Combat, 5, UNIT_KNIGHT, 0, UNIT_KNIGHT, 1.0, 3795.0
58, Declare war, 10, , 0, , 2.0, 3797.0
58, Declare war, 18, , 10, , 2.0, 3799.0
58, Declare war, 10, , 1, , 2.0, 3801.0
58, Declare war, 13, , 10, , 2.0, 3803.0
58, Declare war, 10, , 2, , 2.0, 3805.0
58, Declare war, 10, , 3, , 2.0, 3807.0
58, Declare war, 10, , 4, , 2.0, 3809.0
58, Declare war, 12, , 10, , 2.0, 3811.0
58, Declare war, 14, , 10, , 2.0, 3813.0
58, Declare war, 10, , 0, , 2.0, 3815.0
58, Declare war, 18, , 10, , 2.0, 3817.0
58, Declare war, 10, , 1, , 2.0, 3819.0
58, Declare war, 13, , 10, , 2.0, 3821.0
58, Declare war, 10, , 2, , 2.0, 3823.0
58, Declare war, 10, , 3, , 2.0, 3825.0
58, Declare war, 10, , 4, , 2.0, 3827.0
58, Declare war, 12, , 10, , 2.0, 3829.0
58, Declare war, 14, , 10, , 2.0, 3831.0
58, Declare war, 10, , 0, , 2.0, 3833.0
58, Declare war, 18, , 10, , 2.0, 3835.0
58, Declare war, 10, , 1, , 2.0, 3837.0
58, Declare war, 13, , 10, , 2.0, 3839.0
58, Declare war, 10, , 2, , 2.0, 3841.0
58, Declare war, 10, , 3, , 2.0, 3843.0
58, Declare war, 10, , 4, , 2.0, 3845.0
58, Declare war, 12, , 10, , 2.0, 3847.0
58, Declare war, 14, , 10, , 2.0, 3849.0
58, Declare war, 10, , 0, , 2.0, 3851.0
58, Declare war, 18, , 10, , 2.0, 3853.0
58, Declare war, 10, , 1, , 2.0, 3855.0
58, Declare war, 13, , 10, , 2.0, 3857.0
58, Declare war, 10, , 2, , 2.0, 3859.0
58, Declare war, 10, , 3, , 2.0, 3861.0
58, Declare war, 10, , 4, , 2.0, 3863.0
58, Declare war, 12, , 10, , 2.0, 3865.0
58, Declare war, 14, , 10, , 2.0, 3867.0
58, Declare war, 10, , 0, , 2.0, 3869.0
58, Declare war, 18, , 10, , 2.0, 3871.0
58, Declare war, 10, , 1, , 2.0, 3873.0
58, Declare war, 13, , 10, , 2.0, 3875.0
58, Declare war, 10, , 2, , 2.0, 3877.0
58, Declare war, 10, , 3, , 2.0, 3879.0
58, Declare war, 10, , 4, , 2.0, 3881.0
58, Declare war, 12, , 10, , 2.0, 3883.0
58, Declare war, 14, , 10, , 2.0, 3885.0
58, Declare war, 10, , 12, , 2.0, 3887.0
58, Declare war, 10, , 13, , 2.0, 3889.0
58, Declare war, 10, , 14, , 2.0, 3891.0
58, Declare war, 10, , 18, , 2.0, 3893.0
58, Combat, 7, UNIT_MAN_AT_ARMS, 14, District, 1.0, 3894.0
58, Combat, 9, UNIT_CROSSBOWMAN, 4, UNIT_CROSSBOWMAN, 1.0, 3895.0
58, Combat, 9, UNIT_COURSER, 4, UNIT_KNIGHT, 1.0, 3896.0
58, Combat, 9, District, 4, UNIT_CROSSBOWMAN, 1.0, 3897.0
