Game Turn, Player, Regional Strength, Enemy Strength, Other Strength, Current Explorers, Desired Explorers, Fav Tech, Combat Desire
10, 7, 80, 0, 50, 5:0, 3:1, NO_TECH, 0.2
10, 8, 40, 0, 50, 4:0, 3:1, NO_TECH, 1.2
10, 9, 70, 0, 0, 4:0, 3:1, NO_TECH, 0.2
10, 10, 40, 0, 0, 0:0, 0:0, NO_TECH, 0.0
10, 11, 40, 0, 10, 0:0, 0:0, NO_TECH, 0.0
10, 12, 40, 0, 40, 0:0, 0:0, NO_TECH, 0.0
10, 13, 40, 0, 0, 0:0, 0:0, NO_TECH, 0.0
10, 14, 40, 0, 0, 0:0, 0:0, NO_TECH, 0.0
10, 15, 20, 0, 0, 0:0, 0:0, NO_TECH, 0.0
10, 16, 40, 0, 0, 0:0, 0:0, NO_TECH, 0.0
10, 17, 40, 0, 0, 0:0, 0:0, NO_TECH, 0.0
10, 18, 40, 0, 20, 0:0, 0:0, NO_TECH, 0.0
10, 19, 20, 0, 0, 0:0, 0:0, NO_TECH, 0.0
10, 20, 40, 0, 0, 0:0, 0:0, NO_TECH, 0.0
10, 21, 40, 0, 40, 0:0, 0:0, NO_TECH, 0.0
10, 62, 0, 0, 0, 0:0, 0:0, NO_TECH, 2.0
10, 0, 60, 0, 20, 4:0, 3:1, NO_TECH, 0.0
10, 1, 17, 0, 0, 3:0, 1:1, NO_TECH, 0.0
10, 2, 30, 0, 20, 3:0, 1:1, NO_TECH, 0.0
10, 3, 0, 0, 0, 2:0, 2:1, NO_TECH, 1.0
10, 4, 40, 0, 20, 4:0, 3:1, NO_TECH, 0.0
11, 5, 70, 0, 10, 5:0, 3:1, NO_TECH, 0.1
11, 6, 60, 0, 0, 4:0, 3:1, NO_TECH, 0.1
11, 7, 100, 0, 70, 6:0, 3:1, NO_TECH, 0.2
11, 8, 80, 0, 50, 6:0, 3:1, NO_TECH, 0.3
11, 9, 110, 0, 0, 6:0, 3:1, NO_TECH, 0.1
11, 10, 40, 0, 0, 0:0, 0:0, NO_TECH, 0.0
11, 11, 40, 0, 10, 0:0, 0:0, NO_TECH, 0.0
11, 12, 40, 0, 40, 0:0, 0:0, NO_TECH, 0.0
11, 13, 40, 0, 0, 0:0, 0:0, NO_TECH, 0.0
11, 14, 40, 0, 0, 0:0, 0:0, NO_TECH, 0.0
11, 15, 40, 0, 10, 0:0, 0:0, NO_TECH, 0.0
11, 16, 40, 0, 0, 0:0, 0:0, NO_TECH, 0.0
11, 17, 40, 0, 0, 0:0, 0:0, NO_TECH, 0.0
11, 18, 40, 0, 20, 0:0, 0:0, NO_TECH, 0.0
11, 19, 40, 0, 0, 0:0, 0:0, NO_TECH, 0.0
11, 20, 40, 0, 0, 0:0, 0:0, NO_TECH, 0.0
11, 21, 40, 0, 40, 0:0, 0:0, NO_TECH, 0.0
11, 62, 0, 0, 0, 0:0, 0:0, NO_TECH, 2.0
11, 0, 60, 0, 20, 4:0, 3:1, NO_TECH, 0.0
11, 1, 0, 0, 0, 3:0, 2:1, NO_TECH, 1.0
11, 2, 30, 0, 37, 3:0, 2:1, NO_TECH, 0.0
11, 3, 0, 0, 0, 2:0, 3:1, NO_TECH, 1.0
11, 4, 30, 0, 20, 4:0, 2:1, NO_TECH, 0.0
