Game Turn, City, Production Added, Current Item, Current Production, Production Needed, Overflow
8, LOC_CITY_NAME_VATICAN_CITY, 4.0, BUILDING_MONUMENT, 14.5, 30, 0.0
8, LOC_CITY_NAME_VILNIUS, 3.0, BUILDING_MONUMENT, 10.5, 30, 0.0
8, LOC_CITY_NAME_YEREVAN, 4.0, BUILDING_MONUMENT, 15.0, 30, 0.0
8, LOC_CITY_NAME_BUENOS_AIRES, 2.5, BUILDING_MONUMENT, 7.0, 30, 0.0
8, LOC_CITY_NAME_FEZ, 3.5, BUILDING_MONUMENT, 13.5, 30, 0.0
8, LOC_CITY_NAME_KUMASI, 3.5, BUILDING_MONUMENT, 12.5, 30, 0.0
8, LOC_CITY_NAME_PRESLAV, 12.0, UNIT_BUILDER, 30.0, 25, 0.0
8, LOC_CITY_NAME_RA_KEDET, 8.6, UNIT_SETTLER, 40.1, 40, 0.1
8, LOC_CITY_NAME_BABYLON_STK, 9.0, UNIT_SETTLER, 21.0, 40, 0.0
8, LOC_CITY_NAME_PATNA, 9.0, UNIT_SETTLER, 19.0, 40, 0.0
8, LOC_CITY_NAME_NIANI, 7.0, UNIT_SETTLER, 26.0, 40, 0.0
8, LOC_CITY_NAME_MEROE, 9.0, UNIT_SETTLER, 42.0, 40, 2.0
9, LOC_CITY_NAME_PELLA, 29.5, BUILDING_GRANARY, 29.5, 32, 0.0
9, LOC_CITY_NAME_ALEXANDRIA_TROAS, 8.1, UNIT_SCOUT, 20.3, 15, 7.4
9, LOC_CITY_NAME_RIO_DE_JANEIRO, 19.0, UNIT_WARRIOR, 19.0, 20, 0.0
9, LOC_CITY_NAME_SAO_PAULO, 13.5, BUILDING_MONUMENT, 13.5, 30, 0.0
9, LOC_CITY_NAME_AACHEN, 23.7, UNIT_SCOUT, 33.2, 15, 18.3
9, LOC_CITY_NAME_MAGDEBURG, 6.8, BUILDING_MONUMENT, 6.8, 30, 0.0
9, LOC_CITY_HA_NOI, 27.5, UNIT_BUILDER, 27.5, 31, 0.0
9, LOC_CITY_HUE, 11.9, BUILDING_OLD_GOD_OBELISK, 22.1, 30, 0.0
9, LOC_CITY_QUANG_TRI, 6.8, BUILDING_OLD_GOD_OBELISK, 6.8, 30, 0.0
9, LOC_CITY_NAME_ROME, 18.7, BUILDING_GRANARY, 37.4, 32, 5.4
9, LOC_CITY_NAME_ARRETIUM, 11.9, BUILDING_OLD_GOD_OBELISK, 23.8, 30, 0.0
9, LOC_CITY_NAME_BABYLON, 4.5, BUILDING_MONUMENT, 21.5, 30, 0.0
9, LOC_CITY_NAME_JERUSALEM, 2.5, BUILDING_MONUMENT, 10.0, 30, 0.0
9, LOC_CITY_NAME_HATTUSA, 4.5, BUILDING_MONUMENT, 17.5, 30, 0.0
9, LOC_CITY_NAME_JOHANNESBURG, 3.0, BUILDING_MONUMENT, 10.0, 30, 0.0
9, LOC_CITY_NAME_LISBON, 3.0, BUILDING_MONUMENT, 15.0, 30, 0.0
9, LOC_CITY_NAME_VATICAN_CITY, 4.0, BUILDING_MONUMENT, 18.5, 30, 0.0
9, LOC_CITY_NAME_VILNIUS, 4.0, BUILDING_MONUMENT, 14.5, 30, 0.0
9, LOC_CITY_NAME_YEREVAN, 4.0, BUILDING_MONUMENT, 19.0, 30, 0.0
9, LOC_CITY_NAME_BUENOS_AIRES, 3.0, BUILDING_MONUMENT, 10.0, 30, 0.0
9, LOC_CITY_NAME_FEZ, 3.5, BUILDING_MONUMENT, 17.0, 30, 0.0
9, LOC_CITY_NAME_KUMASI, 3.5, BUILDING_MONUMENT, 16.0, 30, 0.0
9, LOC_CITY_NAME_PRESLAV, 4.0, BUILDING_MONUMENT, 7.0, 30, 0.0
9, LOC_CITY_NAME_RA_KEDET, 9.8, UNIT_SCOUT, 9.8, 15, 0.0
9, LOC_CITY_NAME_BABYLON_STK, 9.0, UNIT_SETTLER, 30.0, 40, 0.0
9, LOC_CITY_NAME_PATNA, 9.0, UNIT_SETTLER, 28.0, 40, 0.0
9, LOC_CITY_NAME_NIANI, 8.0, UNIT_SETTLER, 34.0, 40, 0.0
9, LOC_CITY_NAME_MEROE, 10.0, UNIT_SETTLER, 10.0, 55, 0.0
10, LOC_CITY_NAME_PELLA, 23.8, BUILDING_GRANARY, 53.3, 32, 21.3
10, LOC_CITY_NAME_ALEXANDRIA_TROAS, 17.6, BUILDING_GRANARY, 17.6, 32, 0.0
10, LOC_CITY_NAME_RIO_DE_JANEIRO, 20.3, UNIT_WARRIOR, 39.3, 20, 24.5
10, LOC_CITY_NAME_SAO_PAULO, 15.3, BUILDING_MONUMENT, 28.8, 30, 0.0
10, LOC_CITY_NAME_AACHEN, 56.8, UNIT_WARRIOR, 56.8, 20, 5.5
10, LOC_CITY_NAME_MAGDEBURG, 8.5, BUILDING_MONUMENT, 15.3, 30, 0.0
10, LOC_CITY_HA_NOI, 22.1, UNIT_BUILDER, 49.6, 31, 18.6
10, LOC_CITY_HUE, 13.6, BUILDING_OLD_GOD_OBELISK, 35.7, 30, 5.7
10, LOC_CITY_QUANG_TRI, 6.8, BUILDING_OLD_GOD_OBELISK, 13.6, 30, 0.0
10, LOC_CITY_NAME_ROME, 23.3, UNIT_WARRIOR, 23.3, 20, 3.8
10, LOC_CITY_NAME_ARRETIUM, 11.9, BUILDING_OLD_GOD_OBELISK, 35.7, 30, 5.7
10, LOC_CITY_NAME_BABYLON, 4.5, BUILDING_MONUMENT, 26.0, 30, 0.0
10, LOC_CITY_NAME_JERUSALEM, 2.5, BUILDING_MONUMENT, 12.5, 30, 0.0
10, LOC_CITY_NAME_HATTUSA, 4.5, BUILDING_MONUMENT, 22.0, 30, 0.0
10, LOC_CITY_NAME_JOHANNESBURG, 3.0, BUILDING_MONUMENT, 13.0, 30, 0.0
10, LOC_CITY_NAME_LISBON, 3.0, BUILDING_MONUMENT, 18.0, 30, 0.0
10, LOC_CITY_NAME_VATICAN_CITY, 5.0, BUILDING_MONUMENT, 23.5, 30, 0.0
10, LOC_CITY_NAME_VILNIUS, 4.0, BUILDING_MONUMENT, 18.5, 30, 0.0
10, LOC_CITY_NAME_YEREVAN, 4.0, BUILDING_MONUMENT, 23.0, 30, 0.0
10, LOC_CITY_NAME_BUENOS_AIRES, 3.0, BUILDING_MONUMENT, 13.0, 30, 0.0
10, LOC_CITY_NAME_FEZ, 3.5, BUILDING_MONUMENT, 20.5, 30, 0.0
10, LOC_CITY_NAME_KUMASI, 3.5, BUILDING_MONUMENT, 19.5, 30, 0.0
10, LOC_CITY_NAME_PRESLAV, 4.0, BUILDING_MONUMENT, 11.0, 30, 0.0
10, LOC_CITY_NAME_RA_KEDET, 9.7, UNIT_SCOUT, 19.5, 15, 4.5
10, LOC_CITY_NAME_BABYLON_STK, 9.0, UNIT_SETTLER, 39.0, 40, 0.0
10, LOC_CITY_NAME_PATNA, 9.0, UNIT_SETTLER, 37.0, 40, 0.0
10, LOC_CITY_NAME_NIANI, 8.0, DISTRICT_HOLY_SITE, 8.0, 29, 0.0
10, LOC_CITY_NAME_MEROE, 8.0, UNIT_SETTLER, 18.0, 55, 0.0
11, LOC_CITY_NAME_PELLA, 35.9, UNIT_WARRIOR, 35.9, 20, 3.8
11, LOC_CITY_NAME_ALEXANDRIA_TROAS, 10.2, BUILDING_GRANARY, 27.8, 32, 0.0
11, LOC_CITY_NAME_RIO_DE_JANEIRO, 50.0, UNIT_BUILDER, 50.0, 27, 0.0
11, LOC_CITY_NAME_SAO_PAULO, 15.3, BUILDING_MONUMENT, 44.1, 30, 14.1
11, LOC_CITY_NAME_AACHEN, 40.2, UNIT_WARRIOR, 40.2, 20, 5.5
11, LOC_CITY_NAME_MAGDEBURG, 8.5, BUILDING_MONUMENT, 23.8, 30, 0.0
11, LOC_CITY_HA_NOI, 32.4, UNIT_WARRIOR, 32.4, 20, 2.1
11, LOC_CITY_HUE, 15.4, UNIT_WARRIOR, 15.4, 20, 0.0
11, LOC_CITY_QUANG_TRI, 10.2, BUILDING_OLD_GOD_OBELISK, 23.8, 30, 0.0
11, LOC_CITY_NAME_ROME, 22.0, UNIT_WARRIOR, 22.0, 20, 3.8
11, LOC_CITY_NAME_BABYLON, 4.5, BUILDING_MONUMENT, 30.5, 30, 0.5
11, LOC_CITY_NAME_JERUSALEM, 2.5, BUILDING_MONUMENT, 15.0, 30, 0.0
11, LOC_CITY_NAME_HATTUSA, 4.5, BUILDING_MONUMENT, 26.5, 30, 0.0
11, LOC_CITY_NAME_JOHANNESBURG, 3.0, BUILDING_MONUMENT, 16.0, 30, 0.0
11, LOC_CITY_NAME_LISBON, 3.0, BUILDING_MONUMENT, 21.0, 30, 0.0
11, LOC_CITY_NAME_VATICAN_CITY, 5.0, BUILDING_MONUMENT, 28.5, 30, 0.0
11, LOC_CITY_NAME_VILNIUS, 4.5, BUILDING_MONUMENT, 23.0, 30, 0.0
11, LOC_CITY_NAME_YEREVAN, 4.0, BUILDING_MONUMENT, 27.0, 30, 0.0
11, LOC_CITY_NAME_BUENOS_AIRES, 3.0, BUILDING_MONUMENT, 16.0, 30, 0.0
11, LOC_CITY_NAME_FEZ, 3.5, BUILDING_MONUMENT, 24.0, 30, 0.0
11, LOC_CITY_NAME_KUMASI, 4.0, BUILDING_MONUMENT, 23.5, 30, 0.0
11, LOC_CITY_NAME_PRESLAV, 4.0, BUILDING_MONUMENT, 15.0, 30, 0.0
11, LOC_CITY_NAME_RA_KEDET, 14.2, UNIT_SETTLER, 14.2, 55, 0.0
11, LOC_CITY_NAME_MEMPHIS, 3.2, BUILDING_MONUMENT, 3.2, 30, 0.0
11, LOC_CITY_NAME_BABYLON_STK, 12.0, UNIT_SETTLER, 51.0, 40, 11.0
11, LOC_CITY_NAME_PATNA, 9.0, UNIT_SETTLER, 46.0, 40, 6.0
11, LOC_CITY_NAME_NIANI, 8.0, UNIT_SETTLER, 42.0, 40, 2.0
11, LOC_CITY_NAME_MEROE, 11.0, UNIT_SETTLER, 29.0, 55, 0.0
11, LOC_CITY_NAME_SEDEINGA, 3.0, BUILDING_MONUMENT, 3.0, 30, 0.0
11, LOC_CITY_NAME_RA_KEDET, 5.0, UNIT_SETTLER, 19.2, 55, 0.0
