Game Turn, Player, KnowledgeType, Location, Other
5, 0, TRADE, TO -1, VAL 0.00
5, 0, CITY, 52:17, 0, 2, 100, 28.00, 1, 1, 3, 25, 0, Is original capital, Is capital
5, 0, CITY, 76:38, 0, 2, 100, 20.00, 1, 1, 3, 26, 0, Is original capital, Is capital
5, 0, CITY, 73:49, 0, 1, 100, 20.00, 1, 1, 3, 20, 0, Is original capital, Is capital
5, 0, CITY, 69:63, 0, 1, 100, 20.00, 1, 1, 3, 19, 0, Is original capital, Is capital
5, 0, CITY, 43:77, 0, 2, 100, 28.00, 1, 1, 3, 26, 0, Is original capital, Is capital
5, 0, ARMY,, UNIT_SETTLER 1 5,UNIT_BUILDER 1 0,UNIT_SCOUT 1 0,UNIT_WARRIOR 1 0,UNIT_VAMPIRE 1 0,
5, 0, ARMY,, UNIT_SETTLER 1 5,UNIT_WARRIOR 1 0,UNIT_BABYLONIAN_SABUM_KIBITTUM 1 0,
5, 0, ARMY,, UNIT_SETTLER 1 5,UNIT_SCOUT 1 0,UNIT_WARRIOR 1 0,
5, 0, ARMY,, UNIT_SETTLER 1 5,UNIT_SCOUT 1 0,UNIT_WARRIOR 1 0,
5, 0, ARMY,, UNIT_SETTLER 1 5,UNIT_SCOUT 1 0,UNIT_WARRIOR 1 0,UNIT_VAMPIRE 1 0,
5, 0, ARMY,, 
5, 0, ARMY,, 
5, 0, ARMY,, 
5, 0, ARMY,, 
5, 0, ARMY,, 
5, 0, ARMY,, 
5, 0, ARMY,, 
5, 0, ARMY,, 
5, 0, ARMY,, 
5, 0, ARMY,, 
5, 0, ARMY,, 
5, 0, ARMY,, 
5, 0, ARMY,, 
5, 0, ARMY,, 
5, 0, ARMY,, 
5, 0, ARMY,, 
5, 0, ARMY,, 
5, 0, ARMY,, 
5, 0, ARMY,, 
5, 1, START LOG, , YIELD_FOOD 4.79 +/- 0.83,YIELD_PRODUCTION 6.59 +/- 1.51,YIELD_GOLD 5.40 +/- 0.54,YIELD_SCIENCE 2.59 +/- 0.89,YIELD_CULTURE 1.20 +/- 0.44,YIELD_FAITH 0.60 +/- 0.88,
5, 1, TRADE, TO -1, VAL 0.00
5, 1, CITY, 52:17, 0, 2, 100, 28.00, 1, 1, 3, 25, 0, Is original capital, Is capital
5, 1, CITY, 76:38, 0, 2, 100, 20.00, 1, 1, 3, 26, 0, Is original capital, Is capital
5, 1, CITY, 73:49, 0, 2, 100, 28.00, 1, 1, 3, 25, 0, Is original capital, Is capital
5, 1, CITY, 69:63, 0, 1, 100, 20.00, 1, 1, 3, 19, 0, Is original capital, Is capital
5, 1, CITY, 43:77, 0, 2, 100, 28.00, 1, 1, 3, 26, 0, Is original capital, Is capital
5, 1, ARMY,, UNIT_SETTLER 1 4,UNIT_BUILDER 1 0,UNIT_SCOUT 1 0,UNIT_WARRIOR 1 0,UNIT_VAMPIRE 1 0,
5, 1, ARMY,, UNIT_SETTLER 1 4,UNIT_WARRIOR 1 0,UNIT_BABYLONIAN_SABUM_KIBITTUM 1 0,
5, 1, ARMY,, UNIT_SETTLER 1 4,UNIT_SCOUT 1 0,UNIT_WARRIOR 1 0,
5, 1, ARMY,, UNIT_SETTLER 1 4,UNIT_SCOUT 1 0,UNIT_WARRIOR 1 0,
5, 1, ARMY,, UNIT_SETTLER 1 4,UNIT_SCOUT 1 0,UNIT_WARRIOR 1 0,UNIT_VAMPIRE 1 0,
5, 1, ARMY,, 
5, 1, ARMY,, 
5, 1, ARMY,, 
5, 1, ARMY,, 
5, 1, ARMY,, 
5, 1, ARMY,, 
5, 1, ARMY,, 
5, 1, ARMY,, 
5, 1, ARMY,, 
5, 1, ARMY,, 
5, 1, ARMY,, 
5, 1, ARMY,, 
5, 1, ARMY,, 
5, 1, ARMY,, 
5, 1, ARMY,, 
5, 1, ARMY,, 
5, 1, ARMY,, 
5, 1, ARMY,, 
5, 1, ARMY,, 
5, 2, START LOG, , YIELD_FOOD 4.79 +/- 0.83,YIELD_PRODUCTION 6.59 +/- 1.51,YIELD_GOLD 5.40 +/- 0.54,YIELD_SCIENCE 2.59 +/- 0.89,YIELD_CULTURE 1.20 +/- 0.44,YIELD_FAITH 0.60 +/- 0.88,
5, 2, TRADE, TO -1, VAL 0.00
5, 2, CITY, 52:17, 0, 2, 100, 28.00, 1, 1, 3, 25, 0, Is original capital, Is capital
5, 2, CITY, 76:38, 0, 2, 100, 20.00, 1, 1, 3, 26, 0, Is original capital, Is capital
5, 2, CITY, 73:49, 0, 2, 100, 28.00, 1, 1, 3, 25, 0, Is original capital, Is capital
5, 2, CITY, 69:63, 0, 2, 100, 20.00, 1, 1, 3, 25, 0, Is original capital, Is capital
5, 2, CITY, 43:77, 0, 2, 100, 28.00, 1, 1, 3, 26, 0, Is original capital, Is capital
5, 2, ARMY,, UNIT_SETTLER 1 4,UNIT_BUILDER 1 0,UNIT_SCOUT 1 0,UNIT_WARRIOR 1 0,UNIT_VAMPIRE 1 0,
5, 2, ARMY,, UNIT_SETTLER 1 4,UNIT_WARRIOR 1 0,UNIT_BABYLONIAN_SABUM_KIBITTUM 1 0,
5, 2, ARMY,, UNIT_SETTLER 1 4,UNIT_SCOUT 1 0,UNIT_WARRIOR 1 0,
5, 2, ARMY,, UNIT_SETTLER 1 4,UNIT_SCOUT 1 0,UNIT_WARRIOR 1 0,
5, 2, ARMY,, UNIT_SETTLER 1 4,UNIT_SCOUT 1 0,UNIT_WARRIOR 1 0,UNIT_VAMPIRE 1 0,
5, 2, ARMY,, 
5, 2, ARMY,, 
5, 2, ARMY,, 
5, 2, ARMY,, 
5, 2, ARMY,, 
5, 2, ARMY,, 
5, 2, ARMY,, 
5, 2, ARMY,, 
5, 2, ARMY,, 
5, 2, ARMY,, 
5, 2, ARMY,, 
5, 2, ARMY,, 
5, 2, ARMY,, 
5, 2, ARMY,, 
5, 2, ARMY,, 
5, 2, ARMY,, 
5, 2, ARMY,, 
5, 2, ARMY,, 
5, 2, ARMY,, 
5, 3, START LOG, , YIELD_FOOD 5.39 +/- 1.67,YIELD_PRODUCTION 6.59 +/- 1.51,YIELD_GOLD 5.40 +/- 0.54,YIELD_SCIENCE 2.79 +/- 1.09,YIELD_CULTURE 1.20 +/- 0.44,YIELD_FAITH 0.60 +/- 0.88,
5, 3, TRADE, TO -1, VAL 0.00
5, 3, CITY, 52:17, 0, 2, 100, 28.00, 1, 1, 3, 25, 0, Is original capital, Is capital
5, 3, CITY, 76:38, 0, 2, 100, 20.00, 1, 1, 3, 30, 0, Is original capital, Is capital
5, 3, CITY, 69:63, 0, 2, 100, 20.00, 1, 1, 3, 25, 0, Is original capital, Is capital
5, 3, CITY, 43:77, 0, 2, 100, 28.00, 1, 1, 3, 26, 0, Is original capital, Is capital
5, 3, CITY, 73:49, 0, 2, 100, 28.00, 1, 1, 3, 25, 0, Is original capital, Is capital
5, 3, ARMY,, UNIT_SETTLER 1 5,UNIT_BUILDER 1 0,UNIT_SCOUT 1 0,UNIT_WARRIOR 1 0,UNIT_VAMPIRE 1 0,
5, 3, ARMY,, UNIT_SETTLER 1 5,UNIT_WARRIOR 1 0,UNIT_BABYLONIAN_SABUM_KIBITTUM 1 0,
5, 3, ARMY,, UNIT_SETTLER 1 5,UNIT_SCOUT 1 0,UNIT_WARRIOR 1 0,
5, 3, ARMY,, UNIT_SETTLER 1 5,UNIT_SCOUT 1 0,UNIT_WARRIOR 1 0,
5, 3, ARMY,, UNIT_SETTLER 1 5,UNIT_SCOUT 1 0,UNIT_WARRIOR 1 0,UNIT_VAMPIRE 1 0,
5, 3, ARMY,, 
5, 3, ARMY,, 
5, 3, ARMY,, 
5, 3, ARMY,, 
5, 3, ARMY,, 
5, 3, ARMY,, 
5, 3, ARMY,, 
5, 3, ARMY,, 
5, 3, ARMY,, 
5, 3, ARMY,, 
5, 3, ARMY,, 
5, 3, ARMY,, 
5, 3, ARMY,, 
5, 3, ARMY,, 
5, 3, ARMY,, 
5, 3, ARMY,, 
5, 3, ARMY,, 
5, 3, ARMY,, 
5, 3, ARMY,, 
5, 4, START LOG, , YIELD_FOOD 5.79 +/- 1.78,YIELD_PRODUCTION 7.19 +/- 1.79,YIELD_GOLD 5.40 +/- 0.54,YIELD_SCIENCE 2.99 +/- 0.99,YIELD_CULTURE 1.20 +/- 0.44,YIELD_FAITH 0.60 +/- 0.88,
5, 4, TRADE, TO -1, VAL 0.00
5, 4, CITY, 52:17, 0, 2, 100, 28.00, 1, 1, 3, 25, 0, Is original capital, Is capital
5, 4, CITY, 76:38, 0, 2, 100, 20.00, 1, 1, 3, 30, 0, Is original capital, Is capital
5, 4, CITY, 73:49, 0, 2, 100, 28.00, 1, 1, 3, 25, 0, Is original capital, Is capital
5, 4, CITY, 69:63, 0, 2, 100, 20.00, 1, 1, 3, 25, 0, Is original capital, Is capital
5, 4, CITY, 43:77, 0, 2, 100, 28.00, 1, 1, 3, 26, 0, Is original capital, Is capital
5, 4, ARMY,, UNIT_SETTLER 1 4,UNIT_BUILDER 1 0,UNIT_SCOUT 1 0,UNIT_WARRIOR 1 0,UNIT_VAMPIRE 1 0,
5, 4, ARMY,, UNIT_SETTLER 1 4,UNIT_WARRIOR 1 0,UNIT_BABYLONIAN_SABUM_KIBITTUM 1 0,
5, 4, ARMY,, UNIT_SETTLER 1 4,UNIT_SCOUT 1 0,UNIT_WARRIOR 1 0,
5, 4, ARMY,, UNIT_SETTLER 1 4,UNIT_SCOUT 1 0,UNIT_WARRIOR 1 0,
5, 4, ARMY,, UNIT_SETTLER 1 4,UNIT_SCOUT 1 0,UNIT_WARRIOR 1 0,UNIT_VAMPIRE 1 0,
5, 4, ARMY,, 
5, 4, ARMY,, 
5, 4, ARMY,, 
5, 4, ARMY,, 
5, 4, ARMY,, 
5, 4, ARMY,, 
5, 4, ARMY,, 
5, 4, ARMY,, 
5, 4, ARMY,, 
5, 4, ARMY,, 
5, 4, ARMY,, 
5, 4, ARMY,, 
5, 4, ARMY,, 
5, 4, ARMY,, 
5, 4, ARMY,, 
5, 4, ARMY,, 
5, 4, ARMY,, 
5, 4, ARMY,, 
5, 4, ARMY,, 
5, 2, START LOG, , YIELD_FOOD 6.33 +/- 1.03,YIELD_PRODUCTION 7.33 +/- 2.73,YIELD_GOLD 5.33 +/- 0.50,YIELD_SCIENCE 3.16 +/- 0.75,YIELD_CULTURE 1.15 +/- 0.40,YIELD_FAITH 0.50 +/- 0.83,
5, 2, TRADE, TO -1, VAL 1.50
5, 2, CITY, 52:17, 0, 2, 100, 28.00, 1, 1, 3, 25, 0, Is original capital, Is capital
5, 2, CITY, 76:38, 0, 2, 100, 20.00, 1, 1, 3, 30, 0, Is original capital, Is capital
5, 2, CITY, 73:49, 0, 2, 100, 28.00, 1, 1, 3, 25, 0, Is original capital, Is capital
5, 2, CITY, 69:63, 0, 2, 100, 20.00, 1, 1, 3, 25, 0, Is original capital, Is capital
5, 2, CITY, 43:77, 0, 2, 100, 28.00, 1, 1, 3, 27, 1, Is original capital, Is capital
5, 2, CITY, 66:68, 0, 1, 100, 40.00, 1, 1, 8, 16, 0, Is original capital, Is capital
5, 2, ARMY,, UNIT_SETTLER 1 5,UNIT_BUILDER 1 0,UNIT_SCOUT 1 0,UNIT_WARRIOR 1 0,UNIT_VAMPIRE 1 0,
5, 2, ARMY,, UNIT_SETTLER 1 5,UNIT_WARRIOR 1 0,UNIT_BABYLONIAN_SABUM_KIBITTUM 1 0,
5, 2, ARMY,, UNIT_SETTLER 1 5,UNIT_SCOUT 1 0,UNIT_WARRIOR 1 0,
5, 2, ARMY,, UNIT_SETTLER 1 5,UNIT_SCOUT 1 0,UNIT_WARRIOR 1 0,
5, 2, ARMY,, UNIT_SETTLER 1 5,UNIT_BUILDER 1 0,UNIT_SCOUT 1 0,UNIT_WARRIOR 1 0,UNIT_VAMPIRE 1 0,
5, 2, ARMY,, 
5, 2, ARMY,, 
5, 2, ARMY,, 
5, 2, ARMY,, 
5, 2, ARMY,, 
5, 2, ARMY,, 
5, 2, ARMY,, 
5, 2, ARMY,, 
5, 2, ARMY,, 
5, 2, ARMY,, 
5, 2, ARMY,, 
5, 2, ARMY,, 
5, 2, ARMY,, 
5, 2, ARMY,, 
5, 2, ARMY,, 
5, 2, ARMY,, 
5, 2, ARMY,, 
5, 2, ARMY,, 
5, 2, ARMY,, 
6, 5, START LOG, , YIELD_FOOD 6.19 +/- 2.59,YIELD_PRODUCTION 15.80 +/- 1.09,YIELD_GOLD 8.59 +/- 1.34,YIELD_SCIENCE 2.59 +/- 0.54,YIELD_CULTURE 1.00 +/- 0.00,YIELD_FAITH 0.00 +/- 0.00,
6, 5, TRADE, TO -1, VAL 0.00
6, 5, CITY, 26:70, 0, 2, 100, 20.00, 1, 1, 3, 35, 0, Is original capital, Is capital
6, 5, CITY, 38:8, 0, 2, 100, 20.00, 1, 1, 3, 36, 1, Is original capital, Is capital
6, 5, CITY, 23:15, 0, 1, 100, 20.00, 1, 1, 3, 34, 0, Is original capital, Is capital
6, 5, CITY, 11:43, 0, 2, 100, 20.00, 1, 1, 3, 38, 0, Is original capital, Is capital
6, 5, CITY, 13:58, 0, 2, 100, 20.00, 1, 1, 3, 37, 0, Is original capital, Is capital
6, 5, CITY, 21:18, 0, 1, 100, 0.00, 1, 1, 0, 14, 0, Not original capital, Not capital
6, 5, ARMY,, 
6, 5, ARMY,, 
6, 5, ARMY,, 
6, 5, ARMY,, 
6, 5, ARMY,, 
6, 5, ARMY,, UNIT_SETTLER 2 5,UNIT_BUILDER 2 0,UNIT_SCOUT 1 0,UNIT_WARRIOR 1 0,
6, 5, ARMY,, UNIT_SETTLER 2 5,UNIT_BUILDER 1 0,UNIT_SCOUT 1 0,UNIT_WARRIOR 1 0,
6, 5, ARMY,, UNIT_SETTLER 2 5,UNIT_BUILDER 1 0,UNIT_SCOUT 2 0,UNIT_WARRIOR 1 0,
6, 5, ARMY,, UNIT_SETTLER 3 5,UNIT_BUILDER 2 0,UNIT_SCOUT 3 0,UNIT_WARRIOR 1 0,
6, 5, ARMY,, UNIT_SETTLER 2 5,UNIT_BUILDER 2 0,UNIT_SCOUT 1 0,UNIT_WARRIOR 1 0,
6, 5, ARMY,, 
6, 5, ARMY,, 
6, 5, ARMY,, 
6, 5, ARMY,, 
6, 5, ARMY,, 
6, 5, ARMY,, 
6, 5, ARMY,, 
6, 5, ARMY,, 
6, 5, ARMY,, 
6, 5, ARMY,, 
6, 5, ARMY,, 
6, 5, ARMY,, 
6, 5, ARMY,, 
6, 5, ARMY,, 
6, 6, START LOG, , YIELD_FOOD 6.19 +/- 2.59,YIELD_PRODUCTION 16.00 +/- 1.41,YIELD_GOLD 8.59 +/- 1.34,YIELD_SCIENCE 2.59 +/- 0.54,YIELD_CULTURE 1.00 +/- 0.00,YIELD_FAITH 0.00 +/- 0.00,
6, 6, TRADE, TO -1, VAL 0.00
6, 6, CITY, 26:70, 0, 2, 100, 20.00, 1, 1, 3, 35, 0, Is original capital, Is capital
6, 6, CITY, 13:58, 0, 2, 100, 21.00, 1, 1, 3, 39, 0, Is original capital, Is capital
6, 6, CITY, 38:8, 0, 2, 100, 20.00, 1, 1, 3, 36, 1, Is original capital, Is capital
6, 6, CITY, 23:15, 0, 1, 100, 20.00, 1, 1, 3, 34, 0, Is original capital, Is capital
6, 6, CITY, 11:43, 0, 2, 100, 20.00, 1, 1, 3, 38, 0, Is original capital, Is capital
6, 6, CITY, 21:18, 0, 1, 100, 0.00, 1, 1, 0, 14, 0, Not original capital, Not capital
6, 6, CITY, 22:55, 0, 2, 100, 40.00, 1, 1, 8, 19, 0, Is original capital, Is capital
6, 6, CITY, 23:72, 0, 1, 100, 0.00, 1, 1, 0, 13, 0, Not original capital, Not capital
6, 6, ARMY,, 
6, 6, ARMY,, 
6, 6, ARMY,, 
6, 6, ARMY,, 
6, 6, ARMY,, 
6, 6, ARMY,, UNIT_SETTLER 2 1,UNIT_BUILDER 2 0,UNIT_SCOUT 2 0,UNIT_WARRIOR 1 0,
6, 6, ARMY,, UNIT_SETTLER 2 5,UNIT_BUILDER 1 0,UNIT_SCOUT 1 0,UNIT_WARRIOR 1 0,
6, 6, ARMY,, UNIT_SETTLER 2 5,UNIT_BUILDER 1 0,UNIT_SCOUT 2 0,UNIT_WARRIOR 1 0,
6, 6, ARMY,, UNIT_SETTLER 3 5,UNIT_BUILDER 2 0,UNIT_SCOUT 3 0,UNIT_WARRIOR 1 0,
6, 6, ARMY,, UNIT_SETTLER 2 5,UNIT_BUILDER 2 0,UNIT_SCOUT 1 0,UNIT_WARRIOR 1 0,
6, 6, ARMY,, 
6, 6, ARMY,, 
6, 6, ARMY,, 
6, 6, ARMY,, 
6, 6, ARMY,, 
6, 6, ARMY,, 
6, 6, ARMY,, 
6, 6, ARMY,, 
6, 6, ARMY,, 
6, 6, ARMY,, 
6, 6, ARMY,, 
6, 6, ARMY,, 
6, 6, ARMY,, 
6, 6, ARMY,, 
6, 7, START LOG, , YIELD_FOOD 6.19 +/- 2.59,YIELD_PRODUCTION 16.00 +/- 1.41,YIELD_GOLD 8.99 +/- 1.41,YIELD_SCIENCE 2.59 +/- 0.54,YIELD_CULTURE 1.00 +/- 0.00,YIELD_FAITH 0.00 +/- 0.00,
6, 7, TRADE, TO -1, VAL 0.00
6, 7, CITY, 13:58, 0, 2, 100, 21.00, 1, 1, 3, 39, 0, Is original capital, Is capital
6, 7, CITY, 26:70, 0, 2, 100, 20.00, 1, 1, 3, 35, 0, Is original capital, Is capital
6, 7, CITY, 11:43, 0, 3, 100, 21.00, 1, 1, 3, 46, 0, Is original capital, Is capital
6, 7, CITY, 38:8, 0, 2, 100, 20.00, 1, 1, 3, 36, 1, Is original capital, Is capital
6, 7, CITY, 23:15, 0, 1, 100, 20.00, 1, 1, 3, 34, 0, Is original capital, Is capital
6, 7, CITY, 21:18, 0, 1, 100, 0.00, 1, 1, 0, 14, 0, Not original capital, Not capital
6, 7, CITY, 22:55, 0, 2, 100, 40.00, 1, 1, 8, 19, 0, Is original capital, Is capital
6, 7, CITY, 9:57, 0, 1, 100, 0.00, 1, 1, 0, 15, 0, Not original capital, Not capital
6, 7, CITY, 23:72, 0, 1, 100, 0.00, 1, 1, 0, 13, 0, Not original capital, Not capital
6, 7, ARMY,, 
6, 7, ARMY,, 
6, 7, ARMY,, 
6, 7, ARMY,, 
6, 7, ARMY,, 
6, 7, ARMY,, UNIT_SETTLER 2 1,UNIT_BUILDER 2 0,UNIT_SCOUT 2 0,UNIT_WARRIOR 1 0,
6, 7, ARMY,, UNIT_SETTLER 2 1,UNIT_BUILDER 1 0,UNIT_SCOUT 2 0,UNIT_WARRIOR 1 0,
6, 7, ARMY,, UNIT_SETTLER 2 5,UNIT_BUILDER 1 0,UNIT_SCOUT 2 0,UNIT_WARRIOR 1 0,
6, 7, ARMY,, UNIT_SETTLER 3 5,UNIT_BUILDER 2 0,UNIT_SCOUT 3 0,UNIT_WARRIOR 1 0,
6, 7, ARMY,, UNIT_SETTLER 2 5,UNIT_BUILDER 2 0,UNIT_SCOUT 1 0,UNIT_WARRIOR 1 0,
6, 7, ARMY,, 
6, 7, ARMY,, 
6, 7, ARMY,, 
6, 7, ARMY,, 
6, 7, ARMY,, 
6, 7, ARMY,, 
6, 7, ARMY,, 
6, 7, ARMY,, 
6, 7, ARMY,, 
6, 7, ARMY,, 
6, 7, ARMY,, 
6, 7, ARMY,, 
6, 7, ARMY,, 
6, 7, ARMY,, 
6, 8, START LOG, , YIELD_FOOD 5.82 +/- 2.48,YIELD_PRODUCTION 15.00 +/- 2.75,YIELD_GOLD 7.49 +/- 3.88,YIELD_SCIENCE 2.16 +/- 1.16,YIELD_CULTURE 0.82 +/- 0.39,YIELD_FAITH 0.00 +/- 0.00,
6, 8, TRADE, TO -1, VAL 0.00
6, 8, CITY, 11:43, 0, 3, 100, 21.00, 1, 1, 3, 46, 0, Is original capital, Is capital
6, 8, CITY, 13:58, 0, 2, 100, 21.00, 1, 1, 3, 39, 0, Is original capital, Is capital
6, 8, CITY, 26:70, 0, 2, 100, 20.00, 1, 1, 3, 35, 0, Is original capital, Is capital
6, 8, CITY, 23:15, 0, 1, 100, 29.00, 1, 1, 3, 41, 0, Is original capital, Is capital
6, 8, CITY, 38:8, 0, 2, 100, 20.00, 1, 1, 3, 36, 1, Is original capital, Is capital
6, 8, CITY, 21:18, 0, 1, 100, 20.00, 1, 1, 0, 14, 0, Not original capital, Not capital
6, 8, CITY, 22:55, 0, 2, 100, 40.00, 1, 1, 8, 19, 0, Is original capital, Is capital
6, 8, CITY, 9:57, 0, 1, 100, 0.00, 1, 1, 0, 15, 0, Not original capital, Not capital
6, 8, CITY, 23:72, 0, 1, 100, 0.00, 1, 1, 0, 13, 0, Not original capital, Not capital
6, 8, ARMY,, 
6, 8, ARMY,, 
6, 8, ARMY,, 
6, 8, ARMY,, 
6, 8, ARMY,, 
6, 8, ARMY,, UNIT_SETTLER 2 1,UNIT_BUILDER 2 0,UNIT_SCOUT 2 0,UNIT_WARRIOR 1 0,
6, 8, ARMY,, UNIT_SETTLER 2 1,UNIT_BUILDER 1 0,UNIT_SCOUT 2 0,UNIT_WARRIOR 1 0,
6, 8, ARMY,, UNIT_SETTLER 1 0,UNIT_BUILDER 1 0,UNIT_SCOUT 2 0,UNIT_WARRIOR 1 0,
6, 8, ARMY,, UNIT_SETTLER 3 5,UNIT_BUILDER 2 0,UNIT_SCOUT 3 0,UNIT_WARRIOR 1 0,
6, 8, ARMY,, UNIT_SETTLER 2 5,UNIT_BUILDER 2 0,UNIT_SCOUT 1 0,UNIT_WARRIOR 1 0,
6, 8, ARMY,, 
6, 8, ARMY,, 
6, 8, ARMY,, 
6, 8, ARMY,, 
6, 8, ARMY,, 
6, 8, ARMY,, 
6, 8, ARMY,, 
6, 8, ARMY,, 
6, 8, ARMY,, 
6, 8, ARMY,, 
6, 8, ARMY,, 
6, 8, ARMY,, 
6, 8, ARMY,, 
6, 8, ARMY,, 
6, 9, START LOG, , YIELD_FOOD 6.32 +/- 2.33,YIELD_PRODUCTION 15.33 +/- 2.87,YIELD_GOLD 7.49 +/- 3.88,YIELD_SCIENCE 2.33 +/- 1.20,YIELD_CULTURE 0.82 +/- 0.39,YIELD_FAITH 0.00 +/- 0.00,
6, 9, TRADE, TO -1, VAL 0.00
6, 9, CITY, 23:15, 0, 1, 100, 29.00, 1, 1, 3, 41, 0, Is original capital, Is capital
6, 9, CITY, 11:43, 0, 3, 100, 21.00, 1, 1, 3, 46, 0, Is original capital, Is capital
6, 9, CITY, 13:58, 0, 2, 100, 21.00, 1, 1, 3, 39, 0, Is original capital, Is capital
6, 9, CITY, 26:70, 0, 2, 100, 20.00, 1, 1, 3, 35, 0, Is original capital, Is capital
6, 9, CITY, 38:8, 0, 2, 100, 20.00, 1, 1, 3, 36, 1, Is original capital, Is capital
6, 9, CITY, 21:18, 0, 1, 100, 20.00, 1, 1, 0, 14, 0, Not original capital, Not capital
6, 9, CITY, 22:55, 0, 2, 100, 40.00, 1, 1, 8, 19, 0, Is original capital, Is capital
6, 9, CITY, 9:57, 0, 1, 100, 0.00, 1, 1, 0, 15, 0, Not original capital, Not capital
6, 9, CITY, 23:72, 0, 1, 100, 0.00, 1, 1, 0, 13, 0, Not original capital, Not capital
6, 9, ARMY,, 
6, 9, ARMY,, 
6, 9, ARMY,, 
6, 9, ARMY,, 
6, 9, ARMY,, 
6, 9, ARMY,, UNIT_SETTLER 2 1,UNIT_BUILDER 2 0,UNIT_SCOUT 2 0,UNIT_WARRIOR 1 0,
6, 9, ARMY,, UNIT_SETTLER 2 1,UNIT_BUILDER 1 0,UNIT_SCOUT 2 0,UNIT_WARRIOR 1 0,
6, 9, ARMY,, UNIT_SETTLER 1 0,UNIT_BUILDER 1 0,UNIT_SCOUT 2 0,UNIT_WARRIOR 1 0,
6, 9, ARMY,, UNIT_SETTLER 2 2,UNIT_BUILDER 2 0,UNIT_SCOUT 3 0,UNIT_WARRIOR 1 0,
6, 9, ARMY,, UNIT_SETTLER 2 5,UNIT_BUILDER 2 0,UNIT_SCOUT 2 0,UNIT_WARRIOR 1 0,
6, 9, ARMY,, 
6, 9, ARMY,, 
6, 9, ARMY,, 
6, 9, ARMY,, 
6, 9, ARMY,, 
6, 9, ARMY,, 
6, 9, ARMY,, 
6, 9, ARMY,, 
6, 9, ARMY,, 
6, 9, ARMY,, 
6, 9, ARMY,, 
6, 9, ARMY,, 
6, 9, ARMY,, 
6, 9, ARMY,, 
6, 10, START LOG, , YIELD_FOOD 0.00 +/- 0.00,YIELD_PRODUCTION 0.00 +/- 0.00,YIELD_GOLD 0.00 +/- 0.00,YIELD_SCIENCE 0.00 +/- 0.00,YIELD_CULTURE 0.00 +/- 0.00,YIELD_FAITH 0.00 +/- 0.00,
6, 10, TRADE, TO -1, VAL 0.00
6, 10, CITY, 70:15, 0, 2, 100, 40.00, 1, 1, 13, 21, 0, Is original capital, Is capital
6, 10, ARMY,, 
6, 10, ARMY,, 
6, 10, ARMY,, 
6, 10, ARMY,, 
6, 10, ARMY,, 
6, 10, ARMY,, 
6, 10, ARMY,, 
6, 10, ARMY,, 
6, 10, ARMY,, 
6, 10, ARMY,, 
6, 10, ARMY,, UNIT_SETTLER 1 5,UNIT_BUILDER 1 0,UNIT_WARRIOR 2 0,
6, 10, ARMY,, 
6, 10, ARMY,, 
6, 10, ARMY,, 
6, 10, ARMY,, 
6, 10, ARMY,, 
6, 10, ARMY,, 
6, 10, ARMY,, 
6, 10, ARMY,, 
6, 10, ARMY,, 
6, 10, ARMY,, 
6, 10, ARMY,, 
6, 10, ARMY,, 
6, 10, ARMY,, 
6, 11, START LOG, , YIELD_FOOD 0.00 +/- 0.00,YIELD_PRODUCTION 0.00 +/- 0.00,YIELD_GOLD 0.00 +/- 0.00,YIELD_SCIENCE 0.00 +/- 0.00,YIELD_CULTURE 0.00 +/- 0.00,YIELD_FAITH 0.00 +/- 0.00,
6, 11, TRADE, TO -1, VAL 2.25
6, 11, CITY, 22:55, 0, 2, 100, 40.00, 1, 1, 8, 19, 0, Is original capital, Is capital
6, 11, ARMY,, 
6, 11, ARMY,, 
6, 11, ARMY,, 
6, 11, ARMY,, 
6, 11, ARMY,, 
6, 11, ARMY,, 
6, 11, ARMY,, 
6, 11, ARMY,, 
6, 11, ARMY,, 
6, 11, ARMY,, 
6, 11, ARMY,, 
6, 11, ARMY,, UNIT_SETTLER 1 5,UNIT_BUILDER 1 0,UNIT_WARRIOR 2 0,
6, 11, ARMY,, 
6, 11, ARMY,, 
6, 11, ARMY,, 
6, 11, ARMY,, 
6, 11, ARMY,, 
6, 11, ARMY,, 
6, 11, ARMY,, 
6, 11, ARMY,, 
6, 11, ARMY,, 
6, 11, ARMY,, 
6, 11, ARMY,, 
6, 11, ARMY,, 
6, 12, START LOG, , YIELD_FOOD 0.00 +/- 0.00,YIELD_PRODUCTION 0.00 +/- 0.00,YIELD_GOLD 0.00 +/- 0.00,YIELD_SCIENCE 0.00 +/- 0.00,YIELD_CULTURE 0.00 +/- 0.00,YIELD_FAITH 0.00 +/- 0.00,
6, 12, TRADE, TO -1, VAL 1.50
6, 12, CITY, 66:72, 0, 2, 100, 40.00, 1, 1, 13, 20, 0, Is original capital, Is capital
6, 12, ARMY,, 
6, 12, ARMY,, 
6, 12, ARMY,, 
6, 12, ARMY,, 
6, 12, ARMY,, 
6, 12, ARMY,, 
6, 12, ARMY,, 
6, 12, ARMY,, 
6, 12, ARMY,, 
6, 12, ARMY,, 
6, 12, ARMY,, 
6, 12, ARMY,, 
6, 12, ARMY,, UNIT_SETTLER 1 5,UNIT_BUILDER 1 0,UNIT_WARRIOR 2 0,
6, 12, ARMY,, 
6, 12, ARMY,, 
6, 12, ARMY,, 
