Game Turn, Player, Num Cities, Population, Techs, Civics, Land Units, corps, Armies, Naval Units, TILES: Owned, Improved, BALANCE: Gold, Faith, YIELDS: Science, Culture, Gold, Faith, Production, Food
9, CIVILIZATION_EGYPT, 1, 2, 1, 1, 3, 0, 0, 0, 8, 2, 45, 1, 4, 1, 7, 1, 9, 6
9, CIVILIZATION_BABYLON_STK, 1, 2, 0, 1, 3, 0, 0, 0, 9, 0, 43, 3, 3, 2, 6, 1, 9, 6
9, CIVILIZATION_INDIA, 1, 2, 1, 1, 3, 0, 0, 0, 8, 0, 40, 8, 3, 1, 5, 1, 9, 5
9, CIVILIZATION_MALI, 1, 3, 1, 1, 2, 0, 0, 0, 8, 0, 80, 4, 4, 1, 9, 2, 8, 10
9, CIVILIZATION_NUBIA, 1, 2, 1, 1, 4, 0, 0, 0, 10, 2, 40, 1, 4, 1, 6, 1, 8, 8
10, CIVILIZATION_MACEDON, 2, 5, 1, 1, 5, 0, 0, 0, 17, 4, 63, 0, 4, 4, 10, 0, 33, 18
10, CIVILIZATION_BRAZIL, 2, 5, 2, 2, 5, 0, 0, 0, 17, 3, 81, 8, 5, 4, 8, 1, 40, 16
10, CIVILIZATION_GERMANY, 2, 5, 2, 2, 5, 0, 0, 0, 16, 2, 95, 5, 5, 4, 10, 0, 34, 20
10, CIVILIZATION_VIETNAM, 3, 5, 1, 1, 5, 0, 0, 0, 24, 2, 107, 8, 4, 4, 11, 5, 42, 21
10, CIVILIZATION_ROME, 2, 4, 1, 1, 4, 0, 0, 0, 17, 3, 58, 15, 4, 4, 10, 5, 35, 13
10, CIVILIZATION_BABYLON, 1, 2, 1, 1, 2, 0, 0, 0, 7, 2, 60, 0, 3, 1, 7, 0, 4, 6
10, CIVILIZATION_JERUSALEM, 1, 3, 2, 2, 2, 0, 0, 0, 7, 2, 50, 0, 3, 2, 5, 0, 2, 11
10, CIVILIZATION_HATTUSA, 1, 3, 1, 1, 2, 0, 0, 0, 7, 0, 50, 0, 3, 2, 5, 0, 4, 9
10, CIVILIZATION_JOHANNESBURG, 1, 3, 1, 1, 2, 0, 0, 0, 7, 1, 63, 4, 3, 1, 7, 1, 3, 9
10, CIVILIZATION_LISBON, 1, 2, 2, 1, 2, 0, 0, 0, 7, 0, 55, 0, 4, 1, 6, 0, 3, 6
10, CIVILIZATION_VATICAN_CITY, 1, 3, 1, 1, 2, 0, 0, 0, 7, 1, 68, 0, 3, 1, 7, 0, 5, 8
10, CIVILIZATION_VILNIUS, 1, 3, 2, 1, 2, 0, 0, 0, 7, 1, 65, 0, 4, 1, 7, 0, 4, 9
10, CIVILIZATION_YEREVAN, 1, 2, 2, 1, 2, 0, 0, 0, 7, 2, 59, 0, 4, 1, 6, 0, 4, 6
10, CIVILIZATION_BUENOS_AIRES, 1, 3, 2, 1, 2, 0, 0, 0, 7, 3, 50, 0, 4, 1, 5, 0, 3, 10
10, CIVILIZATION_FEZ, 1, 2, 1, 1, 2, 0, 0, 0, 7, 1, 55, 0, 3, 2, 6, 0, 3, 6
10, CIVILIZATION_KUMASI, 1, 3, 2, 1, 2, 0, 0, 0, 7, 1, 54, 0, 4, 1, 7, 0, 3, 10
10, CIVILIZATION_PRESLAV, 1, 2, 1, 1, 2, 0, 0, 0, 7, 0, 35, 0, 3, 1, 5, 0, 4, 7
10, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
10, CIVILIZATION_EGYPT, 1, 2, 1, 1, 3, 0, 0, 0, 8, 2, 53, 2, 4, 1, 7, 1, 9, 6
10, CIVILIZATION_BABYLON_STK, 1, 2, 1, 1, 3, 0, 0, 0, 9, 0, 49, 4, 3, 2, 6, 1, 9, 6
10, CIVILIZATION_INDIA, 1, 2, 1, 1, 3, 0, 0, 0, 8, 0, 46, 10, 3, 1, 6, 2, 9, 5
10, CIVILIZATION_MALI, 1, 3, 1, 1, 2, 0, 0, 0, 9, 0, 64, 6, 4, 1, 9, 2, 8, 10
10, CIVILIZATION_NUBIA, 1, 2, 2, 1, 4, 0, 0, 0, 10, 2, 46, 2, 4, 1, 6, 1, 8, 8
11, CIVILIZATION_MACEDON, 2, 5, 2, 2, 5, 0, 0, 0, 17, 4, 73, 0, 4, 4, 10, 0, 33, 19
11, CIVILIZATION_BRAZIL, 2, 5, 2, 2, 6, 0, 0, 0, 17, 3, 110, 10, 5, 4, 8, 3, 40, 16
11, CIVILIZATION_GERMANY, 2, 5, 2, 2, 6, 0, 0, 0, 17, 2, 80, 5, 5, 5, 10, 0, 34, 20
11, CIVILIZATION_VIETNAM, 3, 6, 2, 2, 5, 0, 0, 0, 24, 2, 118, 18, 5, 6, 11, 10, 45, 23
11, CIVILIZATION_ROME, 2, 4, 2, 2, 6, 0, 0, 0, 18, 3, 43, 13, 4, 6, 10, 10, 35, 14
11, CIVILIZATION_BABYLON, 1, 2, 1, 1, 2, 0, 0, 0, 7, 2, 67, 0, 3, 1, 7, 0, 4, 6
11, CIVILIZATION_JERUSALEM, 1, 3, 2, 2, 2, 0, 0, 0, 8, 2, 55, 0, 3, 2, 5, 0, 2, 12
11, CIVILIZATION_HATTUSA, 1, 3, 1, 1, 2, 0, 0, 0, 7, 0, 55, 0, 3, 2, 5, 0, 4, 9
11, CIVILIZATION_JOHANNESBURG, 1, 3, 1, 1, 2, 0, 0, 0, 7, 1, 70, 5, 3, 1, 7, 1, 3, 9
11, CIVILIZATION_LISBON, 1, 2, 2, 1, 2, 0, 0, 0, 7, 0, 61, 0, 4, 1, 6, 0, 3, 6
11, CIVILIZATION_VATICAN_CITY, 1, 3, 1, 1, 2, 0, 0, 0, 7, 1, 75, 0, 3, 1, 7, 0, 5, 8
11, CIVILIZATION_VILNIUS, 1, 3, 2, 1, 2, 0, 0, 0, 7, 2, 72, 0, 4, 1, 7, 0, 4, 10
11, CIVILIZATION_YEREVAN, 1, 2, 2, 1, 2, 0, 0, 0, 7, 2, 65, 0, 4, 1, 6, 0, 4, 6
11, CIVILIZATION_BUENOS_AIRES, 1, 3, 2, 1, 2, 0, 0, 0, 7, 3, 55, 0, 4, 1, 5, 0, 3, 10
11, CIVILIZATION_FEZ, 1, 2, 1, 1, 2, 0, 0, 0, 7, 1, 61, 0, 3, 2, 6, 0, 3, 6
11, CIVILIZATION_KUMASI, 1, 4, 2, 1, 2, 0, 0, 0, 7, 1, 61, 0, 5, 2, 7, 0, 4, 12
11, CIVILIZATION_PRESLAV, 1, 2, 1, 1, 2, 0, 0, 0, 7, 0, 40, 0, 3, 1, 5, 0, 4, 7
11, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11, CIVILIZATION_EGYPT, 2, 3, 2, 1, 4, 0, 0, 0, 17, 2, 35, 3, 5, 2, 7, 1, 12, 12
11, CIVILIZATION_BABYLON_STK, 1, 3, 2, 1, 3, 0, 0, 0, 9, 0, 54, 2, 3, 3, 5, 0, 12, 8
11, CIVILIZATION_INDIA, 1, 2, 1, 1, 3, 0, 0, 0, 8, 0, 52, 12, 3, 1, 6, 2, 9, 5
11, CIVILIZATION_MALI, 1, 3, 1, 1, 2, 0, 0, 0, 9, 1, 73, 8, 4, 1, 9, 2, 8, 11
11, CIVILIZATION_NUBIA, 2, 4, 2, 1, 4, 0, 0, 0, 17, 3, 54, 3, 5, 2, 8, 1, 14, 16
